Please enter Email.,"Моля, въведете имейл."
Please enter a valid Email.,"Моля, въведете валиден имейл."
Invalid date format.,Невалиден формат на дата.
Number is not in the valid range. It should be between {#} and {##},Номерът не е в сила диапазон. Тя трябва да бъде между {#} и {##}
Field should be numeric.,Невярно трябва да е цифра.
Field should be positive.,Невярно трябва да бъде положителен.
Field can have only upto two decimal values.,Невярно може да има само до запълването два десетични стойности.
Email cannot be greater than {#} characters.,Email не може да бъде по-голяма от {#} знака.
Zip should not have special characters.,Zip не трябва да има специални знаци.
Percentage should be in number.,Процент трябва да бъде в брой.
Percentage should be between 0 and 100.,Процент трябва да бъде между 0 и 100.
Size cannot be greater than {#} characters.,Размер не може да бъде по-голяма от {#} знака.
Color could not be greater than {#} characters.,Цвят не може да бъде по-голяма от {#} знака.
Color is not valid.,Цвят не е валиден.
Special characters are not allowed.,Специални знаци не са разрешени.
Script tags are not allowed.,Script тагове не са позволени.
Style tags are not allowed.,Стил тагове не са позволени.
Iframe tags are not allowed.,Маркери за вградени рамки не се допускат.
Uploaded file is not an image.,Каченият файл не е изображение.
Uploaded file size must be less than {#}.,Качени размер на файла трябва да бъде по-малко от {#}.
Field should not contain HTML tags.,Невярно не трябва да съдържа HTML тагове.
You can enter only positive numbers.,Можете да въведете само положителни числа.
Are you sure?,Сигурен ли си?
Comment,коментар
Are you sure to update feature status of this seller?,Не забравяйте да актуализирате функция на състоянието на този продавач ли сте?
Do you have any comment?,Имате ли коментар?
"For accurate reporting, be sure to refresh lifetime statistics whenever you change the time zone.","За точно отчитане, не забравяйте да обновите статистика през целия живот, когато промените часовата зона."
To refresh last day's,За да опресните последния ден
statistics,статистика
click,кликване
here,тук
Filter,филтър
Period,Период
Day,ден
Month,месец
Year,година
From,от
Select Date,Избери дата
To,Да се
Choose Category,Изберете категория
All Categories,Всички категории
Choose a Seller,Изберете Продавач
All Sellers,Всички Продавачите
NA,NA
PayPal Payout Settings,PayPal Настройки на изплащанията
Active,Активен
Enable or Disable Paypal Payment Method.,Активиране или деактивиране на Paypal начина на плащане.
Client ID,Client ID
Client Secret,Клиент Secret
Paypal Mode,режим на Paypal
Sandbox,Sandbox
Live,на живо
Paypal Email Subject,Paypal Email Тема
Paypal Currency ,Paypal валути
Select the default currency set in Paypal Account.,Изберете валута по подразбиране набора в Paypal акаунт.
Are You Sure you want to reset the settings?,"Сигурни ли сте, искате да нулирате настройките?"
Edit Email Template,Edit Шаблон за имейл
About Template,За Шаблон
Template Subject,Шаблон Тема
Email Content,Email съдържание
Template Content,Съдържанието на шаблона
Please do not edit or remove any template variable.,"Моля, не се променя или да премахне всяко шаблон променлива."
Example,пример
Seller Account Settings,Настройки на профила Продавач
Default Commission,По подразбиране Комисията
Please enter a number between 0 and 100 only and in a proper format.,"Моля, въведете число между 0 и само 100 и по подходящ формат."
Use Global,Използване на глобалната
New Product Limit,Нова Limit Каталог
Limit the sellers to add new products without account approval.,"Ограничаване на продавачите да се добавят нови продукти, без одобрение на профила."
If left blank than product limit will be assumed 0.,"Ако се остави празно, отколкото лимит продукт ще се приеме, 0."
Categories Allowed,Позволени Категории
If no category is selected that will mean that all the categories are allowed.,"Ако не е избрана категория, която ще означава, че всички категории са позволени."
Product Approval Required,Задължително Каталог на одобрение
Enable,Активиране
Disable,правя неспособен
Enable Seller Review,Активиране на отзиви за продавачи
Required Seller Review Approval,Задължително отзив за продавач Одобрение
Email to Seller on Order Place,E-mail на Продавача по поръчка Място
Please enter a valid number in this field.,"Моля, въведете валиден номер в тази област."
Payout Transaction Request,Изплащане на транзакциите Искане
Required Field,Задължително поле
Invalid Value,Невалидна стойност
"Invalid Value, please enter a number greater than zero","Невалидна стойност, моля, въведете число по-голямо от нула"
Minimum 30 character required,Минималната 30 характер
General Settings,Основни настройки
Enable Marketplace,Активиране на Marketplace
Toggle to enable or disable extension,"Превключете, за да разрешите или забраните удължаване"
Default Commission (%),По подразбиране комисия (%)
Set default commission in percentage for each product.,Задайте комисия по подразбиране в проценти за всеки продукт.
Choose the categories allowed for the sellers. If no category is selected that will mean that all the categories are allowed.,"Изберете категориите, разрешени за продавачите. Ако не е избрана категория, която ще означава, че всички категории са позволени."
Register as Seller Field,Регистрирайте се като Невярно Продавач
Enable to add 'Register as Seller' field while registering.,"Активиране, за да добавите ""Регистрирайте се като продавач"" поле при регистрацията."
Enable Bulk Import/Export,Активиране на Bulk Import / Export
"If disable, no seller will be able to use bulk import/export feature.","Ако забраните, няма продавач ще бъде в състояние да използват насипно функция внос / износ."
If enable an email will be sent to seller on order for his product.,Ако се даде възможност на имейл ще бъде изпратен до продавача на заповед за неговия продукт.
Enable Vacation Mode,Активиране Почивка Mode
"If disable, no seller will be able to use vacation feature.","Ако забраните, няма продавач ще бъде в състояние да използват ваканция функция."
Show Seller Info on Product Page,Покажи Информация за продавача на продукта Page
Enable/Disable to show/hide seller info on product page.,Включване / Изключване за показване / скриване на информация продавач на страницата на продукта.
Enable or Disable Approval of product for the sellers.,Включите или изключите Одобряване на продукт за продавачите.
Default limit for sellers of adding new products before account approval. Blank will be considered as 0.,ограничение по подразбиране за продавачите на добавяне на нови продукти преди одобрението сметка. Празен ще се счита за 0.
Enable or Disable Seller review feature. This feature enables the customers to add review for sellers.,Включите или изключите Продавач функция преглед. Тази функция позволява на потребителите да добавят преглед за продавачите.
Seller Review Approval Required,Задължително Преглед Продавач Одобрение
Enable or Disable Approval for seller review. Once the review is approved then only it will be visible to the customers.,Активиране или деактивиране на Одобрение за преглед продавач. След прегледа е одобрен след това само ще бъдат видими за клиентите.
Enable Seller List,Активиране Списък Продавач
Show or Hide Sellers List from customers.,Показване или скриване на Продавачите Списък от клиенти.
Enable Search Box,Активиране на полето за търсене
Enable or Disbale search box to search seller on seller listing page.,Активиране или поле за търсене деактивира ли да търсите продавач на продавача листата.
Low Stock Configuration,Малки количества на склад Configuration
Enable Low Stock Notification,Активиране Ниска наличност Уведомление
Enable or Disable Low Stock Notification feature.,Активиране или деактивиране на функцията Ниска наличност уведомяване.
Low Inventory Limit,Ниска Инвентаризация Limit
Enter the limit below that the products are considered low stock.,"Въведете лимита по-долу, че продуктите се счита за ниска наличност."
When to Notify,Кога да Уведоми
Choose when to notify the seller regarding the critical inventories.,Изберете кога да уведоми продавача по отношение на критичните запаси.
Cron Job,Cron Job
On Order Place,На Поръчка Място
Send Notifications From,Изпрати Съобщение От
Choose the email from which you want to send the notifications.,"Изберете имейла, от който искате да изпратите известията."
Seller Name,Името на продавача
Select,Изберете
Transaction ID,номер на транзакцията
Transaction Type,Вид транзакция
Amount,Количество
Send Email to Seller,Изпрати е-мейл на Продавача
"Invalid Value, please enter a number greater then zero","Невалидна стойност, моля въведете номер по-голям от нула"
Add New Transaction,Добавяне на нова транзакция
Posted On: ,Публикувано на:
Customer Rating: ,Рейтинг на клиентите:
Review: ,Преглед:
Reason for Disapproval: ,Причина за неодобрението:
Seller Review Detail,Продавач Преглед Подробности
Provide Your Reason,Посочите причината
We can\'t find products matching the selection.,"Ние можем да \ 'т намерите продукти, отговарящи на избора."
View Details,Разгледайте детайлите
In stock,В наличност
Out of stock,Няма в наличност
Learn More,Научете повече
My Sales Dashboard,Моят Продажбите Dashboard
Total Revenue,Общо приходите
Total Orders,Общо поръчки
Total Products Sold,"Общо продукти, продавани"
Last 7 Days,Последните 7 дни
Sales Comparisons,Продажби сравнения
Orders,Поръчки
Revenue,приход
Products Sold,"Продуктите, продавани"
Discounts,Отстъпки
Balance Amount Variations,Баланс Сума Вариации
Today,днес
Yesterday,Вчера
This Week,Тази седмица
Last Week,Миналата седмица
This Month,Този месец
Last Month,Миналия месец
This Year,Тази година
Last Year,Миналата година
Last 10 Orders,Последните 10 Поръчки
View All Orders,Преглед на всички поръчки
Order Number,Номер на поръчка
Order Date,Дата на поръчка
Customer Name,Потребителско име
Customer Email,Имейл адрес на клиента
Qty,Количество
Status,Статус
Order Total,Обща стойност на поръчката
click to view order,кликнете за да видите ред
No Orders Placed Yet,"Не поръчки, направени все пак"
Seller Products,Продавач Продукти
Filter Products,Филтър Продукти
Category,категория
Sort By,Сортиране по
Name,име
SKU,Код
Price(low to high),Цена (от ниска към висока)
Price(high to low),Цена (от висока към ниска)
Products Feedback,Продукти за обратна връзка
Filter Your Search,Филтър Вашето търсене
Search,Търсене
Reset,Нулиране
No Data,Няма данни
Posted on,публикувано на
by,от
Rating,оценка
Summary,резюме
Review,преглед
My Products Catalog,Моите продукти в каталога
New Product,Нов продукт
Choose,Избирам
Please select atleast one item from list.,"Моля, изберете поне един елемент от списъка."
Select Attribute Set for New Product,Изберете Атрибути за нов продукт
Attribute Set,атрибут
Product Type,Тип на продукта
Choose Bulk Action,Изберете Bulk действие
Delete,Изтрий
Status Update,Актуализация на състоянието
Close,Близо
Save,Запази
Save & Continue,Запазване & Продължи
Duplicate,дубликат
Cancel,Отказ
%d characters remaining.,% D оставащи знаци.
Please fill required fields with valid information.,Моля попълнете задължителните полета с валидна информация.
Special price should be less than actual price,Специална цена трябва да бъде по-малка от действителната цена
Past date not allowed,Минало дата не са позволени
Quick simple product creation,Бързо лесно създаване на продукти
Create,създавам
Prices,Цени
Meta Information,Мета Информация
General Information,Главна информация
Allows your product's visibility on search or catalog page.,Позволява видимост на продукта си в мрежата за търсене или каталог страница.
Maximum %d characters allowed.,Максимално разрешени% г знаци.
Date of product from which this product will be marked as new.,"Дата на продукт, от който този продукт ще бъдат маркирани като нов."
Date of product until which this product will be marked as new.,"Дата на продукт, до която този продукт ще бъдат маркирани като нов."
Category Mapping,Категория Картографиране
Associated Products,свързаните с тях продукти
Create Simple Product,Създаване на обикновен продукт
Quick Create,Бързо Създаване
Id,Документ за самоличност
Sku,Код на продукта
Product Name,Име на продукта
Stock Status,фондова Статус
Select Attribute,Изберете Умение
Attribute,Атрибут
Price,Цена
Default Qty,По подразбиране Количество
Samples,Проби
Title,Заглавие
File,досие
Sort Order,Ред на сортиране
Add New Row,Добавяне на нов ред
Links,звена
Links can be purchased separately,Връзки могат да бъдат закупени отделно
Max. Downloads,Макс. Downloads
Shareable,Споделяем
Sample,проба
Unlimited,неограничен
Url,Url
Inventory,Складова наличност
Quantity,количество
Manage Stock,Управление на склад
"On enabling, stock will be managed automatically. For manual stock, select disable","На позволява, склад ще се управлява автоматично. За ръчно склад, изберете Изключване"
Qty Uses Decimal,Количество са десетични
Stock Availability,фондова Наличност
Shipment,пратка
Ship Bundle Items,Кораб Пакетни артикули
Separately,отделно
Together,Заедно
Bundle Items Options,Пакетни Items Опции
Add New Option,Добавяне на нова опция
Default Title,По подразбиране Заглавие
Delete Option,Изтриване Вариант
Input Type,Вид на входящия
Is Required,Изисква се
Position,позиция
Add Selection,Добави Selection
Price Type,Цена Тип
User Defined Qty,Зададен от потребителя Количество
Default,По подразбиране
Qty to Add,Количество за добавяне
Add Selected Product(s) to Option,Добави избрания продукт (и) с вариант
Images,Снимки
Image,Изображение
Label,етикет
Remove,Премахване
File is not supported,Файл не се поддържа
Upload New Image,Качи изображение
".jpeg, .jpg, .png, ,gif",".jpeg, .jpg, .png, GIF"
No Image uploaded for this product,Не снимката качена за този продукт
Browse,паса
Related Products,Свързани продукти
This attribute set does not have attributes which we can use for configurable product,"Този атрибут набор не разполага с характеристики, които можем да използваме, за конфигуриране на продукта"
Please select one or more attributes.,"Моля, изберете един или повече атрибути."
Sold By,Продаден от
Total %d review(s),Общо% г преглед (и)
View Reviews,Преглед на отзивите
Write Review,Напиши отзив
File Size Exceeding the Limit.,Размер на файла при надхвърляне на лимита.
Max Upload Size: 200 KB,Макс Качи Размер: 200 KB
Max Upload Size: 500 KB,Макс Качи Размер: 500 KB
This key already assigned to another seller. Please fill another.,Този ключ вече възложен на друг продавач. Моля попълнете друг.
My Seller Profile,Моят профил Продавач
View Collection,Вижте Collection
View Profile,Виж профил
General,Общ
Shop Title,Магазин Заглавие
Contact Number,Телефон за контакти
(Image Size: 150 X 150),(Размер 150 х 150)
Shop Logo,Магазин Logo
(Image Size: 1180 X 250),(Размер: 1180 X 250)
Shop Banner,Магазин Banner
Shop Address 1,Магазин Адрес 1
Shop Address 2,Магазин Адрес 2
City,град
Pincode,ПИН код
State,състояние
Country,Държава
Description,описание
Please provide link of your facebook page,"Моля, дайте линк на вашия Facebook страница"
Facebook Link (optional),Facebook Link (по желание)
For example:,Например:
or,или
Please provide link of your google plus profile,"Моля, дайте линк на вашия Google Plus профил"
Google Plus Link (optional),Google Plus Link (по желание)
Please provide link of your twitter profile,"Моля, дайте линк на вашия Twitter профил"
Twitter Link (optional),Twitter Връзка (по желание)
Meta Keywords,мета ключови думи и
Meta Description,Мета Описание
Example: my-selling-store,Пример: моя продажби-магазин
Page Url Key,URL адрес на страницата Key
Policy,политика
Return Policy,Условия за връщане
Shipping Policy,Правила за доставка
Payout,заплащане
Admin will use the Payout information to make the payment. Only one payment information can be saved at a time.,Admin ще използва информацията за изплащане за извършване на плащането. Само един за плащане може да бъде записан в даден момент.
Select Payment Method,Изберете начин на плащане
Seller,продавач
Register As Seller,Регистрирайте се като продавач
My Reviews,Моите прегледи
Customer Review,Клиентът рецензия
Disapproval Reason,Причина за неодобрението
Start Date,Начална дата
End Date,Крайна дата
Your comment to this vacation,Вашият коментар на този ваканция
Invalid format. Use: MM/dd/YYYY,Невалиден формат. Употреба: ММ / ДД / ГГГГ
End date should be greater than start date,Крайна дата трябва да бъде по-голяма от началната дата
End date should be future date,Крайна дата трябва да бъде бъдеща дата
My Vacations History,Моята история Почивки
Set New Vacation,Задайте Нова Почивка
Vacation Interval,Почивка интервал
Is Active,е активен
Vacation Halt Status,Почивка Спиране Статус
Reason for canceling vacation,Причина за анулирането на ваканция
click to view product details,кликнете за да видите подробности за продукта
Sorry! No Product(s) Found.,За съжаление! Никой продукт (а).
Please select a category for your request.,"Моля, изберете категория за вашата заявка."
Please provide reason for your request.,"Моля, посочете причина за молбата ви."
Request a New Category,Заявка за нова категория
Choose a Category,Избери категория
Select Category,Избери категория
Maximum 500 characters allowed.,Максимално разрешени 500 символа.
Submit Category Request Form,Подаване на формуляра за заявка Категория
No categories are available for request.,Няма категории са на разположение за избор.
Payout Request,изплащане Запитване
New Payout Request,Нова изплащане Искане
Request Reason,Заявка Причина
Submit Payout Request Form,Подаване на формуляра за заявка за изплащане
Payout Details,за изплащане на комисионните
Requested On,Заявени На
Your Comment For Request,Коментар За Искане
Only 200 characters allowed,Само на 200 разрешени знаци
"Only (xls, xlsx) formats are allowed","Само (XLS, XLSX) формати са разрешени"
Toggle navigation,Превключване на навигация
My Account,Моята сметка
Logout,Излез от профила си
Account Warning!,Предупреждение в профила!
Back To Site,Обратно в сайта
Category Request Details,Категория Допълнителна информация
Category Name,Име на категория
Your request is in pending. Please wait for store response.,"Заявката ви е в очакване. Моля, изчакайте магазин отговор."
This feature is not active into your account.,Тази функция не е активна в профила си.
To request this feature,За да заявите тази функция
Click,Кликнете
Here,Тук
Request To Activate Import/Export Feature,Заявка за активиране Импорт / Експорт Feature
Comment ,коментар
Required Field. Maximum 200 characters allowed.,Задължително поле. Максимално разрешени 200 символа.
Click to send request,"Кликнете, за да изпратите заявка"
Your file has some errors. Please import file after resolving errors.,Във файла ви има някои грешки. Моля импортира след справянето с грешки.
Click to download your file with errors,"Кликнете, за да изтеглите файла си с грешки"
Download File with Errors,Изтегляне на файл с грешки
Go Back,Върни се
Please do not go back or refresh page while uploading your products.,"Моля, не се върне или да опресните страницата при качването на вашите продукти."
It may causes errors in your catalog.,Тя може да причини грешки в своя каталог.
Download Template,Изтегляне на шаблон
Select Product Type,Изберете Вид на продукта
Product Attribute Set,Продукт Комплект Атрибути
Select Attribute Set,Изберете атрибут
Download Template File,Изтегляне на шаблон за файла
Please make sure that columns in your file must be matched with template file created for you on the basis of selected attribute.,"Моля, уверете се, че колони във файла Ви трябва да бъдат съчетани с шаблон файл, създаден за вас въз основа на избрания атрибут."
Import Products,Вносни продукти
Import Action,внос действие
Select Action,Изберете действие
"Action will only be performed on the basis of SKU of products. Without sku, product will not be consider for any action.","Действие ще се извършва само въз основа на Код на продуктите. Без да се прил, продукт, няма да се считат за всяко действие."
Upload File,Качи файл
"Only (xls, xlsx) file will be accepted","Само (XLS, XLSX) файл ще бъде приета"
File must not exceed %s MB,Файлът не трябва да надвишава% и MB
Browse File,Преглед на файла
Validate File,проверка на файла
File must no exceed %s MB,Файлът трябва да не надвишава% и MB
Import/Export Instructions,Инструкции за внос / износ
Import,внос
Export,износ
Import Instructions,Инструкции за внос
"Download Template as per your product type. At a time, only 1 type of products can be import.","Изтеглете шаблони, както на вашите тип продукти. В момент, само на 1 тип продукти може да бъде внос."
"If you import more than 1 type of products from one file, then system will be fail or affect your catalog.","Ако внасяте повече от 1 тип продукти от един файл, а след това системата ще бъде провали или да повлияе на стоките."
Each template will have '%s' worksheet. Your import file must have this worksheet as it is. Please do not change anything in its content.,"Всеки шаблон ще има ""% S"" лист. Вашият файл за импортиране трябва да има този работен лист, както е. Моля, не се променя нищо в неговото съдържание."
Each template will have '%s' worksheet. Please provide product data from possible values of corresponding field. If field has possible values.,"Всеки шаблон ще има ""% S"" лист. Моля да предоставите данни за продуктите от възможни стойности на съответната област. Ако поле има възможни стойности."
"Only 'xls, xlsx' file having size less than %sMB will be acceptable.","Само ""XLS, XLSX"" файл с размер по-малък от% SMB ще бъде приемлив."
If you want to import using exported data then copy the general & image sheet of exported file into general & image sheet of the downloaded template file.,"Ако искате да импортирате, използвайки изнесените данни след това копирайте общия & изображение лист изнесени файл в обща и изображения лист изтегления файл с шаблони."
"Use (|) to seperate value in multivalue field like category_ids, related_products.","Използвайте (|) да се разделят стойност в multivalue поле като category_ids, related_products."
Export Instructions,Инструкции за износ
Select export type in export section.,Избор на тип износ в раздел износ.
"If the export type is Category, then system will export only assigned categories to you.","Ако типът на износа е категория, а след това системата ще изнася само определени категории за вас."
"In case of products, select product type and attributes set.","В случай на продукти, изберете вид на продукта и свойства, посочени."
Exported data will be in xls/xlsx format.,Изнесените данни ще бъдат в XLS / XLSX формат.
Export Type,Вид износ
Select Export Type,Изберете Export Type
Category Export,Категория износ
Product Export,Каталог на износ
Product Status,Статус на продукта
All,всичко
Disabled,хора с увреждания
Enabled,Enabled
In Stock,В наличност
Out of Stock,Няма в наличност
Export Data,експортиране на данни
This process will take few minutes.,Този процес ще отнеме няколко минути.
Please do not go back or refresh page while exporting your data.,"Моля, не се върне или да опресните страницата при експортиране на данните ви."
Your are not eligible to use this feature as your account is either not approved or inactive.,"Вие не отговарят на условията, за да използвате тази функция, тъй като профилът ви е или не е одобрен или не е активна."
"Currently, this feature is disabled by store.",В момента тази функция е изключена по магазин.
You cannot use this feature as required library is missing. Please contact to support.,"Не можете да използвате тази функция, както се изисква библиотека липсва. Моля, свържете се за подкрепа."
Total Sale,Общо Продажба
Total Earning,Общо Приходи
Transaction Details,Подробности за транзакцията
My Earnings,Моите Доходи
Earnings History,Печалбата История
Order Wise Earnings,Поръчка Wise Доходи
Transactions History,Трансфери История
Total Paid,Общо платено
Balance,баланс
Quantity to Add,Количество за добавяне
Low Stock Notification,Малки количества на склад за уведомяване
Configuration,Конфигурация
Receive Low Stock Notifications,Получавате ниска наличност Известия
Save Seller Level Configuration,Запазване на конфигурацията Продавач Ниво
facebook,Facebook
twitter,кикотене
google,Google
About Seller,За Продавач
Description not available.,Описание не е на разположение.
Write your thought,Напишете вашата мисъл
Summary of your review,Обобщение на Вашето мнение
Your Thought,Вашата мисъл
Your Name,Твоето име
Rate this seller,Оцени този продавач
Submit Review,Изпрати мнението
Notify Customer by Email,Уведоми клиентите по имейл
Visible on Storefront,Видим за Storefront
Submit Comment,Подаване на коментар
Customer,клиент
Notified,нотифициран
Not Notified,Не е нотифициран
Please provide comment,"Моля, коментирайте"
Product,продукт
Subtotal,Междинна сума
Order Detail,Подробности за поръчката
Click to download invoice.,"Кликнете, за да изтеглите фактура."
Download Invoice,Изтегляне на фактурата
Click to download shipping slip.,"Кликнете, за да изтеглите корабоплаването приплъзване."
Download Shipping Slip,Изтегляне на доставка поднасяне
Are you sure you want to send order email to customer?,"Сигурни ли сте, искате да изпратите, за електронна поща на клиентите?"
Click to send email to customer,"Кликнете, за да изпратите имейл на клиент"
Send Email,Изпратете имейл
Click to create shipment,"Кликнете, за да се създаде пратка"
Ship,Кораб
Print,печат
Basic Informations,Основни Информация
Order Status,Състояние на поръчката
Billing Address,адрес на плащане
Shipping Address,Адрес за доставка
Ordered,поръчан
Shipped,Доставят
Canceled,Отменен
Refunded,Възстановени
Gift Message,Подарък Съобщение
Excl. Tax,Excl. данък
Total,Обща сума
Incl. Tax,Вкл. данък
Total incl. tax,Общо вкл. данък
Invoiced,по фактура
Order Items,Поръчка артикули
Shipments,Пратките
Ship to Name,Кораб с име
Date Shipped,Дата Доставят
Total Qty,Общо Количество
click to view detail,кликнете за да видите детайли
Tax,данък
Items To Be Shipped,Предмети да бъдат транспортирани
Qty to Ship,Количество на кораб
Append Comments,Добавяне на коментари
Email Copy of Shipment,Email Копие на Пратка
Submit Shipment,Подаване на пратка
New Shipment,Нова пратка
Back,обратно
Shipment Tracking,Международно преместване
Carrier,носител
Tracking No.,Проследяване не.
Action,действие
Add Tracking Number,Добави Номер за проследяване
Invalid value(s) for Qty to Ship,Невалидна стойност (и) за Количество на кораб
Shipment Detail,пратка Подробности
Are you sure you want to send Shipment email to customer?,"Сигурни ли сте, искате да изпратите имейл на превозите на клиентите?"
Send Tracking Information,Изпрати Информация за проследяване
Tracking Number,Проследяващ номер
Add,Добави
Tracking title is required.,Проследяване на заглавието се изисква.
Tracking number is required.,Проследяване на брой се изисква.
Shipped Items,Изпратени артикули
Qty Shipped,Количество Доставят
No Item Shipped Yet,Не т Доставят все пак
Reviews,Отзиви
Posted on:,Публикувано на:
by ,от
Sorry! No Reviews Found.,За съжаление! Няма ревюта.
Write your review,Въведете Вашия кометар
Sellers List,Списък Продавачите
Search Seller,Търсене на продавача
Sorry! No Seller(s) Found.,За съжаление! Не продавача (а).
General Contact,Обща Контакт
Customer Support,за поддръжка на клиенти
Sales Representative,Търговски представител
Custom Email 1,Персонализирана електронна поща 1
Custom Email 2,Персонализирана Email 2
"Unable to write low stock files. Permission Error on ""var"" Directory.","Не може да се напише ниски борсови файлове. Разрешение Грешка на ""Var"" Directory."
Unable to write file for Seller ,Не може да се напише файл за Продавач
Product ID,идентификация на продукта
Current Quantity,Текущ Количество
Base Image,Графична база
Small Image,Малък Изображение
Thumbnail,Thumbnail
Disallowed file type.,Непозволена тип файл.
Type of the product you have selected for this import template file.,"Вид на продукта, който сте избрали за този внос шаблонен файл."
Attribute set you have selected for this product type in import template file.,"Атрибут, който сте избрали за този тип продукт в шаблон файл за импортиране."
single pipe(|) seperated multiple categories,"единствена черта (|), разделени на няколко категории"
single pipe(|) seperated product sku,единична тръба (|) разделени на продукта Код
single pipe(|) seperated attributes,единична тръба (|) разделени атрибути
pair of values seperated by single pipe(|),двойка стойности разделени от единична тръба (|)
System will group your bundle item on the basis of this title. If two items has same title then they will be grouped in same bundle.,Системата ще осигури група пакета си позиция въз основа на това заглавие. Ако два артикула има същото заглавие след това те ще бъдат групирани в една и съща връзка.
Daily,ежедневно
Weekly,седмично
Monthly,Месечно
Yearly,годишно
Waiting for Approval,В очакване на одобрение
Approved,одобрен
Disapproved,Неодобрение
Add new products,Добавяне на нови продукти
Update existing products,Актуализиране на съществуващи продукти
Add/update products,Добавяне / актуализиране на продукти
Delete products,Изтриване на продукти
Bank Wire,Банков превод
Payment By Cheque,Плащане с чек
Paypal,Paypal
Please provide the paypal email id.,"Моля, посочете PayPal имейл ID."
Paypal Email ID,Paypal Email ID
Please provide additional information.,Моля да предоставите допълнителна информация.
Additional Information,Допълнителна информация
Please provide the name.,"Моля, въведете името."
Pay to the order of (name),Обърнете реда на (име)
Please provide the address.,"Моля, въведете адреса."
Address,адрес
Address where the cheque should be sent to.,"Адрес, в които проверката трябва да бъдат изпратени."
Please provide account owner name,"Моля, въведете име собственик на профил"
Account Owner,Собственик на акаунт
Please provide bankwire details,"Моля, представете подробности bankwire"
Details,детайли
"Such as bank branch, IBAN number, BIC, etc.","Такива като клон на банка, IBAN номер, BIC и т.н."
Please provide bankwire address.,"Моля, представете bankwire адрес."
Bank Address,Банкова сметка
Requsted on: ,Requsted на:
 by,от
Amount: ,Количество:
Payment Method: ,Начин на плащане:
PayPal,PayPal
PayPal ID: ,PayPal ID:
Additional Information: ,Допълнителна информация:
Bankwire,Bankwire
Owner Name: ,Име на собственика:
Details: ,Детайли:
Bank Address: ,Банкова сметка:
Cheque,Проверка
Address: ,Адрес:
No balance amount is left for this seller.,Колкото и баланс е оставен за този продавач.
No order found for this seller. Transaction cannot be initiated.,Не е намерен този продавач ред. Транзакция не може да бъде започнато.
Paypal payout request failed.,запитване Paypal изплащане провали.
Please enable paypal payout to make this transaction.,"Моля, разрешете PayPal изплащане да направи тази сделка."
Payout request does not exist.,поискване изплащане не съществува.
By System,Чрез система
Manually,Ръчно
Successfully,успешно
Credit,кредит
Debit,дебит
Unknown,неизвестен
Invalid request,Невалидна заявка
Export type is missing,тип износ липсва
No product found as per your selected parameters.,"Не продукти, открити по избраните параметри."
Unable to process request,Можем да обработим заявката
No category assigned to you.,Не категория назначен за вас.
invalid request,Невалидна заявка
Please select product parameters.,"Моля, изберете параметрите на продукта."
No products found to export.,Няма намерени продукти за износ.
Vacation is successfully canceled.,Почивка успешно отменена.
New Vacation successfully created.,Нова Почивка създаден успешно.
