"If disable, no seller will be able to use vacation feature.","Si desactivar, ningún vendedor será capaz de utilizar la función de vacaciones."
Show Seller Info on Product Page,Mostrar Información del vendedor sobre el producto página
Enable/Disable to show/hide seller info on product page.,Activar / Desactivar para mostrar información al vendedor / ocultar en la página del producto.
Enable or Disable Approval of product for the sellers.,Activar o Desactivar la aprobación del producto para los vendedores.
Default limit for sellers of adding new products before account approval. Blank will be considered as 0.,límite por defecto para los vendedores de la adición de nuevos productos antes de la aprobación de cuenta. En blanco se considerarán como 0.
Enable or Disable Seller review feature. This feature enables the customers to add review for sellers.,Activar o Desactivar función de revisión del vendedor. Esta característica permite a los clientes añadir comentario para los vendedores.
Seller Review Approval Required,Revisión vendedor aprobación requerida
Enable or Disable Approval for seller review. Once the review is approved then only it will be visible to the customers.,Activar o desactivar la aprobación para su revisión vendedor. Una vez que la revisión es aprobada entonces sólo será visible para los clientes.
Enable Seller List,Activar la Lista del vendedor
Show or Hide Sellers List from customers.,Mostrar u ocultar vendedores Lista de los clientes.
Enable Search Box,Habilitar el cuadro de búsqueda
Enable or Disbale search box to search seller on seller listing page.,Activar o cuadro de búsqueda para buscar disbale vendedor en la página del Vendedor.
Low Stock Configuration,Baja de la configuración
Enable Low Stock Notification,Habilitar baja de la Notificación
Enable or Disable Low Stock Notification feature.,Activar o desactivar baja función de la notificación.
Low Inventory Limit,Límite de inventario baja
Enter the limit below that the products are considered low stock.,Introduzca el límite por debajo del que los productos se consideran bajos valores.
When to Notify,Cuándo debe notificarse
Choose when to notify the seller regarding the critical inventories.,Elegir el momento de notificar al vendedor con respecto a los inventarios críticos.
Cron Job,cron Job
On Order Place,En pedido Place
Send Notifications From,Enviar notificaciones de
Choose the email from which you want to send the notifications.,Elija el correo electrónico desde la que desea enviar las notificaciones.
Seller Name,Nombre del vendedor
Select,Seleccionar
Transaction ID,ID de transacción
Transaction Type,tipo de transacción
Amount,Cantidad
Send Email to Seller,Enviar correo electrónico a vendedor
"Invalid Value, please enter a number greater then zero","Valor no válido, por favor, introduzca un número mayor que cero"
Add New Transaction,Añadir nueva transacción
Posted On: ,Publicado en:
Customer Rating: ,Puntuación de los clientes:
Review: ,Revisión:
Reason for Disapproval: ,Motivo del rechazo:
Seller Review Detail,Vendedor datos de la revisión
Provide Your Reason,Indicar el motivo
We can\'t find products matching the selection.,Podemos \ 't encontrar productos que concuerden con la selección.
View Details,Ver detalles
In stock,En stock
Out of stock,Agotado
Learn More,Aprende más
My Sales Dashboard,Mi tablero de Ventas
Total Revenue,Los ingresos totales
Total Orders,El total de pedidos
Total Products Sold,Total Productos Vendido
Last 7 Days,Los últimos 7 días
Sales Comparisons,Las comparaciones de ventas
Orders,Pedidos
Revenue,Ingresos
Products Sold,Los productos vendidos
Discounts,descuentos
Balance Amount Variations,Variaciones Equilibrio Cantidad
Today,Hoy
Yesterday,Ayer
This Week,Esta semana
Last Week,La semana pasada
This Month,Este mes
Last Month,El mes pasado
This Year,Este año
Last Year,El año pasado
Last 10 Orders,Últimos 10 órdenes
View All Orders,Ver todos los órdenes
Order Number,Número de orden
Order Date,Fecha de orden
Customer Name,Nombre del cliente
Customer Email,Correo electrónico del cliente
Qty,Cantidad
Status,Estado
Order Total,Total del pedido
click to view order,haga clic para ver el fin
No Orders Placed Yet,"Sin embargo, los pedidos realizados"
Seller Products,los productos del vendedor
Filter Products,Filtrar productos
Category,Categoría
Sort By,Ordenar por
Name,Nombre
SKU,SKU
Price(low to high),Precios de barato a caro)
Price(high to low),Precio (mayor a menor)
Products Feedback,productos Comentarios
Filter Your Search,Filtra tu búsqueda
Search,Buscar
Reset,Reiniciar
No Data,Sin datos
Posted on,Publicado en
by,por
Rating,Clasificación
Summary,Resumen
Review,revisión
My Products Catalog,Mi Catálogo de Productos
New Product,Nuevo producto
Choose,Escoger
Please select atleast one item from list.,"Por favor, seleccione al menos un elemento de la lista."
Select Attribute Set for New Product,Elija un conjunto de atributos para el nuevo producto
Attribute Set,conjunto de atributos
Product Type,tipo de producto
Choose Bulk Action,Elija Acción en Bloque
Delete,Borrar
Status Update,Actualización de estado
Close,Cerrar
Save,Salvar
Save & Continue,Guardar Continuar
Duplicate,Duplicar
Cancel,Cancelar
%d characters remaining.,% d caracteres restante.
Please fill required fields with valid information.,Rellene los campos obligatorios con información válida.
Special price should be less than actual price,precio especial debe ser menor que el precio real
Past date not allowed,fecha pasada no permitido
Quick simple product creation,la creación de productos sencilla rápida
Create,Crear
Prices,Precios
Meta Information,Meta informacion
General Information,Información general
Allows your product's visibility on search or catalog page.,Permite la visibilidad de su producto en la página de búsqueda o catálogo.
Maximum %d characters allowed.,Máximo de caracteres% d permitidos.
Date of product from which this product will be marked as new.,Fecha de producto del que este producto estará marcado como nuevo.
Date of product until which this product will be marked as new.,Fecha del producto hasta la cual dicho producto será marcado como nueva.
Category Mapping,Mapeo de la categoría
Associated Products,Productos Asociados
Create Simple Product,Crear simple Producto
Quick Create,Crear rápida
Id,Carné de identidad
Sku,SKU
Product Name,nombre del producto
Stock Status,Estado del stock
Select Attribute,Seleccionar atributo
Attribute,Atributo
Price,Precio
Default Qty,Cantidad por defecto
Samples,Las muestras
Title,Título
File,Expediente
Sort Order,Orden de clasificación
Add New Row,Añadir nueva fila
Links,Campo de golf
Links can be purchased separately,Los enlaces se pueden comprar por separado
Max. Downloads,Max. descargas
Shareable,compartible
Sample,Muestra
Unlimited,Ilimitado
Url,url
Inventory,Inventario
Quantity,Cantidad
Manage Stock,Manejo de la
"On enabling, stock will be managed automatically. For manual stock, select disable","Sobre la activación, las acciones se realiza de forma automática. Para la acción manual, seleccione desactivar"
Qty Uses Decimal,Cantidad Usos decimal
Stock Availability,La disponibilidad de stock
Shipment,Envío
Ship Bundle Items,Los artículos se envían Bundle
Separately,Por separado
Together,Juntos
Bundle Items Options,Bundle articulos Opciones
Add New Option,Añadir nueva opción
Default Title,Por defecto Título
Delete Option,eliminar Opción
Input Type,Tipo de entrada
Is Required,Es requerido
Position,Posición
Add Selection,Añadir Selección
Price Type,Tipo Precio
User Defined Qty,Definido por el usuario Cantidad
Default,Defecto
Qty to Add,Cantidad Añadir a
Add Selected Product(s) to Option,Añadir producto (s) seleccionadas para la Opción
Images,imágenes
Image,Imagen
Label,Etiqueta
Remove,retirar
File is not supported,El archivo no es compatible
Upload New Image,Añadir una imagen nueva
".jpeg, .jpg, .png, ,gif",".jpeg, .jpg, .png, gif"
No Image uploaded for this product,Sin subido para este producto Imagen
Browse,Vistazo
Related Products,Productos relacionados
This attribute set does not have attributes which we can use for configurable product,Este conjunto de atributos no tiene atributos que podemos utilizar para el producto configurable
Please select one or more attributes.,"Por favor, seleccione uno o más atributos."
Sold By,Vendido por
Total %d review(s),crítica (s) Total% d
View Reviews,Ver comentarios
Write Review,Escribir un comentario
File Size Exceeding the Limit.,Tamaño del archivo excede el límite.
Max Upload Size: 200 KB,Max Subir Tamaño: 200 KB
Max Upload Size: 500 KB,Max Subir Tamaño: 500 KB
This key already assigned to another seller. Please fill another.,Esta clave ya asignado a otro vendedor. Rellene otra.
My Seller Profile,Mi Perfil del vendedor
View Collection,Ver Colección
View Profile,Ver perfil
General,General
Shop Title,tienda Título
Contact Number,Número de contacto
(Image Size: 150 X 150),(Tamaño de imagen: 150 x 150)
Shop Logo,Shop Logo
(Image Size: 1180 X 250),(Tamaño: 1180 x 250)
Shop Banner,tienda Banner
Shop Address 1,Tienda de dirección 1
Shop Address 2,Tienda de dirección 2
City,Ciudad
Pincode,Código PIN
State,Estado
Country,País
Description,Descripción
Please provide link of your facebook page,Sírvanse proporcionar enlace de su página de facebook
Facebook Link (optional),Facebook Enlace (opcional)
For example:,Por ejemplo:
or,o
Please provide link of your google plus profile,Sírvanse proporcionar enlace de su perfil de Google Plus
Google Plus Link (optional),Google Plus Link (opcional)
Please provide link of your twitter profile,Sírvanse proporcionar enlace de su perfil de Twitter
Twitter Link (optional),Twitter Enlace (opcional)
Meta Keywords,meta Keywords
Meta Description,Metadescripción
Example: my-selling-store,Ejemplo: mi-venta-tienda
Page Url Key,URL de la página clave
Policy,Política
Return Policy,Politica de devolucion
Shipping Policy,Politica de envios
Payout,Pagar
Admin will use the Payout information to make the payment. Only one payment information can be saved at a time.,Administrador usará la información de pagos para realizar el pago. Sólo una información de pago se puede guardar en un momento.
Select Payment Method,Seleccione el método de pago
Seller,Vendedor
Register As Seller,Registrarse como vendedor
My Reviews,Mis críticas
Customer Review,Valoración de los clientes
Disapproval Reason,Motivo del rechazo
Start Date,Fecha de inicio
End Date,Fecha final
Your comment to this vacation,Su opinión sobre este vacaciones
Invalid format. Use: MM/dd/YYYY,Formato inválido. Uso: MM / dd / AAAA
End date should be greater than start date,fecha de finalización debe ser mayor que la fecha de inicio
End date should be future date,fecha de finalización debe ser fecha futura
My Vacations History,Mi Historia Vacaciones
Set New Vacation,Set Nuevo vacaciones
Vacation Interval,Intervalo de vacaciones
Is Active,Está activo
Vacation Halt Status,Estado Halt vacaciones
Reason for canceling vacation,Motivo de la cancelación de las vacaciones
click to view product details,Haga clic para ver los detalles del producto
Sorry! No Product(s) Found.,¡Lo siento! No Producto (s) encontrado.
Please select a category for your request.,"Por favor, seleccione una categoría para su solicitud."
Please provide reason for your request.,Sírvanse proporcionar motivo de su solicitud.
Request a New Category,Solicitar una nueva categoría
Choose a Category,Elige una categoría
Select Category,selecciona una categoría
Maximum 500 characters allowed.,Máximo 500 caracteres permitidos.
Submit Category Request Form,Presentar Categoría Formulario de solicitud
No categories are available for request.,No hay categorías están disponibles para su solicitud.
Payout Request,Solicitud de pago
New Payout Request,Nueva solicitud de pago
Request Reason,solicitud Razón
Submit Payout Request Form,Presentar formulario de solicitud de Pago
Payout Details,Detalles de pago
Requested On,solicitado el
Your Comment For Request,Su comentario acerca de Solicitud
Only 200 characters allowed,Sólo 200 caracteres permitidos
"Only (xls, xlsx) formats are allowed","Sólo (xls, xlsx) se permiten formatos"
Toggle navigation,Navegación de palanca
My Account,Mi cuenta
Logout,Cerrar sesión
Account Warning!,Advertencia cuenta!
Back To Site,Volver al sitio
Category Request Details,Categoría Solicitar detalles
Category Name,nombre de la categoría
Your request is in pending. Please wait for store response.,"Su solicitud está en trámite. Por favor, espere a que la respuesta tienda."
This feature is not active into your account.,Esta función no está activa en su cuenta.
To request this feature,Para solicitar esta función
Click,Hacer clic
Here,aquí
Request To Activate Import/Export Feature,Solicitud para activar la importación / exportación de funciones
Comment ,Comentario
Required Field. Maximum 200 characters allowed.,Campo requerido. Máximo 200 caracteres permitidos.
Click to send request,Haga clic para enviar la solicitud
Your file has some errors. Please import file after resolving errors.,Su archivo contiene algunos errores. Por favor importar archivo después de la resolución de errores.
Click to download your file with errors,Haga clic para descargar el archivo con errores
Download File with Errors,Descarga de archivos con errores
Go Back,Regresa
Please do not go back or refresh page while uploading your products.,"Por favor, no volver o refrescar la página, mientras que la carga de sus productos."
It may causes errors in your catalog.,Puede que provoca errores en su catálogo.
Download Template,Descargar Plantilla
Select Product Type,Seleccionar el tipo de producto
Product Attribute Set,Establecer los atributos del producto
Select Attribute Set,Seleccione Establecer Atributo
Download Template File,Descargar archivo de plantilla
Please make sure that columns in your file must be matched with template file created for you on the basis of selected attribute.,Por favor asegúrese de que las columnas en el archivo deben coincidir con el archivo de plantilla creada para usted en función de atributo seleccionado.
Import Products,los productos de importación
Import Action,Importar acción
Select Action,Seleccione la acción
"Action will only be performed on the basis of SKU of products. Without sku, product will not be consider for any action.","Acción sólo se realizará sobre la base de SKU de productos. Sin SKU, el producto no se debe tener en cuenta para cualquier acción."
Upload File,Subir archivo
"Only (xls, xlsx) file will be accepted","Sólo (xls, xlsx) será aceptada archivo"
File must not exceed %s MB,El archivo no debe superar los% s MB
Browse File,Buscar Archivo
Validate File,validar archivo
File must no exceed %s MB,Archivo no debe exceder% s MB
Import/Export Instructions,Instrucciones de importación / exportación
Import,Importar
Export,Exportar
Import Instructions,Instrucciones de importación
"Download Template as per your product type. At a time, only 1 type of products can be import.","Descargar la plantilla según el tipo de producto. A la vez, sólo 1 tipo de productos puede ser de importación."
"If you import more than 1 type of products from one file, then system will be fail or affect your catalog.","Si importa más de 1 tipo de productos a partir de un archivo, entonces el sistema será fallar o afectar su catálogo."
Each template will have '%s' worksheet. Your import file must have this worksheet as it is. Please do not change anything in its content.,"Cada plantilla tendrá '% s' hoja de trabajo. El archivo de importación debe tener esta hoja de trabajo como es. Por favor, no cambiar nada en su contenido."
Each template will have '%s' worksheet. Please provide product data from possible values of corresponding field. If field has possible values.,Cada plantilla tendrá '% s' hoja de trabajo. Sírvanse proporcionar datos de productos de posibles valores de campo correspondiente. Si el campo tiene valores posibles.
"Only 'xls, xlsx' file having size less than %sMB will be acceptable.","Sólo 'xls, xlsx' archivo tiene un tamaño de menos de% SMB será aceptable."
If you want to import using exported data then copy the general & image sheet of exported file into general & image sheet of the downloaded template file.,Si desea importar usando datos exportados luego copiar la hoja y en general la imagen del archivo exportado en la hoja y en general la imagen del archivo de plantilla descargada.
"Use (|) to seperate value in multivalue field like category_ids, related_products.","Utilice (|) para separar el valor en el campo de valor múltiple como category_ids, related_products."
Export Instructions,Instrucciones de exportación
Select export type in export section.,Seleccione el tipo de exportación en la sección de exportación.
"If the export type is Category, then system will export only assigned categories to you.","Si el tipo de exportación es de categoría, entonces el sistema va a exportar sólo las categorías asignadas."
"In case of products, select product type and attributes set.","En el caso de productos, seleccione el tipo de producto y los atributos establecidos."
Exported data will be in xls/xlsx format.,Los datos exportados estarán en formato / xlsx xls.
Export Type,Tipo de exportación
Select Export Type,Seleccionar Tipo de exportación
Category Export,exportación categoría
Product Export,exportación de productos
Product Status,Estado del producto
All,Todos
Disabled,Discapacitado
Enabled,Activado
In Stock,En stock
Out of Stock,Agotado
Export Data,Exportar datos
This process will take few minutes.,Este proceso llevará unos minutos.
Please do not go back or refresh page while exporting your data.,"Por favor, no volver o refrescar la página, mientras que la exportación de sus datos."
Your are not eligible to use this feature as your account is either not approved or inactive.,Tu no son elegibles para utilizar esta característica como su cuenta o bien no está aprobado o inactivo.
"Currently, this feature is disabled by store.","Actualmente, esta función se desactiva según la tienda."
You cannot use this feature as required library is missing. Please contact to support.,"No se puede utilizar esta función como biblioteca necesaria no se encuentra. Por favor, póngase en contacto para apoyar."
Total Sale,Venta total
Total Earning,Ganancia total
Transaction Details,Detalles de la transacción
My Earnings,Mis Ganancias
Earnings History,Historial de ganancias
Order Wise Earnings,Solicitar Wise Ganancias
Transactions History,transacciones Historia
Total Paid,A cargo total
Balance,Equilibrar
Quantity to Add,Cantidad Añadir a
Low Stock Notification,Notificación de baja
Configuration,Configuración
Receive Low Stock Notifications,Recibe baja de Notificaciones
Save Seller Level Configuration,Guardar configuración de nivel de vendedor
facebook,Facebook
twitter,gorjeo
google,google
About Seller,Acerca del vendedor
Description not available.,Descripción no disponible.
Write your thought,Escriba su pensamiento
Summary of your review,Resumen de tu revisión
Your Thought,Tu pensamiento
Your Name,Tu nombre
Rate this seller,Valorar este vendedor
Submit Review,Enviar opinión
Notify Customer by Email,Notificar a cliente por correo electrónico
Visible on Storefront,Visible en escaparate
Submit Comment,enviar comentario
Customer,Cliente
Notified,notificado
Not Notified,Falta de notificación
Please provide comment,Por favor escriba comentario
Product,Producto
Subtotal,Total parcial
Order Detail,Detalle de la orden
Click to download invoice.,Haga clic para descargar la factura.
Download Invoice,Descargar factura
Click to download shipping slip.,Haga clic para descargar comprobante de envío.
Download Shipping Slip,Slip descarga de envío
Are you sure you want to send order email to customer?,¿Está seguro de que desea enviar correo electrónico para los clientes?
Click to send email to customer,Haga clic para enviar correo electrónico a los clientes
Send Email,Enviar correo electrónico
Click to create shipment,Haga clic para crear el envío
Ship,Enviar
Print,Impresión
Basic Informations,Información básica
Order Status,Estado del pedido
Billing Address,Dirección de Envio
Shipping Address,Dirección de Envío
Ordered,Ordenado
Shipped,Enviado
Canceled,Cancelado
Refunded,Reintegrado
Gift Message,Mensaje de regalo
Excl. Tax,Excl. Impuesto
Total,Total
Incl. Tax,Incl. Impuesto
Total incl. tax,total incl. impuesto
Invoiced,Facturado
Order Items,Encargar artículos
Shipments,Los envíos
Ship to Name,Enviar a nombre de
Date Shipped,fecha de envío
Total Qty,Calidad Total
click to view detail,haga clic para ver los detalles
Tax,Impuesto
Items To Be Shipped,Artículos que se enviarán
Qty to Ship,Cantidad para el embarque
Append Comments,anexar Comentarios
Email Copy of Shipment,Copia de correo electrónico de envío
Submit Shipment,presentar envío
New Shipment,Nuevo envío
Back,Espalda
Shipment Tracking,rastreo de envío
Carrier,Portador
Tracking No.,No. de seguimiento
Action,Acción
Add Tracking Number,Añadir número de seguimiento
Invalid value(s) for Qty to Ship,Valor (s) no válido para Cant para el embarque
Shipment Detail,Detalle del envío
Are you sure you want to send Shipment email to customer?,¿Está seguro de que desea enviar correo electrónico El envío a los clientes?
Send Tracking Information,Enviar información de seguimiento
Tracking Number,El número de rastreo
Add,Añadir
Tracking title is required.,Título de seguimiento se requiere.
Tracking number is required.,El número de seguimiento se requiere.
Shipped Items,Los artículos enviados
Qty Shipped,Cantidad Enviado
No Item Shipped Yet,"Sin embargo, el artículo enviado"
Reviews,Comentarios
Posted on:,Publicado en:
by ,por
Sorry! No Reviews Found.,¡Lo siento! No se encontraron comentarios.
Write your review,Escribe tu reseña
Sellers List,Lista de los vendedores
Search Seller,Buscar vendedor
Sorry! No Seller(s) Found.,¡Lo siento! No Vendedor (s) Encontrado.
General Contact,Contacto general
Customer Support,Atención al cliente
Sales Representative,Representante de ventas
Custom Email 1,Personalizada de correo electrónico 1
Custom Email 2,Personalizada de correo electrónico 2
"Unable to write low stock files. Permission Error on ""var"" Directory.","No se puede escribir archivos de valores bajos. Error de permisos en Directorio ""var""."
Unable to write file for Seller ,No se puede escribir el archivo de vendedor
Product ID,identificación de producto
Current Quantity,Cantidad actual
Base Image,imagen de base
Small Image,imagen pequeña
Thumbnail,Miniatura
Disallowed file type.,No permitido tipo de archivo.
Type of the product you have selected for this import template file.,Tipo de producto que ha seleccionado para este archivo de plantilla de importación.
Attribute set you have selected for this product type in import template file.,Conjunto de atributos que ha seleccionado para este tipo de producto en el archivo de plantilla de importación.
single pipe(|) seperated multiple categories,sola barra vertical (|) separados múltiples categorías
single pipe(|) seperated product sku,solo tubo (|) separados SKU del producto
single pipe(|) seperated attributes,solo tubo (|) separó atributos
pair of values seperated by single pipe(|),par de valores separados por sola tubería (|)
System will group your bundle item on the basis of this title. If two items has same title then they will be grouped in same bundle.,Sistema agrupará el objeto de mano sobre la base de este título. Si dos artículos tienen mismo título después serán agrupados en mismo paquete.
Daily,Diario
Weekly,Semanal
Monthly,Mensual
Yearly,Anual
Waiting for Approval,A la espera de la aprobación
Approved,Aprobado
Disapproved,desaprobado
Add new products,Añadir nuevos productos
Update existing products,Actualizar los productos existentes
Add/update products,Agregar productos / actualización
Delete products,eliminar productos
Bank Wire,Transferencia bancaria
Payment By Cheque,El pago por cheque
Paypal,paypal
Please provide the paypal email id.,"Por favor, proporcione el ID de correo electrónico de PayPal."
Paypal Email ID,Paypal ID de correo electrónico
Please provide additional information.,Sírvanse proporcionar información adicional.
Additional Information,Información Adicional
Please provide the name.,Por favor proporcionar el nombre.
Pay to the order of (name),Pagar a la orden de (nombre)
Please provide the address.,Por favor proporcione la dirección.
Address,Dirección
Address where the cheque should be sent to.,Dirección cuando el cheque debe ser enviado a.
Please provide account owner name,"Por favor, proporcione el nombre del propietario de cuenta"
Account Owner,Propietario de la cuenta
Please provide bankwire details,Indique los detalles bankwire
Details,detalles
"Such as bank branch, IBAN number, BIC, etc.","Tal como sucursal del banco, número de IBAN, BIC, etc."
Please provide bankwire address.,"Por favor, indique la dirección bankwire."
Bank Address,Dirección del Banco
Requsted on: ,Requsted en:
 by,por
Amount: ,Cantidad:
Payment Method: ,Método de pago:
PayPal,PayPal
PayPal ID: ,Identificación de PayPal:
Additional Information: ,Información Adicional:
Bankwire,Transferencia bancaria
Owner Name: ,Nombre del dueño:
Details: ,detalles:
Bank Address: ,Dirección del banco:
Cheque,Comprobar
Address: ,Dirección:
No balance amount is left for this seller.,Ninguna cantidad equilibrio se deja para este vendedor.
No order found for this seller. Transaction cannot be initiated.,No hay resultados para este fin vendedor. La transacción no se puede iniciar.
Paypal payout request failed.,solicitud de pago paypal falló.
Please enable paypal payout to make this transaction.,"Por favor, activa el pago de PayPal para realizar esta operación."
Payout request does not exist.,solicitud de pago no existe.
By System,por el Sistema
Manually,A mano
Successfully,Exitosamente
Credit,Crédito
Debit,Débito
Unknown,Desconocido
Invalid request,Solicitud no válida
Export type is missing,tipo de exportación no se encuentra
No product found as per your selected parameters.,No se encontró el producto según sus parámetros seleccionados.
Unable to process request,No se puede procesar la solicitud
No category assigned to you.,Sin categoría asignada a usted.
invalid request,Solicitud no válida
Please select product parameters.,"Por favor, seleccione los parámetros del producto."
