Number is not in the valid range. It should be between {#} and {##},Číslo není v platném rozsahu. To by mělo být mezi {#} a {##}
Field should be numeric.,Pole by mělo být číslo.
Field should be positive.,Pole by měla být pozitivní.
Field can have only upto two decimal values.,Pole může mít pouze aľ dvě desetinná čísla.
Email cannot be greater than {#} characters.,E-mail nemůže být větší než {#} znaků.
Zip should not have special characters.,Zip by neměla mít speciální znaky.
Percentage should be in number.,Procento by mělo být v řadě.
Percentage should be between 0 and 100.,Procento by měla být mezi 0 a 100.
Size cannot be greater than {#} characters.,Velikost nemůže být větší než {#} znaků.
Color could not be greater than {#} characters.,Barva by neměla být větší než {#} znaků.
Color is not valid.,Barva není platný.
Special characters are not allowed.,Speciální znaky nejsou povoleny.
Script tags are not allowed.,Script tagy nejsou povoleny.
Style tags are not allowed.,Styl značky nejsou povoleny.
Iframe tags are not allowed.,Značky iframe nejsou povoleny.
Uploaded file is not an image.,Nahraný soubor není obrázek.
Uploaded file size must be less than {#}.,Nahraný velikost souboru musí být menší než {#}.
Field should not contain HTML tags.,Pole nesmí obsahovat HTML tagy.
You can enter only positive numbers.,Můžete zadat pouze kladná čísla.
Are you sure?,Jsi si jistá?
Comment,Komentář
Are you sure to update feature status of this seller?,Opravdu chcete aktualizovat stav funkce tohoto prodejce?
Do you have any comment?,Máte nějaký komentář?
"For accurate reporting, be sure to refresh lifetime statistics whenever you change the time zone.","Pro přesné hlášení, je nutné aktualizovat statistiky životnosti při každé změně časového pásma."
To refresh last day's,Chcete-li obnovit poslední den je
statistics,statistika
click,cvaknutí
here,tady
Filter,Filtr
Period,Doba
Day,Den
Month,Měsíc
Year,Rok
From,Z
Select Date,Vybrat datum
To,Na
Choose Category,vyberte kategorii
All Categories,Všechny kategorie
Choose a Seller,Vyberte si Prodejce
All Sellers,Všichni prodejci
NA,NA
PayPal Payout Settings,Nastavení plateb PayPal
Active,Aktivní
Enable or Disable Paypal Payment Method.,Povolení nebo zakázání Paypal způsob platby.
Client ID,ID klienta
Client Secret,klient Secret
Paypal Mode,Režim paypal
Sandbox,pískoviště
Live,Žít
Paypal Email Subject,PayPal E-mail Předmět
Paypal Currency ,paypal měny
Select the default currency set in Paypal Account.,Vyberte sadu výchozí měny v PayPal účet.
Are You Sure you want to reset the settings?,"Jste si jisti, že chcete obnovit nastavení?"
Edit Email Template,Editovat Šablona e-mailu
About Template,o Šablona
Template Subject,šablona Subject
Email Content,Email Content
Template Content,Obsah šablony
Please do not edit or remove any template variable.,"Prosím, upravit nebo odstranit proměnnou předlohy."
Example,Příklad
Seller Account Settings,Nastavení prodejce účtu
Default Commission,výchozí Komise
Please enter a number between 0 and 100 only and in a proper format.,"Prosím, zadejte číslo mezi 0 a pouze 100 a ve správném formátu."
Use Global,použití Global
New Product Limit,New Limit Product
Limit the sellers to add new products without account approval.,Limit prodávajícím přidávat nové produkty bez souhlasu účtu.
If left blank than product limit will be assumed 0.,"Pokud je ponechán prázdný, než mez produktu bude předpokládat 0."
Categories Allowed,kategorie povolena
If no category is selected that will mean that all the categories are allowed.,"Pokud není vybrána žádná kategorie, která bude znamenat, že všechny tyto kategorie jsou povoleny."
Product Approval Required,Schválení produkt Povinné
Enable,Umožnit
Disable,zakázat
Enable Seller Review,Aktivovat Prodejce Review
Required Seller Review Approval,Povinné Prodávající Review Schválení
Email to Seller on Order Place,E-mail prodejci na zakázku Place
Please enter a valid number in this field.,Zadejte prosím platné číslo v této oblasti.
Payout Transaction Request,Poptávka výplata Transaction
Required Field,Povinné pole
Invalid Value,Neplatná hodnota
"Invalid Value, please enter a number greater than zero","Neplatná hodnota, zadejte číslo větší než nula"
Minimum 30 character required,požadované minimum 30 znaků
General Settings,Obecné nastavení
Enable Marketplace,aktivovat Marketplace
Toggle to enable or disable extension,Přepínat povolit nebo zakázat rozšíření
Default Commission (%),Výchozí komise (v%)
Set default commission in percentage for each product.,Nastavit jako výchozí provize v procentech pro každý produkt.
Choose the categories allowed for the sellers. If no category is selected that will mean that all the categories are allowed.,"Vyberte kategorie povolené pro prodejce. Pokud není vybrána žádná kategorie, která bude znamenat, že všechny tyto kategorie jsou povoleny."
Register as Seller Field,Zaregistrovat se jako prodávající Field
Enable to add 'Register as Seller' field while registering.,"Umožní přidat ""registrovat jako prodejce pole při registraci."
Enable Bulk Import/Export,Povolit hromadný import / export
"If disable, no seller will be able to use bulk import/export feature.","-Li zakázat, žádný prodejce moci použít hromadný import / export funkce."
If enable an email will be sent to seller on order for his product.,Pokud umožňují e-mail bude odeslán na prodejce na objednávku pro svůj výrobek.
Enable Vacation Mode,Aktivovat režim Dovolená
"If disable, no seller will be able to use vacation feature.","-Li zakázat, žádný prodejce moci používat rekreační funkci."
Show Seller Info on Product Page,Show Prodejce Informace o výrobku Page
Enable/Disable to show/hide seller info on product page.,Povolit / zakázat pro zobrazení / skrytí prodávající informaci na produktové stránce.
Enable or Disable Approval of product for the sellers.,Povolení nebo zakázání schválení výrobku pro prodejce.
Default limit for sellers of adding new products before account approval. Blank will be considered as 0.,"Výchozí limit pro prodejce přidávání nových produktů před schválením účtu. Prázdné, budou považovány za 0."
Enable or Disable Seller review feature. This feature enables the customers to add review for sellers.,Povolit nebo funkce recenze Disable prodávajícího. Tato funkce umožňuje zákazníkům přidávat hodnocení k prodejcům.
Seller Review Approval Required,Prodávající Review Požadováno schválení
Enable or Disable Approval for seller review. Once the review is approved then only it will be visible to the customers.,Povolení nebo zakázání schválení pro prodejce kontrole. Jakmile je revize je schválen pak teprve to bude viditelné pro zákazníky.
Enable Seller List,Povolit seznam Prodejce
Show or Hide Sellers List from customers.,Ukázat nebo skrýt Sellers seznam ze strany zákazníků.
Enable Search Box,Aktivovat vyhledávacího pole
Enable or Disbale search box to search seller on seller listing page.,Povolit nebo vyhledávací pole Chcete zakázat hledat prodejce na prodejce výpisu stránce.
Low Stock Configuration,Low Sklad Configuration
Enable Low Stock Notification,Povolit Low Reklamní oznámení
Enable or Disable Low Stock Notification feature.,Povolení nebo zakázání funkce Low Reklamní oznámení.
Low Inventory Limit,Low Limit Inventory
Enter the limit below that the products are considered low stock.,Zadejte limit pod že výrobky jsou považovány za nízké zásob.
When to Notify,Kdy Upozornit
Choose when to notify the seller regarding the critical inventories.,"Zvolit, kdy informovat prodávajícího o kritických zásob."
Cron Job,cron Job
On Order Place,Na objednávku Place
Send Notifications From,Poslat upozornění Z
Choose the email from which you want to send the notifications.,"Vyberte e-mail, ze kterého chcete odeslat oznámení."
Seller Name,Prodávající Name
Select,Vybrat
Transaction ID,ID transakce
Transaction Type,typ transakce
Amount,Množství
Send Email to Seller,Odeslat e-mail prodejci
"Invalid Value, please enter a number greater then zero","Neplatná hodnota, zadejte číslo větší než nula"
Add New Transaction,Přidat nový transakce
Posted On: ,Vloženo na:
Customer Rating: ,Hodnocení zákazníků:
Review: ,Posouzení:
Reason for Disapproval: ,Důvod zamítnutí:
Seller Review Detail,Prodávající Review Detail
Provide Your Reason,Poskytovat své Důvod
We can\'t find products matching the selection.,Můžeme \ 't najít produkty odpovídající výběru.
View Details,Zobrazit podrobnosti
In stock,Na skladě
Out of stock,Vyprodáno
Learn More,Více informací
My Sales Dashboard,My Sales Dashboard
Total Revenue,Celkové příjmy
Total Orders,Celkem objednávky
Total Products Sold,Celkový počet výrobků prodávaných
Last 7 Days,Posledních 7 dní
Sales Comparisons,prodejní Porovnání
Orders,objednávky
Revenue,příjem
Products Sold,produkty prodávané
Discounts,slevy
Balance Amount Variations,Zůstatek Částka Variations
Today,Dnes
Yesterday,Včera
This Week,Tento týden
Last Week,Minulý týden
This Month,Tento měsíc
Last Month,Minulý měsíc
This Year,Tento rok
Last Year,Minulý rok
Last 10 Orders,Posledních 10 Objednávky
View All Orders,Zobrazit všechny objednávky
Order Number,Číslo objednávky
Order Date,Datum objednávky
Customer Name,Jméno zákazníka
Customer Email,zákazník Email
Qty,Množství
Status,Postavení
Order Total,pořadí Celkové
click to view order,klepněte na tlačítko Zobrazit objednávku
No Orders Placed Yet,Žádné objednávek zadaných Přesto
Seller Products,Prodávající Products
Filter Products,filtrační produkty
Category,Kategorie
Sort By,Seřazeno podle
Name,název
SKU,SKU
Price(low to high),Cena (nejnižší k nejvyšší)
Price(high to low),Cena (vysoká až nízká)
Products Feedback,produkty Feedback
Filter Your Search,Filtr vašeho vyhledávání
Search,Vyhledávání
Reset,resetovat
No Data,Žádná data
Posted on,Vloženo na
by,podle
Rating,Rating
Summary,souhrn
Review,Posouzení
My Products Catalog,Moje produkty katalog
New Product,Nový výrobek
Choose,Vybrat
Please select atleast one item from list.,Prosím zvolte aspoň jednu položku ze seznamu.
Select Attribute Set for New Product,Select Atribut Sada pro nový výrobek
Attribute Set,atribut nastaven
Product Type,Typ výrobku
Choose Bulk Action,Zvolit Hromadná akce
Delete,vymazat
Status Update,Aktualizovat stav
Close,Zavřít
Save,Uložit
Save & Continue,Uložit a pokračovat
Duplicate,Duplikát
Cancel,zrušení
%d characters remaining.,% d znaků zbývající.
Please fill required fields with valid information.,Vyplňte prosím požadovaná pole s platnou informaci.
Special price should be less than actual price,Akční cena by měla být nižší než skutečná cena
Past date not allowed,Past date není povoleno
Quick simple product creation,Rychlá jednoduchá tvorba produktů
Create,Vytvořit
Prices,ceny
Meta Information,meta Information
General Information,Obecná informace
Allows your product's visibility on search or catalog page.,Umožňuje viditelnost produktu na vyhledávání nebo katalogu stránce.
Maximum %d characters allowed.,Maximální% d znaky povoleny.
Date of product from which this product will be marked as new.,"Datum výrobku, z něhož se bude tento produkt označen jako nový."
Date of product until which this product will be marked as new.,"Datum produktu, do kterého bude tento výrobek označen jako nový."
Category Mapping,Mapování kategorie
Associated Products,související produkty
Create Simple Product,Vytvořit jednoduchý produkt
Quick Create,Quick Vytvořit
Id,id
Sku,sku
Product Name,jméno výrobku
Stock Status,Sklad Status
Select Attribute,Select Atribut
Attribute,Atribut
Price,Cena
Default Qty,výchozí Množství
Samples,Vzorky
Title,Titul
File,Soubor
Sort Order,Pořadí řazení
Add New Row,Přidat nový řádek
Links,Odkazy
Links can be purchased separately,Odkazy lze zakoupit samostatně
Max. Downloads,Max. stahování
Shareable,sdílet
Sample,Vzorek
Unlimited,Neomezený
Url,url
Inventory,Inventář
Quantity,Množství
Manage Stock,Správa Stock
"On enabling, stock will be managed automatically. For manual stock, select disable","O povolení, budou akciové být řízena automaticky. Pro ruční doručení, vyberte možnost Vypnout"
Qty Uses Decimal,Množství Používá Desítková
Stock Availability,skladová dostupnost
Shipment,náklad
Ship Bundle Items,Loď Bundle položky
Separately,Odděleně
Together,Spolu
Bundle Items Options,Možnosti svazek Předměty
Add New Option,Přidat novou volbu
Default Title,výchozí Název
Delete Option,smazat možnost
Input Type,Typ vstupu
Is Required,Je požadováno
Position,Pozice
Add Selection,přidat výběr
Price Type,cena Druh
User Defined Qty,User Defined Množství
Default,standardní
Qty to Add,Množství přidat
Add Selected Product(s) to Option,Přidat Vybraný produkt (y) Option
Images,snímky
Image,obraz
Label,Označení
Remove,Odstranit
File is not supported,Soubor není podporován
Upload New Image,Nahrát nový obrázek
".jpeg, .jpg, .png, ,gif","JPEG, JPG, PNG, GIF"
No Image uploaded for this product,nahrané pro tento produkt No Image
Browse,Procházet
Related Products,Související produkty
This attribute set does not have attributes which we can use for configurable product,"Tento atribut set nemá vlastnosti, které můžeme použít pro konfigurovatelné produkt"
Please select one or more attributes.,"Prosím, vyberte jednu nebo více atributů."
Sold By,Prodáno
Total %d review(s),Celkem% d přezkoumání (s)
View Reviews,Ukázat hodnocení
Write Review,Napsat recenzi
File Size Exceeding the Limit.,Velikost souboru přesahuje povolený limit.
Max Upload Size: 200 KB,Max uploadu Velikost: 200 KB
Max Upload Size: 500 KB,Max uploadu Velikost: 500 KB
This key already assigned to another seller. Please fill another.,Tato klávesa již přiřazena k jinému prodejci. Vyplňte prosím jiný.
My Seller Profile,Můj prodávající Profile
View Collection,View Collection
View Profile,Prohlédnout profil
General,Všeobecné
Shop Title,Shop Název
Contact Number,Kontaktní číslo
(Image Size: 150 X 150),(Velikost obrázku: 150 x 150)
Shop Logo,Shop Logo
(Image Size: 1180 X 250),(Velikost obrázku: 1180 x 250)
Shop Banner,Obchod Banner
Shop Address 1,Shop Adresa 1
Shop Address 2,Shop Adresa 2
City,Město
Pincode,PIN kód
State,Stát
Country,Země
Description,Popis
Please provide link of your facebook page,Uveďte prosím odkaz na vaši stránku na Facebooku
Facebook Link (optional),Facebook Link (volitelně)
For example:,Například:
or,nebo
Please provide link of your google plus profile,Uveďte prosím odkaz na váš profil Google Plus
Google Plus Link (optional),Google Plus Link (volitelně)
Please provide link of your twitter profile,Uveďte prosím odkaz na váš profil twitter
Twitter Link (optional),Twitter Link (volitelně)
Meta Keywords,meta klíčová slova
Meta Description,meta Popis
Example: my-selling-store,Příklad: my-selling-store
Page Url Key,Adresa URL stránky Key
Policy,Politika
Return Policy,Reklamační řád
Shipping Policy,Dodací podmínky
Payout,výplata
Admin will use the Payout information to make the payment. Only one payment information can be saved at a time.,Administrátor bude využívat informace výplatu provést platbu. Pouze jedna platební údaje mohou být uloženy najednou.
Select Payment Method,Vyberte způsob platby
Seller,prodavač
Register As Seller,Zaregistrovat se jako prodávající
My Reviews,Mé komentáře
Customer Review,Zákaznická recenze
Disapproval Reason,Důvod zamítnutí
Start Date,Počáteční datum
End Date,Datum ukončení
Your comment to this vacation,Váš komentář k tomuto dovolenou
Invalid format. Use: MM/dd/YYYY,Nesprávný formát. Použití: MM / dd / RRRR
End date should be greater than start date,Datum ukončení musí být větší než počáteční datum
End date should be future date,Datum ukončení by mělo být budoucí datum
My Vacations History,My Vacations History
Set New Vacation,Nastavit nový rekreační
Vacation Interval,prázdniny Interval
Is Active,Je aktivní
Vacation Halt Status,Dovolená Halt Status
Reason for canceling vacation,Důvodem pro zrušení dovolenou
click to view product details,klikněte pro zobrazení podrobností o produktu
Sorry! No Product(s) Found.,Promiňte! Ne Výrobek (y).
Please select a category for your request.,"Prosím, vyberte kategorii pro svou žádost."
Please provide reason for your request.,Uveďte prosím důvod vaší žádosti.
Request a New Category,Požádat o novou kategorii
Choose a Category,Vyberte si kategorii
Select Category,vybrat kategorii
Maximum 500 characters allowed.,Maximálně 500 znaků povoleny.
Submit Category Request Form,Předloží Kategorie Žádost
No categories are available for request.,Žádné kategorie jsou k dispozici pro vyžádání.
Payout Request,výplaty Request
New Payout Request,Nová žádost Výplatní
Request Reason,požadavek Důvod
Submit Payout Request Form,Předloží výplata Žádost
Payout Details,Výplatní Podrobnosti
Requested On,Požadované On
Your Comment For Request,Svůj komentář k požadavku
Only 200 characters allowed,Pouze 200 znaky povoleny
"Only (xls, xlsx) formats are allowed","(Xls, xlsx) formáty jsou povoleny pouze"
Toggle navigation,toggle navigace
My Account,Můj účet
Logout,Odhlásit se
Account Warning!,Účet Varování!
Back To Site,Zpět na web
Category Request Details,Kategorie Poptávka Podrobnosti
Category Name,Název Kategorie
Your request is in pending. Please wait for store response.,"Váš požadavek je čeká. Prosím, vyčkejte na prodejně odpověď."
This feature is not active into your account.,Tato funkce není aktivní na svůj účet.
To request this feature,Chcete-li požádat o tuto funkci
Click,klikněte
Here,Tady
Request To Activate Import/Export Feature,Požadavek Aktivace Import / Export funkce
Comment ,Komentář
Required Field. Maximum 200 characters allowed.,Povinné pole. Maximálně 200 znaků povoleny.
Click to send request,Klepněte na tlačítko odeslat žádost
Your file has some errors. Please import file after resolving errors.,Soubor má nějaké chyby. Prosím importovat soubor po vyřešení chyby.
Click to download your file with errors,Klikněte pro stažení souboru s chybami
Download File with Errors,Stažení souboru s chybami
Go Back,vrátit se
Please do not go back or refresh page while uploading your products.,"Prosím, nevracej nebo aktualizovat stránku při nahrávání své produkty."
It may causes errors in your catalog.,Může způsobuje chyby v katalogu.
Download Template,Download Template
Select Product Type,Vyberte typ výrobku
Product Attribute Set,Atribut produkt Set
Select Attribute Set,Select Atribut Set
Download Template File,Download Soubor šablony
Please make sure that columns in your file must be matched with template file created for you on the basis of selected attribute.,"Ujistěte se, že sloupce v souboru musí být uzavřeno s soubor šablony pro vás vytvořili na základě vybraného atributu."
Import Products,dovozní Products
Import Action,import Action
Select Action,Vybrat akci
"Action will only be performed on the basis of SKU of products. Without sku, product will not be consider for any action.",Akce budou prováděny pouze na základě SKU produktů. Bez SKU výrobek nebude uvažovat pro jakoukoli akci.
Upload File,Nahrát soubor
"Only (xls, xlsx) file will be accepted","Pouze (xls, xlsx), soubor bude přijat"
File must not exceed %s MB,Soubor nesmí být větší než% s MB
Browse File,Browse File
Validate File,ověření souboru
File must no exceed %s MB,Soubor musí ne větší než% s MB
Import/Export Instructions,Import / Export obsluze
Import,Import
Export,Vývozní
Import Instructions,import Instrukce
"Download Template as per your product type. At a time, only 1 type of products can be import.","Stáhnout šablonu dle vašeho typu výrobku. V době, pouze jeden typ výrobků může být import."
"If you import more than 1 type of products from one file, then system will be fail or affect your catalog.","Pokud importujete více než 1 druh výrobků z jednoho souboru, pak bude systém selže nebo ovlivnit svůj katalog."
Each template will have '%s' worksheet. Your import file must have this worksheet as it is. Please do not change anything in its content.,"Každá šablona bude mít ‚% s‘ list. Import souborů, musí mít tento list, jak to je. Prosím, nic v jeho obsah změnit."
Each template will have '%s' worksheet. Please provide product data from possible values of corresponding field. If field has possible values.,"Každá šablona bude mít ‚% s‘ list. Prosím, poskytují údaje o produktu z možných hodnot příslušného pole. Pokud má pole možných hodnot."
"Only 'xls, xlsx' file having size less than %sMB will be acceptable.","Pouze ‚xls, xlsx‘ soubor má velikost menší než% SMB bude přijatelná."
If you want to import using exported data then copy the general & image sheet of exported file into general & image sheet of the downloaded template file.,Chcete-li importovat pomocí exportovaných dat zkopírujte obecný a image listu exportovaného souboru do všeobecné a image listu staženého souboru šablony.
"Use (|) to seperate value in multivalue field like category_ids, related_products.","Použít (|) oddělit hodnotu více hodnotami pole jako category_ids, related_products."
Export Instructions,Export Instrukce
Select export type in export section.,Vyberte typ export exportní části.
"If the export type is Category, then system will export only assigned categories to you.","Je-li typ exportu kategorie, pak systém bude exportovat pouze přiřazené kategorie pro vás."
"In case of products, select product type and attributes set.","V případě produktů, vyberte typ výrobku a atributy nastavit."
Exported data will be in xls/xlsx format.,Exportovaná data budou ve formátu xls / xlsx.
Export Type,Export Type
Select Export Type,Vyberte Exportovat typ
Category Export,Kategorie Export
Product Export,Export produkt
Product Status,Stav produkt
All,Všechno
Disabled,invalidní
Enabled,povoleno
In Stock,Na skladě
Out of Stock,Vyprodáno
Export Data,Export dat
This process will take few minutes.,Tento proces bude trvat několik minut.
Please do not go back or refresh page while exporting your data.,"Prosím, nevracej nebo aktualizovat stránku při exportu dat."
Your are not eligible to use this feature as your account is either not approved or inactive.,Váš nejsou způsobilé pro tuto funkci používat jako váš účet buď není schválen nebo neaktivní.
"Currently, this feature is disabled by store.",V současné době je tato funkce zakázána obchodě.
You cannot use this feature as required library is missing. Please contact to support.,Tuto funkci nelze použít podle potřeby knihovny chybí. Obraťte se na podporu.
Total Sale,Celkový prodej
Total Earning,celkem Zisk
Transaction Details,Detaily transakce
My Earnings,Moje Zisk
Earnings History,zisk History
Order Wise Earnings,Objednat Wise Zisk
Transactions History,transakce History
Total Paid,Celkem zaplaceno
Balance,Zůstatek
Quantity to Add,Množství přidat
Low Stock Notification,Low Sklad Notification
Configuration,Konfigurace
Receive Low Stock Notifications,Přijímat Low Reklamní oznámení
Save Seller Level Configuration,Uložit Konfigurační úroveň Prodejce
facebook,Facebook
twitter,cvrlikání
google,Google
About Seller,o prodávajícího
Description not available.,Popis není k dispozici.
Write your thought,Napište své myšlenky
Summary of your review,Shrnutí recenze
Your Thought,Vaše myšlenka
Your Name,Tvé jméno
Rate this seller,Hodnotit tento prodejce
Submit Review,odeslat recenzi
Notify Customer by Email,Informovat zákazníka e-mailem
Visible on Storefront,Viditelné na Storefront
Submit Comment,odeslat komentář
Customer,Zákazník
Notified,oznámené
Not Notified,neoznámil
Please provide comment,"Uveďte, prosím, komentář"
Product,Produkt
Subtotal,mezisoučet
Order Detail,objednat Detail
Click to download invoice.,Kliknutím na stáhnout fakturu.
Download Invoice,Ke stažení Faktura
Click to download shipping slip.,Kliknutím na stáhnout lodní skluz.
Download Shipping Slip,Download Přepravní Slip
Are you sure you want to send order email to customer?,"Jste si jisti, že chcete poslat objednávku e-mailem na zákazníka?"
Click to send email to customer,Klikněte pro odeslání e-mailu zákazníkovi
Send Email,Poslat e-mailem
Click to create shipment,Kliknutím vytvoříte zásilku
Ship,Loď
Print,Vytisknout
Basic Informations,Základní údaje
Order Status,Stav objednávky
Billing Address,fakturační adresa
Shipping Address,doručovací adresa
Ordered,objednaný
Shipped,dodáno
Canceled,zrušený
Refunded,vrácena
Gift Message,Gift Message
Excl. Tax,DPH. Daň
Total,Celkový
Incl. Tax,Vč. Daň
Total incl. tax,Celkem vč. daň
Invoiced,fakturovaná
Order Items,Order items
Shipments,zásilky
Ship to Name,Loď se jména
Date Shipped,datum Posíláme
Total Qty,Celkové množství
click to view detail,klikněte pro zobrazení detailu
Tax,Daň
Items To Be Shipped,Položky mají být dodány
Qty to Ship,Množství do dodání
Append Comments,Připojit Komentáře
Email Copy of Shipment,Email Copy of Zásilky
Submit Shipment,odeslat zásilku
New Shipment,nová zásilka
Back,Zadní
Shipment Tracking,sledování zásilky
Carrier,Dopravce
Tracking No.,Sledování No.
Action,Akce
Add Tracking Number,Přidejte sledovací číslo
Invalid value(s) for Qty to Ship,Neplatná hodnota (y) pro množství do dodání
Shipment Detail,zásilka Detail
Are you sure you want to send Shipment email to customer?,"Jste si jisti, že chcete poslat zásilku e-mail na zákazníka?"
Send Tracking Information,Odeslat informace o trase
Tracking Number,Sledovací číslo
Add,Přidat
Tracking title is required.,Sledování titulu je nutná.
Tracking number is required.,Sledovací číslo je nutné.
Shipped Items,odeslané položky
Qty Shipped,Množství Posíláme
No Item Shipped Yet,No Item Posíláme Přesto
Reviews,recenze
Posted on:,Vloženo na:
by ,podle
Sorry! No Reviews Found.,Promiňte! Žádné hodnocení.
Write your review,Napište svůj názor
Sellers List,Seznam prodejců
Search Seller,Vyhledávání prodejce
Sorry! No Seller(s) Found.,Promiňte! Ne Prodejce (y).
General Contact,Obecné Kontakt
Customer Support,Zákaznická podpora
Sales Representative,Obchodní zástupce
Custom Email 1,Custom Email 1
Custom Email 2,Custom Email 2
"Unable to write low stock files. Permission Error on ""var"" Directory.",Nelze psát nízké obrázky soubory. Oprávnění Chyba na „var“ Directory.
Unable to write file for Seller ,Nelze zapsat soubor pro prodávajícího
Product ID,Product ID
Current Quantity,Aktuální Množství
Base Image,základna Image
Small Image,malá Image
Thumbnail,náhledy
Disallowed file type.,Nepovolené typ souboru.
Type of the product you have selected for this import template file.,Typ výrobku jste zvolili pro tento soubor importu šablony.
Attribute set you have selected for this product type in import template file.,Nastaven atribut jste vybrali pro tento typ výrobku v souboru importu šablony.
single pipe(|) seperated multiple categories,jednoduchá trubka (|) odděleny více kategorií
single pipe(|) seperated product sku,jednoduchá trubka (|) odděleny produkt sku
single pipe(|) seperated attributes,jednoduchá trubka (|) oddělené atributy
pair of values seperated by single pipe(|),dvojice hodnot odděleny jednoho potrubí (|)
System will group your bundle item on the basis of this title. If two items has same title then they will be grouped in same bundle.,Systém bude skupina Váš předmět svazku na základě tohoto titulu. Pokud dvě položky má stejný název pak budou rozděleny do stejného svazku.
Daily,Denně
Weekly,Týdně
Monthly,Měsíční
Yearly,Roční
Waiting for Approval,Čekání na schválení
Approved,Schválený
Disapproved,zamítnuto
Add new products,Přidávat nové produkty
Update existing products,Aktualizovat stávající produkty
Add/update products,Přidat / aktualizovat produkty
Delete products,Odstranit produkty
Bank Wire,Bankovní převod
Payment By Cheque,Platba šekem
Paypal,paypal
Please provide the paypal email id.,Uveďte prosím paypal e-mailovou id.
Paypal Email ID,Paypal ID e-mailu
Please provide additional information.,Uveďte prosím další informace.
Additional Information,dodatečné informace
Please provide the name.,Uveďte prosím název.
Pay to the order of (name),Zaplatit pořadí (jméno)
Please provide the address.,Uveďte adresu.
Address,Adresa
Address where the cheque should be sent to.,"Adresu, kam má být šek zaslán."
Please provide account owner name,Uveďte prosím název účtu vlastníka
Account Owner,Majitel účtu
Please provide bankwire details,"Uveďte, prosím, podrobnosti bankwire"
Details,podrobnosti
"Such as bank branch, IBAN number, BIC, etc.","Jako jsou pobočky banky, IBAN číslo, BIC, atd"
Please provide bankwire address.,Uveďte bankwire adresu.
Bank Address,Adresa banky
Requsted on: ,Requsted na:
 by,podle
Amount: ,Množství:
Payment Method: ,Způsob platby:
PayPal,PayPal
PayPal ID: ,PayPal ID:
Additional Information: ,Dodatečné informace:
Bankwire,Bankwire
Owner Name: ,Jméno majitele:
Details: ,Podrobnosti:
Bank Address: ,Adresa banky:
Cheque,Kontrola
Address: ,Adresa:
No balance amount is left for this seller.,Žádná částka zůstatek je vlevo tohoto prodejce.
No order found for this seller. Transaction cannot be initiated.,nalezeno tohoto prodejce žádná objednávka. Transakce nemůže být zahájeno.
Paypal payout request failed.,Paypal žádost výplata selhal.
Please enable paypal payout to make this transaction.,Povolte PayPal platbu provést tuto transakci.
Payout request does not exist.,Požadavek výplata neexistuje.
By System,By System
Manually,ruční
Successfully,Úspěšně
Credit,Kredit
Debit,debet
Unknown,Neznámý
Invalid request,Neplatná žádost
Export type is missing,Typ exportu chybí
