Use Global,استخدام العالمية
New Product Limit,الحد المنتج الجديد
Limit the sellers to add new products without account approval.,لحد من البائعين لإضافة منتجات جديدة من دون موافقة الحساب.
If left blank than product limit will be assumed 0.,وإذا ترك فارغا من الحد المنتج يفترض 0.
Categories Allowed,فئات الأليفة
If no category is selected that will mean that all the categories are allowed.,إذا لم يتم تحديد الفئة التي سيعني أن يسمح لجميع الفئات.
Product Approval Required,الموافقة المنتج المطلوب
Enable,مكن
Disable,تعطيل
Enable Seller Review,تمكين مراجعة البائع
Required Seller Review Approval,مطلوب مراجعة البائع الموافقة
Email to Seller on Order Place,ارسل بريد الكتروني الى البائع على ترتيب مكان
Please enter a valid number in this field.,الرجاء إدخال رقم صحيح في هذا المجال.
Payout Transaction Request,عملية دفع تعويضات طلب
Required Field,يتطلب حقلا
Invalid Value,قيمة غير صالحة
"Invalid Value, please enter a number greater than zero",قيمة غير صالحة، يرجى إدخال عدد أكبر من الصفر
Minimum 30 character required,الحد الأدنى حرف 30 مطلوبا
General Settings,الاعدادات العامة
Enable Marketplace,تمكين السوق
Toggle to enable or disable extension,تبديل لتمكين أو تعطيل التمديد
Default Commission (%),لجنة الافتراضي (٪)
Set default commission in percentage for each product.,تعيين لجنة الافتراضي في نسبة لكل منتج.
Choose the categories allowed for the sellers. If no category is selected that will mean that all the categories are allowed.,اختيار فئات يسمح للبائعين. إذا لم يتم تحديد الفئة التي سيعني أن يسمح لجميع الفئات.
Register as Seller Field,تسجل البائع الميدان
Enable to add 'Register as Seller' field while registering.,تمكن من إضافة 'التسجيل كما بائع الحقل أثناء تسجيل.
Enable Bulk Import/Export,تمكين السائبة الاستيراد / التصدير
"If disable, no seller will be able to use bulk import/export feature.",إذا تعطيل، لا البائع أن يكون قادرا على استخدام معظم ميزة الاستيراد / التصدير.
If enable an email will be sent to seller on order for his product.,إذا تمكن البريد الالكتروني وسيتم إرسالها إلى البائع على أمر منتج له.
Enable Vacation Mode,تمكين الوضع عطلة
"If disable, no seller will be able to use vacation feature.",إذا تعطيل، لا البائع أن يكون قادرا على استخدام ميزة عطلة.
Show Seller Info on Product Page,مشاهدة معلومات البائع على المنتج الصفحة
Enable/Disable to show/hide seller info on product page.,تمكين / تعطيل لإظهار / اخفاء معلومات البائع على صفحة المنتج.
Enable or Disable Approval of product for the sellers.,تمكين أو تعطيل الموافقة على المنتج للبائعين.
Default limit for sellers of adding new products before account approval. Blank will be considered as 0.,الحد الافتراضي للبائعين من إضافة منتجات جديدة قبل موافقة الحساب. وسوف ينظر فارغة ك 0.
Enable or Disable Seller review feature. This feature enables the customers to add review for sellers.,تمكين أو تعطيل ميزة مراجعة البائع. هذه الميزة تمكن العملاء لإضافة استعراض البائعين.
Seller Review Approval Required,مراجعة البائع يلزم الحصول على موافقة
Enable or Disable Approval for seller review. Once the review is approved then only it will be visible to the customers.,تمكين أو تعطيل الموافقة على مراجعة البائع. وبمجرد الموافقة على مراجعة عندها فقط سيكون مرئيا للعملاء.
Enable Seller List,تمكين قائمة البائع
Show or Hide Sellers List from customers.,إظهار أو إخفاء البائعين قائمة من العملاء.
Enable Search Box,تمكين مربع البحث
Enable or Disbale search box to search seller on seller listing page.,تمكين أو مربع البحث Disbale للبحث البائع على صفحة البائع الإدراج.
Low Stock Configuration,تكوين مخزون منخفض
Enable Low Stock Notification,تمكين انخفاض إعلام المالية
Enable or Disable Low Stock Notification feature.,تمكين أو تعطيل ميزة انخفاض أسهم الإعلام.
Low Inventory Limit,انخفاض الحد الجرد
Enter the limit below that the products are considered low stock.,أدخل الحد دون أن المنتجات تعتبر الأسهم المنخفضة.
When to Notify,متى يخطر
Choose when to notify the seller regarding the critical inventories.,اختيار موعد إخطار البائع بشأن مخزونات حرجة.
Cron Job,وظيفة كرون
On Order Place,على ترتيب مكان
Send Notifications From,إرسال الإخطارات من
Choose the email from which you want to send the notifications.,اختيار البريد الإلكتروني الذي ترغب في إرسال الإخطارات.
Seller Name,البائع اسم
Select,تحديد
Transaction ID,ID عملية
Transaction Type,نوع المعاملة
Amount,كمية
Send Email to Seller,إرسل رسالة إلى البائع
"Invalid Value, please enter a number greater then zero",قيمة غير صالحة، يرجى إدخال عدد أكبر ثم الصفر
Add New Transaction,إضافة عملية جديدة
Posted On: ,نشر على:
Customer Rating: ,تقييم العملاء:
Review: ,إعادة النظر:
Reason for Disapproval: ,سبب الرفض:
Seller Review Detail,مراجعة البائع التفاصيل
Provide Your Reason,توضيح سبب
We can\'t find products matching the selection.,يمكننا أن \ 'ر العثور على منتجات مطابقة مع الاختيارات.
View Details,عرض التفاصيل
In stock,في المخزن
Out of stock,إنتهى من المخزن
Learn More,أعرف أكثر
My Sales Dashboard,بلدي المبيعات لوحة
Total Revenue,إجمالي الإيرادات
Total Orders,مجموع الطلبات
Total Products Sold,مجموع المنتجات التي تباع
Last 7 Days,اخر 7 ايام
Sales Comparisons,مقارنات المبيعات
Orders,أوامر
Revenue,إيرادات
Products Sold,المنتجات التي تباع
Discounts,خصومات
Balance Amount Variations,الاختلافات التوازن المبلغ
Today,اليوم
Yesterday,في الامس
This Week,هذا الاسبوع
Last Week,الاسبوع الماضي
This Month,هذا الشهر
Last Month,الشهر الماضي
This Year,هذا العام
Last Year,العام الماضي
Last 10 Orders,مشاركة 10 أوامر
View All Orders,عرض جميع الطلبات
Order Number,رقم الطلب
Order Date,تاريخ الطلب
Customer Name,اسم الزبون
Customer Email,العملاء البريد الإلكتروني
Qty,الكمية
Status,الحالة
Order Total,الطلب الكلي
click to view order,انقر لمشاهدة الطلب
No Orders Placed Yet,لا أوامر وضعت حتى الآن
Seller Products,البائع المنتجات
Filter Products,فلتر المنتجات
Category,الفئة
Sort By,ترتيب حسب
Name,اسم
SKU,SKU
Price(low to high),السعر من الارخص للاعلى)
Price(high to low),السعر الاعلى الى الادنى)
Products Feedback,منتجات تعليقات
Filter Your Search,البحث اختيار
Search,بحث
Reset,إعادة تعيين
No Data,لايوجد بيانات
Posted on,نشر على
by,بواسطة
Rating,تقييم
Summary,ملخص
Review,إعادة النظر
My Products Catalog,بلدي المنتجات كتالوج
New Product,منتج جديد
Choose,أختر
Please select atleast one item from list.,الرجاء تحديد أتلست عنصر واحد من القائمة.
Select Attribute Set for New Product,حدد السمة تعيين لمنتج جديد
Attribute Set,السمة مجموعة
Product Type,نوع المنتج
Choose Bulk Action,اختيار العمل السائبة
Delete,حذف
Status Update,تحديث الحالة
Close,قريب
Save,حفظ
Save & Continue,حفظ ومتابعة
Duplicate,مكرر
Cancel,إلغاء
%d characters remaining.,الأحرف D٪ المتبقية.
Please fill required fields with valid information.,الرجاء تعبئة الحقول المطلوبة مع معلومات صحيحة.
Special price should be less than actual price,وينبغي أن يكون سعر خاص أقل من السعر الفعلي
Past date not allowed,تاريخ سابق لا يسمح
Quick simple product creation,سريع بسيط إنشاء المنتجات
Create,خلق
Prices,الأسعار
Meta Information,المعلومات الوصفية
General Information,معلومات عامة
Allows your product's visibility on search or catalog page.,يسمح الرؤية المنتج الخاص بك على البحث أو كتالوج الصفحة.
Maximum %d characters allowed.,سمحت القصوى٪ د حرفا.
Date of product from which this product will be marked as new.,تاريخ المنتج الذي سيخصص هذا المنتج كما جديد.
Date of product until which this product will be marked as new.,تاريخ المنتج حتى الذي سيخصص هذا المنتج كما جديد.
Category Mapping,رسم الخرائط الفئة
Associated Products,المنتجات المرتبطة بها
Create Simple Product,إنشاء بسيط المنتج
Quick Create,خلق سريعة
Id,هوية شخصية
Sku,سكو
Product Name,اسم المنتج
Stock Status,حالة الرصيد، وضع مخزون
Select Attribute,حدد السمة
Attribute,صفة، عزا
Price,السعر
Default Qty,افتراضي الكمية
Samples,عينات
Title,عنوان
File,ملف
Sort Order,امر ترتيب
Add New Row,إضافة صف جديد
Links,الروابط
Links can be purchased separately,وصلات يمكن شراؤها بشكل منفصل
Max. Downloads,ماكس. التنزيلات
Shareable,وللمشاركة
Sample,عينة
Unlimited,غير محدود
Url,رابط
Inventory,المخزون
Quantity,كمية
Manage Stock,إدارة المخزون
"On enabling, stock will be managed automatically. For manual stock, select disable",على تمكين، وستتم إدارة المخزون تلقائيا. للسهم اليدوي، حدد تعطيل
Qty Uses Decimal,الكمية يستخدم عشري
Stock Availability,الاسهم التوفر
Shipment,شحنة
Ship Bundle Items,حزمة البنود شحن
Separately,على حدة
Together,سويا
Bundle Items Options,خيارات عناصر حزمة
Add New Option,إضافة خيار جديد
Default Title,افتراضي عنوان
Delete Option,حذف الخيار
Input Type,نوع المدخلات
Is Required,مطلوب
Position,موضع
Add Selection,اضافة اختيار
Price Type,السعر نوع
User Defined Qty,معرف المستخدم الكمية
Default,افتراضي
Qty to Add,الكمية إضافة
Add Selected Product(s) to Option,إضافة المنتج المحدد (ق) إلى الخيار
Images,صور
Image,صورة
Label,ضع الكلمة المناسبة
Remove,إزالة
File is not supported,غير معتمد ملف
Upload New Image,تحميل صورة جديدة
".jpeg, .jpg, .png, ,gif",jpeg. و jpg و بابوا نيو غينيا، GIF
No Image uploaded for this product,لا تحميلها لهذا المنتج صورة
Browse,تصفح
Related Products,منتجات ذات صله
This attribute set does not have attributes which we can use for configurable product,لم يكن هذا مجموعة السمة الصفات التي يمكننا استخدامها لمنتج شكلي
Please select one or more attributes.,الرجاء تحديد سمات واحدة أو أكثر.
Sold By,تم بيعها من قبل
Total %d review(s),مراجعة مجموع٪ د (ق)
View Reviews,عرض آراء
Write Review,أكتب مراجعة
File Size Exceeding the Limit.,حجم الملف يتجاوز الحد.
Max Upload Size: 200 KB,ماكس تحميل الحجم: 200 KB
Max Upload Size: 500 KB,ماكس تحميل الحجم: 500 KB
This key already assigned to another seller. Please fill another.,هذا المفتاح تعيينها بالفعل إلى البائع آخر. يرجى ملء آخر.
My Seller Profile,الملف بلدي البائع
View Collection,مشاهدة مجموعة
View Profile,عرض الصفحة الشخصية
General,جنرال لواء
Shop Title,متجر عنوان
Contact Number,رقم الاتصال
(Image Size: 150 X 150),(حجم الصورة: 150 X 150)
Shop Logo,متجر شعار
(Image Size: 1180 X 250),(حجم الصورة: 1180 X 250)
Shop Banner,متجر راية
Shop Address 1,متجر العنوان 1
Shop Address 2,متجر العنوان 2
City,مدينة
Pincode,الرقم السري
State,حالة
Country,بلد
Description,وصف
Please provide link of your facebook page,يرجى تقديم رابط لصفحة الفيسبوك الخاص بك
Facebook Link (optional),الفيسبوك وصلة (اختياري)
For example:,فمثلا:
or,أو
Please provide link of your google plus profile,يرجى تقديم رابط جوجل الخاص بك بالإضافة إلى الملف الشخصي
Google Plus Link (optional),جوجل بلس رابط (اختياري)
Please provide link of your twitter profile,يرجى تقديم رابط الملف الشخصي الخاص بك تغريد
Twitter Link (optional),تويتر وصلة (اختياري)
Meta Keywords,كلمات دلالية
Meta Description,ميتا الوصف
Example: my-selling-store,مثال: بلدي مبيعا في متجر
Page Url Key,الصفحة رابط مفتاح
Policy,سياسات
Return Policy,سياسة العائدات
Shipping Policy,سياسة الشحن
Payout,سيصرف
Admin will use the Payout information to make the payment. Only one payment information can be saved at a time.,سوف المشرف استخدام المعلومات دفع تعويضات لتسديد المبلغ. يمكن حفظ فقط المعلومات دفعة واحدة في وقت واحد.
Select Payment Method,اختار طريقة الدفع
Seller,تاجر
Register As Seller,تسجيل والبائع
My Reviews,بلدي التعليقات
Customer Review,رأي العميل
Disapproval Reason,سبب الرفض
Start Date,تاريخ البدء
End Date,تاريخ الانتهاء
Your comment to this vacation,تعليقك على هذه العطلة
Invalid format. Use: MM/dd/YYYY,تنسيق غير صالح. الاستخدام: MM / DD / YYYY
End date should be greater than start date,يجب أن يكون تاريخ الانتهاء أكبر من تاريخ البدء
End date should be future date,يجب أن يكون تاريخ انتهاء موعد لاحق
My Vacations History,بلدي الاجازات التاريخ
Set New Vacation,تعيين عطلة جديد
Vacation Interval,عطلة الفاصل
Is Active,نشط
Vacation Halt Status,الحالة عطلة وقف
Reason for canceling vacation,سبب إلغاء عطلة
click to view product details,انقر لعرض تفاصيل المنتج
Sorry! No Product(s) Found.,آسف! لا المنتج (ق) وجدت.
Please select a category for your request.,الرجاء تحديد الفئة للطلب الخاص بك.
Please provide reason for your request.,يرجى تقديم سبب طلبك.
Request a New Category,طلب فئة جديدة
Choose a Category,اختر فئة
Select Category,اختر الفئة
Maximum 500 characters allowed.,سمحت 500 حرفا كحد أقصى.
Submit Category Request Form,إرسال الفئة نموذج طلب
No categories are available for request.,غير متوفرة للطلب لا يوجد فئات.
Payout Request,دفع تعويضات طلب
New Payout Request,طلب دفع تعويضات جديدة
Request Reason,طلب السبب
Submit Payout Request Form,إرسال سيصرف نموذج طلب
Payout Details,تفاصيل دفع تعويضات
Requested On,طلب كود
Your Comment For Request,تعليقك على طلب
Only 200 characters allowed,أحرف فقط 200 يسمح
"Only (xls, xlsx) formats are allowed",ويسمح فقط (XLS، XLSX) صيغ
Toggle navigation,الملاحة تبديل
My Account,حسابي
Logout,الخروج
Account Warning!,حساب تحذير!
Back To Site,الرجوع إلى الموقع
Category Request Details,الفئة طلب تفاصيل
Category Name,اسم التصنيف
Your request is in pending. Please wait for store response.,طلبك في انتظار. يرجى الانتظار لاستجابة المخزن.
This feature is not active into your account.,هذه الميزة ليست نشطة في حسابك.
To request this feature,لطلب هذه الميزة
Click,انقر
Here,هنا
Request To Activate Import/Export Feature,طلب لتفعيل الاستيراد / التصدير ميزة
Comment ,تعليق
Required Field. Maximum 200 characters allowed.,يتطلب حقلا. سمحت بحد أقصى 200 حرف.
Click to send request,انقر لإرسال طلب
Your file has some errors. Please import file after resolving errors.,ملف لديه بعض الأخطاء. يرجى استيراد الملف بعد حل الأخطاء.
Click to download your file with errors,اضغط هنا لتحميل الملف الخاص بك مع الأخطاء
Download File with Errors,تحميل الملف مع وجود أخطاء
Go Back,عد
Please do not go back or refresh page while uploading your products.,من فضلك لا تذهب إلى الوراء أو الصفحة تحديث أثناء تحميل المنتجات الخاصة بك.
It may causes errors in your catalog.,فإنه قد يسبب أخطاء في الكتالوج الخاص بك.
Download Template,قالب تحميل
Select Product Type,اختر نوع المنتج
Product Attribute Set,المنتج مجموعة السمات
Select Attribute Set,حدد تعيين سمة
Download Template File,تحميل ملف قالب
Please make sure that columns in your file must be matched with template file created for you on the basis of selected attribute.,الرجاء التأكد من أن الأعمدة في الملف الخاص بك يجب أن تكون مطابقة مع ملف قالب خلق لكم على أساس السمة المحددة.
Import Products,استيراد المنتجات
Import Action,عمل استيراد
Select Action,اختر فعلا
"Action will only be performed on the basis of SKU of products. Without sku, product will not be consider for any action.",لن يتم تنفيذ العمل على أساس SKU من المنتجات. دون سكو، المنتج لن يتم النظر في أي عمل.
Upload File,رفع ملف
"Only (xls, xlsx) file will be accepted",فقط (XLS، XLSX) سيتم قبول ملف
File must not exceed %s MB,الملف يجب أن لا تتجاوز٪ الصورة MB
Browse File,ملف الاستعراض
Validate File,التحقق من صحة الملفات
File must no exceed %s MB,الملف يجب أن لا تتجاوز٪ الصورة MB
Import/Export Instructions,استيراد / تصدير تعليمات
Import,استيراد
Export,تصدير
Import Instructions,استيراد تعليمات
"Download Template as per your product type. At a time, only 1 type of products can be import.",تحميل قالب حسب نوع المنتج الخاص بك. في نفس الوقت، من النوع 1 فقط من المنتجات يمكن أن يكون الاستيراد.
"If you import more than 1 type of products from one file, then system will be fail or affect your catalog.",إذا قمت باستيراد أكثر من 1 نوع من المنتجات من ملف واحد، ثم النظام سيكون تفشل أو يؤثر على الكتالوج الخاص بك.
Each template will have '%s' worksheet. Your import file must have this worksheet as it is. Please do not change anything in its content.,وسيكون لكل قالب يكون '٪ s' ورقة العمل. يجب أن يكون ملف الاستيراد ورقة العمل هذه كما هو. يرجى عدم تغيير أي شيء في مضمونها.
Each template will have '%s' worksheet. Please provide product data from possible values of corresponding field. If field has possible values.,وسيكون لكل قالب يكون '٪ s' ورقة العمل. يرجى تقديم بيانات المنتج من القيم الممكنة من الحقل المقابل. إذا كان حقل ديه القيم الممكنة.
"Only 'xls, xlsx' file having size less than %sMB will be acceptable.",فقط 'XLS، XLSX' ملف وجود حجم أقل من٪ SMB سوف يكون مقبولا.
If you want to import using exported data then copy the general & image sheet of exported file into general & image sheet of the downloaded template file.,إذا كنت ترغب في استيراد باستخدام البيانات التي تم تصديرها ثم نسخ ورقة العامة وصورة من الملف الذي تم تصديره في ورقة العامة وصورة من ملف القالب تحميلها.
"Use (|) to seperate value in multivalue field like category_ids, related_products.",استخدام (|) لفصل قيمة في الحقل multivalue مثل category_ids، related_products.
Export Instructions,تصدير تعليمات
Select export type in export section.,حدد نوع التصدير في قسم التصدير.
"If the export type is Category, then system will export only assigned categories to you.",إذا كان نوع التصدير الفئة، ثم سيقوم النظام تصدير الفئات المخصصة لك فقط.
"In case of products, select product type and attributes set.",في حالة المنتجات، حدد نوع المنتج وسمات تعيين.
Exported data will be in xls/xlsx format.,ستكون البيانات التي تم تصديرها في شكل / XLSX XLS.
Export Type,نوع التصدير
Select Export Type,حدد تصدير نوع
Category Export,الفئة التصدير
Product Export,تصدير المنتج
Product Status,حالة المنتج
All,الكل
Disabled,معاق
Enabled,تمكين
In Stock,في المخزن
Out of Stock,إنتهى من المخزن
Export Data,تصدير البيانات
This process will take few minutes.,سوف تستغرق هذه العملية بضع دقائق.
Please do not go back or refresh page while exporting your data.,من فضلك لا تذهب إلى الوراء أو الصفحة تحديث أثناء تصدير البيانات الخاصة بك.
Your are not eligible to use this feature as your account is either not approved or inactive.,أنت لست مؤهلا لاستخدام هذه الميزة كما هو إما لم يوافق حسابك أو غير نشطة.
"Currently, this feature is disabled by store.",حاليا، يتم تعطيل هذه الميزة عن طريق متجر.
You cannot use this feature as required library is missing. Please contact to support.,لا يمكنك استخدام هذه الميزة مكتبة المطلوبة مفقود. يرجى الاتصال لدعم.
Total Sale,إجمالي بيع
Total Earning,مجموع الأرباح
Transaction Details,تفاصيل الصفقه
My Earnings,أجوري
Earnings History,أرباح التاريخ
Order Wise Earnings,ترتيب حكيم الأرباح
Transactions History,المعاملات التاريخ
Total Paid,مجموع المبالغ المدفوعة
Balance,توازن
Quantity to Add,الكمية إلى إضافة
Low Stock Notification,انخفاض اسهم إعلام
Configuration,ترتيب
Receive Low Stock Notifications,تلقي الإخطارات انخفاض الأسهم
Save Seller Level Configuration,حفظ تكوين مستوى البائع
facebook,فيس بوك
twitter,تغريد
google,جوجل
About Seller,معلومات عن البائع
Description not available.,وصف غير متوفرة.
Write your thought,إرسال فكرك
Summary of your review,ملخص مراجعتك
Your Thought,الفكر الخاص بك
Your Name,اسمك
Rate this seller,قيم هذا البائع
Submit Review,إرسال مراجعة
Notify Customer by Email,إبلاغ العملاء عن طريق البريد الإلكتروني
Visible on Storefront,بادية على واجهة المخزن
Submit Comment,إرسال تعليق
Customer,زبون
Notified,أخطرت
Not Notified,لا يخطر
Please provide comment,يرجى تقديم تعليق
Product,المنتج
Subtotal,حاصل الجمع
Order Detail,تفاصيل الأمر
Click to download invoice.,اضغط هنا لتحميل الفاتورة.
Download Invoice,تحميل فاتورة
Click to download shipping slip.,اضغط هنا لتحميل الشحن زلة.
Download Shipping Slip,زلة تحميل شحن
Are you sure you want to send order email to customer?,هل أنت متأكد أنك تريد إرسال الطلب عبر البريد الإلكتروني للعملاء؟
Click to send email to customer,انقر لإرسال البريد الإلكتروني للعملاء
Send Email,ارسل بريد الكتروني
Click to create shipment,انقر لإنشاء شحنة
Ship,سفينة
Print,طباعة
Basic Informations,معلومات بسيطة
Order Status,حالة الطلب
Billing Address,عنوان وصول الفواتير
Shipping Address,عنوان الشحن
Ordered,أمر
Shipped,شحنها
Canceled,ألغيت
Refunded,ردها
Gift Message,هدية رسالة
Excl. Tax,غير شامل. ضريبة
Total,مجموع
Incl. Tax,بما في ذلك ضريبة
Total incl. tax,مجموع مدفوع. ضريبة
Invoiced,فواتير
Order Items,طلب بضاعة
Shipments,شحنات
Ship to Name,سفينة إلى اسم
Date Shipped,تاريخ شحنها
Total Qty,إجمالي الكمية
click to view detail,انقر لمشاهدة التفاصيل
Tax,ضريبة
Items To Be Shipped,البنود التي سيتم شحنها
Qty to Ship,الكمية إلى السفينة
Append Comments,إلحاق تعليقات
Email Copy of Shipment,أرسل نسخة من الشحن
Submit Shipment,إرسال شحنة
New Shipment,شحنة جديدة
Back,الى الخلف
Shipment Tracking,تتبع الشحنة
Carrier,الناقل
Tracking No.,تتبع أي.
Action,عمل
Add Tracking Number,إضافة عدد تتبع
Invalid value(s) for Qty to Ship,قيمة غير صالحة ل الكمية إلى السفينة
Shipment Detail,شحنة التفاصيل
Are you sure you want to send Shipment email to customer?,هل أنت متأكد أنك تريد إرسال شحنة البريد الإلكتروني للعملاء؟
Send Tracking Information,أرسل معلومات التتبع
Tracking Number,رقم التعقب
Add,إضافة
Tracking title is required.,تتبع عنوان هو مطلوب.
Tracking number is required.,تتبع عدد هو مطلوب.
Shipped Items,البنود التي تم شحنها
Qty Shipped,الكمية يشحن
No Item Shipped Yet,أي عنصر يتم شحنها حتى الآن
Reviews,التعليقات
Posted on:,نشر على:
by ,بواسطة
Sorry! No Reviews Found.,آسف! لا توجد اية تعليقات.
Write your review,اكتب مراجعتك
Sellers List,قائمة البائعين
Search Seller,بحث البائع
Sorry! No Seller(s) Found.,آسف! لا البائع (ق) وجدت.
General Contact,الاتصال العام
Customer Support,دعم العملاء
Sales Representative,مندوب مبيعات
Custom Email 1,مخصص البريد الإلكتروني 1
Custom Email 2,مخصص البريد الإلكتروني 2
"Unable to write low stock files. Permission Error on ""var"" Directory.","غير قادر على كتابة الملفات الأسهم المنخفضة. خطأ إذن على دليل ""فار""."
Unable to write file for Seller ,غير قادر على كتابة ملف عن البائع
Product ID,معرف المنتج
Current Quantity,الكمية الحالية
Base Image,الصورة الأساسية
Small Image,صورة صغيرة
Thumbnail,صورة مصغرة
Disallowed file type.,نوع الملف غير مسموح بها.
Type of the product you have selected for this import template file.,نوع المنتج الذي اخترته لهذا الملف قالب الاستيراد.
Attribute set you have selected for this product type in import template file.,تعيين سمة قمت باختيارها لهذا النوع المنتج في ملف القالب الاستيراد.
