Seller Name,Naam van de verkoper
Select,kiezen
Transaction ID,Transactie ID
Transaction Type,Transactie Type
Amount,Bedrag
Send Email to Seller,Stuur E-mail naar de verkoper
"Invalid Value, please enter a number greater then zero","Ongeldige Value, vul dan een getal groter dan nul"
Add New Transaction,Voeg nieuwe transactie
Posted On: ,Geplaatst op:
Customer Rating: ,Klantenwaardering:
Review: ,Beoordeling:
Reason for Disapproval: ,Reden voor Afkeuring:
Seller Review Detail,Verkoper Beoordeling Detail
Provide Your Reason,Zorg voor Uw Reden
We can\'t find products matching the selection.,We kunnen \ 't vinden producten overeen met de selectie.
View Details,Bekijk details
In stock,Op voorraad
Out of stock,Uitverkocht
Learn More,Kom meer te weten
My Sales Dashboard,Mijn verkopen Dashboard
Total Revenue,De totale omzet
Total Orders,Totaal bestellingen
Total Products Sold,Totaal producten Verkocht
Last 7 Days,Laatste 7 dagen
Sales Comparisons,Sales Vergelijkingen
Orders,bestellingen
Revenue,Omzet
Products Sold,producten die worden verkocht
Discounts,Kortingen
Balance Amount Variations,Saldo Variations
Today,Vandaag
Yesterday,Gisteren
This Week,Deze week
Last Week,Vorige week
This Month,Deze maand
Last Month,Vorige maand
This Year,Dit jaar
Last Year,Vorig jaar
Last 10 Orders,Laatste 10 Bestellingen
View All Orders,Bekijk alle T-shirts
Order Number,Bestellingsnummer
Order Date,Besteldatum
Customer Name,klantnaam
Customer Email,Klanten email
Qty,Aantal
Status,staat
Order Total,totale bestelling
click to view order,klik om de orde te bekijken
No Orders Placed Yet,Heeft nog geen bestelling geplaatst
Seller Products,verkoper producten
Filter Products,filter producten
Category,Categorie
Sort By,Sorteer op
Name,Naam
SKU,SKU
Price(low to high),Prijs laag naar hoog)
Price(high to low),Prijs (van hoog naar laag)
Products Feedback,producten Contact
Filter Your Search,Filter je zoekopdracht
Search,Zoeken
Reset,Reset
No Data,Geen gegevens
Posted on,geplaatst op
by,door
Rating,Beoordeling
Summary,Samenvatting
Review,Beoordeling
My Products Catalog,Catalogus Mijn producten
New Product,Nieuw product
Choose,Kiezen
Please select atleast one item from list.,Selecteer tenminste één punt uit de lijst.
Select Attribute Set for New Product,Selecteer Attribute Set voor Nieuw product
Attribute Set,Attribute Set
Product Type,product type
Choose Bulk Action,Kies Bulkactie
Delete,Verwijder
Status Update,Status update
Close,Dichtbij
Save,Opslaan
Save & Continue,Opslaan doorgaan
Duplicate,Duplicaat
Cancel,annuleren
%d characters remaining.,% D tekens resterend.
Please fill required fields with valid information.,Vul verplichte velden met geldige informatie.
Special price should be less than actual price,Speciale prijs moet minder dan de werkelijke prijs
Past date not allowed,Datum in het verleden niet toegestaan
Quick simple product creation,Snel eenvoudig product creatie
Create,creëren
Prices,prijzen
Meta Information,Meta informatie
General Information,Algemene informatie
Allows your product's visibility on search or catalog page.,Hiermee kan de zichtbaarheid van uw product op zoek of een catalogus.
Maximum %d characters allowed.,Maximaal% d tekens toegestaan.
Date of product from which this product will be marked as new.,Introductiedatum van het product waarvan dit product als nieuw worden gemarkeerd.
Date of product until which this product will be marked as new.,Datum van product tot welke dat product als nieuw worden gemarkeerd.
Category Mapping,categorie Mapping
Associated Products,Aanverwante producten
Create Simple Product,Maak Simple Product
Quick Create,Quick aanmaken
Id,ID kaart
Sku,sku
Product Name,productnaam
Stock Status,Voorraadstatus
Select Attribute,Selecteer Kenmerk
Attribute,Attribuut
Price,Prijs
Default Qty,Default Aantal
Samples,samples
Title,Titel
File,het dossier
Sort Order,sorteervolgorde
Add New Row,Voeg nieuwe rij
Links,Links
Links can be purchased separately,Links kan afzonderlijk worden aangeschaft
Max. Downloads,Max. downloads
Shareable,shareable
Sample,Monster
Unlimited,Onbeperkt
Url,url
Inventory,Inventaris
Quantity,Aantal stuks
Manage Stock,Beheer Voorraad
"On enabling, stock will be managed automatically. For manual stock, select disable","Over het inschakelen, zal de balans automatisch worden beheerd. Voor handmatige voorraad, selecteert u Uitschakelen"
Qty Uses Decimal,Aantal Gebruikt Decimal
Stock Availability,Voorraad
Shipment,Verzending
Ship Bundle Items,Schip Bundle Items
Separately,Afzonderlijk
Together,Samen
Bundle Items Options,Bundle Items Opties
Add New Option,Voeg Nieuwe Optie
Default Title,Default Titel
Delete Option,Delete Option
Input Type,Input Type
Is Required,Is benodigd
Position,Positie
Add Selection,Selectie toevoegen
Price Type,Prijs Type
User Defined Qty,User Defined Aantal
Default,Standaard
Qty to Add,Aantal aan toevoegen
Add Selected Product(s) to Option,Voeg geselecteerde product (en) aan Option
Images,Afbeeldingen
Image,Beeld
Label,Label
Remove,Verwijderen
File is not supported,Bestand wordt niet ondersteund
Upload New Image,Upload New Image
".jpeg, .jpg, .png, ,gif",".jpeg, .jpg, .png, gif"
No Image uploaded for this product,Geen Afbeelding geüpload voor dit product
Browse,Blader
Related Products,gerelateerde producten
This attribute set does not have attributes which we can use for configurable product,Dit attribuut set heeft geen attributen die we kunnen gebruiken voor configureerbare product
Please select one or more attributes.,Selecteer een of meer kenmerken.
Sold By,Verkocht door
Total %d review(s),Totaal% d review (s)
View Reviews,Bekijk beoordelingen
Write Review,Schrijf recensie
File Size Exceeding the Limit.,Bestand Grootte de limiet overschrijdt.
Max Upload Size: 200 KB,Max Upload Grootte: 200 KB
Max Upload Size: 500 KB,Max Upload Grootte: 500 KB
This key already assigned to another seller. Please fill another.,Deze toets al toegewezen aan een andere verkoper. Vul de andere.
My Seller Profile,Mijn Verkoper Profiel
View Collection,Bekijk Collectie
View Profile,Bekijk profiel
General,Algemeen
Shop Title,Shop Titel
Contact Number,Contact nummer
(Image Size: 150 X 150),(Afbeelding: 150 x 150)
Shop Logo,Shop Logo
(Image Size: 1180 X 250),(Afbeelding: 1180 x 250)
Shop Banner,Shop Banner
Shop Address 1,Shop Adres 1
Shop Address 2,Shop Adres 2
City,stad
Pincode,Pincode
State,Staat
Country,land
Description,Omschrijving
Please provide link of your facebook page,Gelieve link van je Facebook-pagina
Facebook Link (optional),Facebook Link (optioneel)
For example:,Bijvoorbeeld:
or,of
Please provide link of your google plus profile,Gelieve link van je Google Plus-profiel
Google Plus Link (optional),Google Plus Link (optioneel)
Please provide link of your twitter profile,Gelieve link van je twitter-profiel
Twitter Link (optional),Twitter Link (optioneel)
Meta Keywords,meta Trefwoorden
Meta Description,Meta omschrijving
Example: my-selling-store,Voorbeeld: mijn-selling-store
Page Url Key,Pagina Url Key
Policy,Het beleid
Return Policy,TERUGSTUURBELEID
Shipping Policy,Verzendbeleid
Payout,uitbetaling
Admin will use the Payout information to make the payment. Only one payment information can be saved at a time.,Admin zal de uitbetaling informatie gebruiken om de betaling te verrichten. Slechts één betaling informatie kan per keer worden opgeslagen.
Select Payment Method,Selecteer betaalmethode
Seller,Verkoper
Register As Seller,Registreer als Verkoper
My Reviews,mijn beoordelingen
Customer Review,Customer review
Disapproval Reason,Reden voor afkeuring
Start Date,Begin datum
End Date,Einddatum
Your comment to this vacation,Uw mening over dit vakantie
Invalid format. Use: MM/dd/YYYY,Ongeldig formaat. Gebruik: DD / MM / YYYY
End date should be greater than start date,Einddatum moet groter zijn dan begindatum
End date should be future date,Einddatum moet datum in de toekomst zijn
My Vacations History,Mijn Vakantie Geschiedenis
Set New Vacation,Set New Vacation
Vacation Interval,vakantie Interval
Is Active,Is actief
Vacation Halt Status,Vakantie Halt Status
Reason for canceling vacation,Reden voor het annuleren van vakantie
click to view product details,klik om de productdetails te bekijken
Sorry! No Product(s) Found.,Sorry! Geen product (en) gevonden.
Please select a category for your request.,Selecteer een categorie voor uw aanvraag.
Please provide reason for your request.,Gelieve reden voor uw verzoek.
Request a New Category,Vraag een nieuwe categorie
Choose a Category,Kies een categorie
Select Category,selecteer categorie
Maximum 500 characters allowed.,Maximaal 500 karakters toegestaan.
Submit Category Request Form,Submit Categorie Aanvraagformulier
No categories are available for request.,Geen categorieën zijn beschikbaar voor verzoek.
Payout Request,uitbetaling Request
New Payout Request,Nieuwe Uitbetaling Request
Request Reason,Reden Request
Submit Payout Request Form,Submit Uitbetaling Aanvraagformulier
Payout Details,uitbetaling Details
Requested On,gevraagde On
Your Comment For Request,Uw reactie Voor Request
Only 200 characters allowed,Alleen 200 tekens toegestaan
"Only (xls, xlsx) formats are allowed","Alleen (xls, xlsx) formats zijn toegestaan"
Toggle navigation,toggle navigatie
My Account,Mijn rekening
Logout,Uitloggen
Account Warning!,Rekening Waarschuwing!
Back To Site,Terug naar de site
Category Request Details,Details Categorie Request
Category Name,categorie naam
Your request is in pending. Please wait for store response.,Uw aanvraag is in afwachting van. Gelieve te wachten op antwoord op te slaan.
This feature is not active into your account.,Deze functie is niet actief op je account.
To request this feature,Om deze functie te vragen
Click,Klik
Here,Hier
Request To Activate Import/Export Feature,Verzoek te activeren Import / Export Feature
Comment ,Commentaar
Required Field. Maximum 200 characters allowed.,Verplicht veld. Maximaal 200 karakters toegestaan.
Click to send request,Klik hier om te versturen
Your file has some errors. Please import file after resolving errors.,Uw bestand heeft een aantal fouten. Gelieve te importeren bestand na het oplossen van fouten.
Click to download your file with errors,Klik hier om het bestand met fouten downloaden
Download File with Errors,Download het bestand met fouten
Go Back,Ga terug
Please do not go back or refresh page while uploading your products.,Gelieve niet terug te gaan of te vernieuwen pagina tijdens het uploaden van uw producten.
It may causes errors in your catalog.,Het kan veroorzaakt fouten in uw catalogus.
Download Template,Template Download
Select Product Type,Selecteer Product Type
Product Attribute Set,Product Attribute Set
Select Attribute Set,Select Attribute Set
Download Template File,Download Sjabloonbestand
Please make sure that columns in your file must be matched with template file created for you on the basis of selected attribute.,Zorg ervoor dat de kolommen in uw bestand moet worden gekoppeld aan template-bestand voor u gemaakt op basis van de geselecteerde attribuut.
Import Products,producten importeren
Import Action,import Actie
Select Action,Selecteer actie
"Action will only be performed on the basis of SKU of products. Without sku, product will not be consider for any action.","Actie wordt alleen uitgevoerd op basis van de SKU van producten. Zonder sku, zal het product niet te overwegen voor een actie."
Upload File,Upload bestand
"Only (xls, xlsx) file will be accepted","Alleen (xls, xlsx-bestand) worden geaccepteerd"
File must not exceed %s MB,Het bestand moet niet groter zijn dan% s MB
Browse File,Bestand zoeken
Validate File,valideren File
File must no exceed %s MB,Bestand mag niet groter zijn dan% s MB
Import/Export Instructions,Import / Export Instructions
Import,Importeren
Export,Exporteren
Import Instructions,import Instructions
"Download Template as per your product type. At a time, only 1 type of products can be import.","Download Template als je per product type. In een tijd, kan slechts 1 soort producten zijn import."
"If you import more than 1 type of products from one file, then system will be fail or affect your catalog.","Als u meer dan 1 soort producten importeren uit een bestand, dan is het systeem zal mislukken of invloed op uw catalogus."
Each template will have '%s' worksheet. Your import file must have this worksheet as it is. Please do not change anything in its content.,Elke sjabloon '% s' werkblad hebben. Uw importbestand moet dit werkblad hebben zoals het is. Gelieve niet iets in de inhoud ervan te wijzigen.
Each template will have '%s' worksheet. Please provide product data from possible values of corresponding field. If field has possible values.,Elke sjabloon '% s' werkblad hebben. Gelieve product data van mogelijke waarden van bijbehorende veld. Indien veld mogelijke waarden.
"Only 'xls, xlsx' file having size less than %sMB will be acceptable.","Only 'xls, xlsx' bestand met grootte van minder dan% sMB zal aanvaardbaar zijn."
If you want to import using exported data then copy the general & image sheet of exported file into general & image sheet of the downloaded template file.,Als u wilt importeren met geëxporteerde gegevens dan de algemene & beeld blad van geëxporteerde bestand in het algemeen en het blad van het gedownloade template bestand te kopiëren.
"Use (|) to seperate value in multivalue field like category_ids, related_products.","Gebruik (|) om waarde te scheiden in meerdere waarden veld zoals category_ids, related_products."
Export Instructions,export Instructions
Select export type in export section.,Selecteer type export in export sectie.
"If the export type is Category, then system will export only assigned categories to you.","Als het type export bestaat uit categorie, dan is het systeem alleen toegewezen categorieën exporteren naar jou."
"In case of products, select product type and attributes set.","In het geval van producten, selecteert u het type product en de kenmerken in te stellen."
Exported data will be in xls/xlsx format.,Geëxporteerde gegevens zal in xls / xlsx-formaat.
Export Type,export Type
Select Export Type,Selecteer Exporteren Type
Category Export,categorie Export
Product Export,product Export
Product Status,product status
All,Allemaal
Disabled,invalide
Enabled,Ingeschakeld
In Stock,Op voorraad
Out of Stock,Uitverkocht
Export Data,Exportgegevens
This process will take few minutes.,Dit proces zal enkele minuten duren.
Please do not go back or refresh page while exporting your data.,Gelieve niet terug te gaan of te vernieuwen pagina tijdens het exporteren van uw gegevens.
Your are not eligible to use this feature as your account is either not approved or inactive.,U bent niet in aanmerking om deze functie te gebruiken als uw account is ofwel niet goedgekeurd of inactief.
"Currently, this feature is disabled by store.",Momenteel is deze functie uitgeschakeld door te slaan.
You cannot use this feature as required library is missing. Please contact to support.,"U kunt deze functie niet gebruiken, zoals vereist bibliotheek ontbreekt. Neem contact op om te ondersteunen."
Total Sale,Totaal Sale
Total Earning,Total Earning
Transaction Details,transactie details
My Earnings,mijn Inkomens
Earnings History,winst Geschiedenis
Order Wise Earnings,Bestel Wise Earnings
Transactions History,transacties Geschiedenis
Total Paid,Totaal betaald
Balance,Balans
Quantity to Add,Hoeveelheid aan toevoegen
Low Stock Notification,Low Stock Notification
Configuration,Configuratie
Receive Low Stock Notifications,Ontvang Low Stock Meldingen
Save Seller Level Configuration,Sla Verkoper Level Configuration
facebook,facebook
twitter,tjilpen
google,google
About Seller,over de verkoper
Description not available.,Beschrijving niet beschikbaar.
Write your thought,Schrijf je gedachten
Summary of your review,Samenvatting van je recensie
Your Thought,uw Gedachte
Your Name,Uw naam
Rate this seller,Beoordeel deze verkoper
Submit Review,Review versturen
Notify Customer by Email,Houd de klant per e-mail
Visible on Storefront,Zichtbaar op Storefront
Submit Comment,commentaar toevoegen
Customer,Klant
Notified,op de hoogte gesteld
Not Notified,niet een notificatie
Please provide comment,Gelieve commentaar voorzien
Product,Artikel
Subtotal,Subtotaal
Order Detail,Bestel Detail
Click to download invoice.,Klik hier om de factuur te downloaden.
Download Invoice,Download Factuur
Click to download shipping slip.,Klik hier voor de scheepvaart slip te downloaden.
Download Shipping Slip,Download Shipping Slip
Are you sure you want to send order email to customer?,Bent u zeker dat u wilt bestellen e-mail sturen naar de klant?
Click to send email to customer,Klik hier om e-mail te sturen naar de klant
Send Email,E-mail verzenden
Click to create shipment,Klik aan de verzending maken
Ship,Schip
Print,Afdrukken
Basic Informations,Basis Informatie
Order Status,Bestelstatus
Billing Address,Facturatie adres
Shipping Address,Verzendingsadres
Ordered,bestelde
Shipped,verzonden
Canceled,Geannuleerd
Refunded,teruggestort
Gift Message,Cadeau bericht
Excl. Tax,Excl. Belasting
Total,Totaal
Incl. Tax,Incl. Belasting
Total incl. tax,Totaal incl. belasting
Invoiced,gefactureerd
Order Items,Bestel items
Shipments,zendingen
Ship to Name,Schip aan Naam
Date Shipped,datum verzonden
Total Qty,totale hoeveelheid
click to view detail,klik om detail te bekijken
Tax,Belasting
Items To Be Shipped,Te verschepen punten
Qty to Ship,Aantal In Ship
Append Comments,append Comments
Email Copy of Shipment,E-mail Copy van Zending
Submit Shipment,Verzend Verzending
New Shipment,nieuw Verzending
Back,Terug
Shipment Tracking,Verzending volgen
Carrier,Carrier
Tracking No.,Tracking No.
Action,Actie
Add Tracking Number,Toevoegen Trackingnummer
Invalid value(s) for Qty to Ship,Ongeldige waarde (n) voor Aantal In Ship
Shipment Detail,Shipment Detail
Are you sure you want to send Shipment email to customer?,Bent u zeker dat u wilt Verzending e-mail sturen naar de klant?
Send Tracking Information,Stuur Tracking Informatie
Tracking Number,Volg nummer
Add,Toevoegen
Tracking title is required.,Tracking titel nodig.
Tracking number is required.,Tracking nummer is vereist.
Shipped Items,verzonden items
Qty Shipped,Aantal verzonden
No Item Shipped Yet,Geen Artikel nog verzonden
Reviews,beoordelingen
Posted on:,Geplaatst op:
by ,door
Sorry! No Reviews Found.,Sorry! Geen reviews gevonden.
Write your review,Schrijf je beoordeling
Sellers List,verkopers List
Search Seller,Zoeken Verkoper
Sorry! No Seller(s) Found.,Sorry! Geen van de verkoper (s) gevonden.
General Contact,algemeen Contact
Customer Support,Klantenondersteuning
Sales Representative,Verkoop vertegenwoordiger
Custom Email 1,Custom E-mail 1
Custom Email 2,Custom E-mail 2
"Unable to write low stock files. Permission Error on ""var"" Directory.","Kan lage voorraadniveaus bestanden weg te schrijven. Toestemming Fout op ""var"" Directory."
Unable to write file for Seller ,Kan bestand voor de verkoper te schrijven
Product ID,Product-ID
Current Quantity,huidige Hoeveelheid
Base Image,Base Afbeelding
Small Image,kleine Afbeelding
Thumbnail,thumbnail
Disallowed file type.,Verworpen bestandstype.
Type of the product you have selected for this import template file.,Aard van het product dat u hebt gekozen voor deze import template bestand.
Attribute set you have selected for this product type in import template file.,Attribuut u hebt geselecteerd voor dit type product in import template-bestand.
single pipe(|) seperated multiple categories,enkele pijp (|) gescheiden meerdere categorieën
single pipe(|) seperated product sku,enkele pijp (|) gescheiden product sku
single pipe(|) seperated attributes,enkele pijp (|) gescheiden attributen
pair of values seperated by single pipe(|),waardenpaar gescheiden door een enkele pijp (|)
System will group your bundle item on the basis of this title. If two items has same title then they will be grouped in same bundle.,Systeem groepeert uw bundel punt op de basis van deze titel. Als twee items heeft dezelfde titel dan zullen ze worden gegroepeerd in dezelfde bundel.
Daily,Dagelijks
Weekly,Wekelijks
Monthly,Maandelijks
Yearly,jaar-
Waiting for Approval,Wachten op goedkeuring
Approved,aangenomen
Disapproved,afgekeurd
Add new products,Voeg nieuwe producten
Update existing products,Bijwerken van bestaande producten
Add/update products,Toevoegen / bijwerken producten
Delete products,producten verwijderen
Bank Wire,Bankoverschrijving
Payment By Cheque,Betaling per cheque
Paypal,Paypal
Please provide the paypal email id.,Geef de paypal e-id.
Paypal Email ID,Paypal Email ID
Please provide additional information.,Geef aanvullende informatie op.
Additional Information,Extra informatie
Please provide the name.,Geef de naam.
Pay to the order of (name),Betalen aan de orde van (naam)
Please provide the address.,Geef het adres.
Address,Adres
Address where the cheque should be sent to.,Adres waar de cheque moet worden verzonden.
Please provide account owner name,Gelieve rekening eigenaarnaam
Account Owner,Accounteigenaar
Please provide bankwire details,Geef bankwire gegevens
Details,Details
"Such as bank branch, IBAN number, BIC, etc.","Zoals bankfiliaal, IBAN, BIC, etc."
Please provide bankwire address.,Geef bankoverschrijving adres.
Bank Address,Bank adres
Requsted on: ,Requsted op:
 by,door
Amount: ,Bedrag:
Payment Method: ,Betalingsmiddel:
PayPal,PayPal
PayPal ID: ,PayPal ID:
Additional Information: ,Extra informatie:
Bankwire,Bankoverschrijving
Owner Name: ,Eigenaar Naam:
Details: ,Details:
Bank Address: ,Bank adres:
Cheque,Controleren
Address: ,Adres:
No balance amount is left for this seller.,Geen saldo overblijft voor deze verkoper.
No order found for this seller. Transaction cannot be initiated.,Geen bestelling gevonden voor deze verkoper. Transactie kan niet worden gestart.
