Invalid date format.,Ogiltigt datumformat.
Number is not in the valid range. It should be between {#} and {##},Nummer är inte det giltiga intervallet. Det bör vara mellan {#} och {##}
Field should be numeric.,Område bör numeriskt.
Field should be positive.,Fältet ska vara positiv.
Field can have only upto two decimal values.,Fältet kan bara ha upp till två decimalvärden.
Email cannot be greater than {#} characters.,E-post kan inte vara större än {#} tecken.
Zip should not have special characters.,Zip bör inte ha specialtecken.
Percentage should be in number.,Procent ska vara i antal.
Percentage should be between 0 and 100.,Procentsats bör vara mellan 0 och 100.
Size cannot be greater than {#} characters.,Storlek kan inte vara större än {#} tecken.
Color could not be greater than {#} characters.,Color kunde inte vara större än {#} tecken.
Color is not valid.,Färg är inte giltigt.
Special characters are not allowed.,Specialtecken är inte tillåtna.
Script tags are not allowed.,Script-taggar är inte tillåtna.
Style tags are not allowed.,Style-taggar är inte tillåtna.
Iframe tags are not allowed.,Iframe-taggar är inte tillåtna.
Uploaded file is not an image.,Uppladdade filen är inte en bild.
Uploaded file size must be less than {#}.,Uppladdade filstorleken måste vara mindre än {#}.
Field should not contain HTML tags.,Fältet får inte innehålla HTML-taggar.
You can enter only positive numbers.,Du kan ange bara positiva tal.
Are you sure?,Är du säker?
Comment,Kommentar
Are you sure to update feature status of this seller?,Är du säker på att uppdateringsfunktionen status denna säljare?
Do you have any comment?,Har du några kommentarer?
"For accurate reporting, be sure to refresh lifetime statistics whenever you change the time zone.","För korrekt rapportering, se till att uppdatera livstid statistik när du ändrar tidszonen."
To refresh last day's,Om du vill uppdatera sista dagen
statistics,statistik
click,klick
here,här
Filter,Filtrera
Period,Period
Day,Dag
Month,Månad
Year,År
From,Från
Select Date,Välj Datum
To,Till
Choose Category,Välj kategori
All Categories,alla kategorier
Choose a Seller,Välj en Säljare
All Sellers,alla säljare
NA,NA
PayPal Payout Settings,PayPal Utbetalningsinställningar
Active,Aktiva
Enable or Disable Paypal Payment Method.,Aktivera eller inaktivera Paypal betalningsmetod.
Client ID,Klient ID
Client Secret,klient~~POS=TRUNC Secret
Paypal Mode,Paypal Läge
Sandbox,Sandlåda
Live,leva
Paypal Email Subject,Paypal Email Subject
Paypal Currency ,Paypal Currency
Select the default currency set in Paypal Account.,Välj standardvaluta som i Paypal-konto.
Are You Sure you want to reset the settings?,Är du säker på att du vill återställa inställningarna?
Edit Email Template,Redigera e-postmall
About Template,om Mall
Template Subject,mall~~POS=TRUNC Subject
Email Content,e-innehåll
Template Content,mall~~POS=TRUNC innehåll
Please do not edit or remove any template variable.,Vänligen inte redigera eller ta bort någon mall variabel.
Example,Exempel
Seller Account Settings,Säljare Kontoinställningar
Default Commission,standard~~POS=TRUNC kommissionen
Please enter a number between 0 and 100 only and in a proper format.,Ange ett tal mellan 0 och endast 100 och på ett korrekt format.
Use Global,användning Global
New Product Limit,Ny produkt Limit
Limit the sellers to add new products without account approval.,Begränsa säljarna att lägga till nya produkter utan hänsyn godkännande.
If left blank than product limit will be assumed 0.,Om den lämnas tom än produktgränsen kommer att antas 0.
Categories Allowed,kategorier tillåtet
If no category is selected that will mean that all the categories are allowed.,Om ingen kategori väljs som kommer att innebära att alla kategorier är tillåtna.
Product Approval Required,Produktgodkännande Krävs
Enable,Gör det möjligt
Disable,inaktivera
Enable Seller Review,Aktivera Säljare Review
Required Seller Review Approval,Krävs Säljare Review Godkännande
Email to Seller on Order Place,E-post till säljaren på Order Place
Please enter a valid number in this field.,Ange ett giltigt nummer i detta område.
Payout Transaction Request,Utbetalning transaktionsbegäran
Required Field,Obligatoriskt fält
Invalid Value,Ogiltigt värde
"Invalid Value, please enter a number greater than zero","Ogiltigt värde, ange ett nummer större än noll"
Minimum 30 character required,Minst 30 förmåga som krävs
General Settings,Allmänna Inställningar
Enable Marketplace,aktivera Marknads
Toggle to enable or disable extension,Växla för att aktivera eller inaktivera förlängning
Default Commission (%),Standard kommissionen (%)
Set default commission in percentage for each product.,Ange standard provision i procent för varje produkt.
Choose the categories allowed for the sellers. If no category is selected that will mean that all the categories are allowed.,Välj de kategorier som är tillåtna för säljarna. Om ingen kategori väljs som kommer att innebära att alla kategorier är tillåtna.
Register as Seller Field,Registrera sig som Säljaren Field
Enable to add 'Register as Seller' field while registering.,"Aktivera för att lägga till ""Registrera dig som säljare fältet medan registrering."
Enable Bulk Import/Export,Aktivera Bulk Import / Export
"If disable, no seller will be able to use bulk import/export feature.","Om inaktivera, kommer ingen säljare att kunna använda bulk import / export funktionen."
If enable an email will be sent to seller on order for his product.,Om möjliggöra en e-post kommer att skickas till säljaren på beställning för sin produkt.
Enable Vacation Mode,Aktivera semesterläge
"If disable, no seller will be able to use vacation feature.","Om inaktivera, kommer ingen säljare att kunna använda semester funktion."
Show Seller Info on Product Page,Visa Säljare Info om Product Page
Enable/Disable to show/hide seller info on product page.,Aktivera / inaktivera att visa / dölja säljare info på produktsidan.
Enable or Disable Approval of product for the sellers.,Aktivera eller inaktivera Godkännande av produkt för säljarna.
Default limit for sellers of adding new products before account approval. Blank will be considered as 0.,Standard gräns för säljare att lägga till nya produkter innan konto godkännande. Blank kommer att betraktas som 0.
Enable or Disable Seller review feature. This feature enables the customers to add review for sellers.,Aktivera eller inaktivera Säljare översyn funktionen. Den här funktionen gör det möjligt för kunderna att lägga översyn för säljare.
Seller Review Approval Required,Säljare Review Godkännande krävs
Enable or Disable Approval for seller review. Once the review is approved then only it will be visible to the customers.,Aktivera eller inaktivera Godkännande för säljare granskning. När granskningen är godkänd då det bara kommer att vara synlig för kunderna.
Enable Seller List,Aktivera Säljare Lista
Show or Hide Sellers List from customers.,Visa eller Dölj Säljare List från kunder.
Enable Search Box,Aktivera sökruta
Enable or Disbale search box to search seller on seller listing page.,Aktivera eller Disbale sökrutan för att söka säljaren på säljarens notering sidan.
Low Stock Configuration,Låg Stock Configuration
Enable Low Stock Notification,Aktivera låg Stock Anmälan
Enable or Disable Low Stock Notification feature.,Aktivera eller inaktivera Låg Stock Anmälan funktionen.
Low Inventory Limit,Låg Inventory Limit
Enter the limit below that the products are considered low stock.,Ange gräns under att produkterna anses låg lager.
When to Notify,När ska meddelas
Choose when to notify the seller regarding the critical inventories.,Välj när att meddela säljaren om de kritiska lager.
Cron Job,Cron jobb
On Order Place,På beställningen Place
Send Notifications From,Skicka meddelanden från
Choose the email from which you want to send the notifications.,Välj e-postmeddelandet som du vill skicka meddelanden.
Seller Name,säljaren Namn
Select,Välj
Transaction ID,Transaktions ID
Transaction Type,Överföringstyp
Amount,Belopp
Send Email to Seller,Skicka e-post till Säljaren
"Invalid Value, please enter a number greater then zero","Ogiltigt värde, ange ett nummer större än noll"
Add New Transaction,Lägg till ny transaktion
Posted On: ,Postat den:
Customer Rating: ,Kundbetyg:
Review: ,Recension:
Reason for Disapproval: ,Anledning till Disapproval:
Seller Review Detail,Säljare Review Detalj
Provide Your Reason,Ge din Reason
We can\'t find products matching the selection.,Vi kan \ 't hitta produkter överensstämmer med urvalet.
View Details,Visa detaljer
In stock,I lager
Out of stock,Tillfälligt slut
Learn More,Läs mer
My Sales Dashboard,Min försäljning Dashboard
Total Revenue,Totala intäkter
Total Orders,Totalt Order
Total Products Sold,Totalt produkter Såld
Last 7 Days,Senaste 7 dagar
Sales Comparisons,försäljnings~~POS=TRUNC Jämförelser
Orders,Order
Revenue,Inkomst
Products Sold,produkter som säljs
Discounts,rabatter
Balance Amount Variations,Balans Belopp Variationer
Today,I dag
Yesterday,I går
This Week,Denna vecka
Last Week,Förra veckan
This Month,Den här månaden
Last Month,Förra månaden
This Year,Det här året
Last Year,Förra året
Last 10 Orders,Senaste 10 Order
View All Orders,Visa alla beställningar
Order Number,Ordernummer
Order Date,Orderdatum
Customer Name,Köparens namn
Customer Email,Kund Email
Qty,Antal
Status,Status
Order Total,ordersumma
click to view order,klicka för att visa order
No Orders Placed Yet,Inga beställningar Yet
Seller Products,säljaren produkter
Filter Products,filter produkter
Category,Kategori
Sort By,Sortera efter
Name,namn
SKU,SKU
Price(low to high),Pris (lågt till högt)
Price(high to low),Pris (högt till lågt)
Products Feedback,produkter Feedback
Filter Your Search,Filtrera din sökning
Search,Sök
Reset,Återställa
No Data,Inga data
Posted on,publiceras på
by,av
Rating,Betyg
Summary,Sammanfattning
Review,Recension
My Products Catalog,Mina produkter katalog
New Product,Ny produkt
Choose,Välja
Please select atleast one item from list.,Välj minst ett objekt från listan.
Select Attribute Set for New Product,Välj attribut Set för ny produkt
Attribute Set,attributuppsättning
Product Type,Produkttyp
Choose Bulk Action,Välj Bulk Action
Delete,Radera
Status Update,Status uppdatering
Close,Stänga
Save,Spara
Save & Continue,Spara och fortsätt
Duplicate,Duplicera
Cancel,Annullera
%d characters remaining.,% d tecken kvar.
Please fill required fields with valid information.,Vänligen fyll obligatoriska fält med giltig information.
Special price should be less than actual price,Specialpris bör vara mindre än faktiska priset
Past date not allowed,Past hittills inte tillåtet
Quick simple product creation,Snabb enkel skapande produkt
Create,Skapa
Prices,priserna
Meta Information,metainformation
General Information,Allmän information
Allows your product's visibility on search or catalog page.,Låter din produkt synlighet på sök eller katalogsida.
Maximum %d characters allowed.,Maximala% d tecken tillåtna.
Date of product from which this product will be marked as new.,Datum för produkt från vilken produkten kommer att märkas som ny.
Date of product until which this product will be marked as new.,Datum för produkten tills vilka denna produkt kommer att markeras som nytt.
Category Mapping,kategori Mapping
Associated Products,tillhörande produkter
Create Simple Product,Skapa enkel produkt
Quick Create,Quick Skapa
Id,Id
Sku,sku
Product Name,produktnamn
Stock Status,Lagerstatus
Select Attribute,Välj attribut
Attribute,Attribut
Price,Pris
Default Qty,standard Antal
Samples,prover
Title,Titel
File,Fil
Sort Order,Sorteringsordning
Add New Row,Lägg till ny rad
Links,länkar
Links can be purchased separately,Länkar kan köpas separat
Max. Downloads,Max. Nedladdningar
Shareable,delbara
Sample,Prov
Unlimited,Obegränsat
Url,url
Inventory,Lager
Quantity,Kvantitet
Manage Stock,Hantera Stock
"On enabling, stock will be managed automatically. For manual stock, select disable","På att möjliggöra, kommer lager hanteras automatiskt. För manuell lager väljer inaktivera"
Qty Uses Decimal,Antal Använder Decimal
Stock Availability,Lagersaldo
Shipment,Sändning
Ship Bundle Items,Ship Bundle Items
Separately,Separat
Together,Tillsammans
Bundle Items Options,Bundle Objekt Alternativ
Add New Option,Lägg till ny Option
Default Title,standard~~POS=TRUNC Titel
Delete Option,Radera Option
Input Type,ingångs Typ
Is Required,Krävs
Position,Placera
Add Selection,Lägg till Val
Price Type,pris Typ
User Defined Qty,Användardefinierade Antal
Default,Standard
Qty to Add,Antal att lägga
Add Selected Product(s) to Option,Lägg till valda produkten (s) till Option
Images,Bilder
Image,Bild
Label,Märka
Remove,Ta bort
File is not supported,File stöds inte
Upload New Image,Ladda upp ny bild
".jpeg, .jpg, .png, ,gif",".jpeg, .jpg, .png, gif"
No Image uploaded for this product,Ingen Bild överförs för denna produkt
Browse,Bläddra
Related Products,Relaterade produkter
This attribute set does not have attributes which we can use for configurable product,Detta attribut set inte har egenskaper som vi kan använda för konfigurerbar produkt
Please select one or more attributes.,Välj ett eller flera attribut.
Sold By,Såld av
Total %d review(s),Total% d översyn (er)
View Reviews,View
Write Review,Skriv recension
File Size Exceeding the Limit.,Filstorlek överskrider begränsningen.
Max Upload Size: 200 KB,Max upp Storlek: 200 KB
Max Upload Size: 500 KB,Max upp Storlek: 500 KB
This key already assigned to another seller. Please fill another.,Denna tangent redan tilldelats en annan säljare. Vänligen fyll annan.
My Seller Profile,Min Försäljarprofil
View Collection,Visa samling
View Profile,Visa profil
General,Allmän
Shop Title,Shop Titel
Contact Number,Kontaktnummer
(Image Size: 150 X 150),(Bildstorlek: 150 X 150)
Shop Logo,Shop Logo
(Image Size: 1180 X 250),(Bildstorlek: 1180 X 250)
Shop Banner,Shop Banner
Shop Address 1,Shop Adress 1
Shop Address 2,Shop Adress 2
City,Stad
Pincode,Pinkod
State,stat
Country,Land
Description,Beskrivning
Please provide link of your facebook page,Ange länken till din Facebook-sida
Facebook Link (optional),Facebook Link (valfritt)
For example:,Till exempel:
or,eller
Please provide link of your google plus profile,Ange länken till din Google Plus profil
Google Plus Link (optional),Google Plus Link (tillval)
Please provide link of your twitter profile,Ange länken till din twitter profil
Twitter Link (optional),Twitter Link (valfritt)
Meta Keywords,meta Keywords
Meta Description,meta Description
Example: my-selling-store,Exempel: Min säljande butiken
Page Url Key,Webbadress Key
Policy,Politik
Return Policy,återgång politik
Shipping Policy,Sändningspolitik politik~~POS=HEADCOMP
Payout,utbetalning
Admin will use the Payout information to make the payment. Only one payment information can be saved at a time.,Admin kommer att använda Utbetalning information för att göra betalningen. Endast en betalningsinformation kan sparas på en gång.
Select Payment Method,Välj betalningsmetod
Seller,Säljare
Register As Seller,Registrera dig som säljare
My Reviews,Mina recensioner
Customer Review,Kundrecension
Disapproval Reason,ogillande Reason
Start Date,Start datum
End Date,Slutdatum
Your comment to this vacation,Din kommentar till semester
Invalid format. Use: MM/dd/YYYY,Ogiltigt format. Användning: MM / DD / YYYY
End date should be greater than start date,Slutdatum bör vara större än startdatum
End date should be future date,Slutdatum bör vara framtiden
My Vacations History,Min semester historia
Set New Vacation,Som ny Vacation
Vacation Interval,semester~~POS=TRUNC Intervall
Is Active,Är aktiv
Vacation Halt Status,Vacation Halt Status
Reason for canceling vacation,Anledning till att avbryta semester
click to view product details,klicka för att visa produktinformation
Sorry! No Product(s) Found.,Förlåt! Nej Produkt (ar).
Please select a category for your request.,Välj en kategori för din förfrågan.
Please provide reason for your request.,Ange orsaken till din begäran.
Request a New Category,Begär en ny kategori
Choose a Category,Välj en kategori
Select Category,Välj kategori
Maximum 500 characters allowed.,Max 500 tecken tillåts.
Submit Category Request Form,Skicka Kategori Formulär
No categories are available for request.,Inga kategorier är tillgängliga för begäran.
Payout Request,utbetalning Request
New Payout Request,New Utbetalning Request
Request Reason,Begär Reason
Submit Payout Request Form,Skicka Utbetalning Formulär
Payout Details,utbetalnings~~POS=TRUNC Detaljer
Requested On,begäras
Your Comment For Request,Din kommentar till förfrågan
Only 200 characters allowed,Bara 200 tecken tillåts
"Only (xls, xlsx) formats are allowed","Endast (xls, xlsx) format tillåts"
Toggle navigation,Växla navigation
My Account,Mitt konto
Logout,Logga ut
Account Warning!,Kontot Varning!
Back To Site,Tillbaka till Site
Category Request Details,Kategori Begär Detaljer
Category Name,kategori namn
Your request is in pending. Please wait for store response.,Din begäran är väntande. Vänta för butiks svar.
This feature is not active into your account.,Den här funktionen är inte aktiv på ditt konto.
To request this feature,För att begära denna funktion
Click,Klick
Here,Här
Request To Activate Import/Export Feature,Begäran att aktivera Import / Export Feature
Comment ,Kommentar
Required Field. Maximum 200 characters allowed.,Obligatoriskt fält. Max 200 tecken tillåts.
Click to send request,Klicka här för att skicka förfrågan
Your file has some errors. Please import file after resolving errors.,Filen har några fel. Vänligen importera filen efter att lösa fel.
Click to download your file with errors,Klicka här för att hämta filen med fel
Download File with Errors,Hämta fil med fel
Go Back,Gå tillbaka
Please do not go back or refresh page while uploading your products.,Please do not gå tillbaka eller uppdatera sidan medan ladda upp dina produkter.
It may causes errors in your catalog.,Det kan orsakar fel i din katalog.
Download Template,Hämta Mall
Select Product Type,Välj produkttyp
Product Attribute Set,Produkt Attribut Set
Select Attribute Set,Välj attribut Set
Download Template File,Hämta mallfilen
Please make sure that columns in your file must be matched with template file created for you on the basis of selected attribute.,Se till att kolumnerna i filen måste matchas med mallfil skapas åt dig utifrån valda attribut.
Import Products,importprodukter
Import Action,import Action
Select Action,Välj åtgärd
"Action will only be performed on the basis of SKU of products. Without sku, product will not be consider for any action.",Åtgärder kommer endast utföras på grundval av SKU av produkter. Utan sku kommer produkten inte att tänka på för några åtgärder.
Upload File,Ladda upp fil
"Only (xls, xlsx) file will be accepted","Endast (xls, xlsx fil) kommer att accepteras"
File must not exceed %s MB,Fil får inte överstiga% s MB
Browse File,Bläddra File
Validate File,validera Arkiv
File must no exceed %s MB,Filen måste ingen överstiga% s MB
Import/Export Instructions,Import / Export Instruktioner
Import,Importera
Export,Exportera
Import Instructions,Importera Instruktioner
"Download Template as per your product type. At a time, only 1 type of products can be import.","Ladda ner Mall enligt din produkttyp. I en tid, kan endast en typ av produkter vara import."
"If you import more than 1 type of products from one file, then system will be fail or affect your catalog.","Om du importerar mer än en typ av produkter från en fil, då systemet kommer att vara misslyckas eller påverka din katalog."
Each template will have '%s' worksheet. Your import file must have this worksheet as it is. Please do not change anything in its content.,Varje mall kommer att ha '% s' kalkylblad. Din importfil måste ha detta kalkylblad som den är. Ändra inte något i dess innehåll.
Each template will have '%s' worksheet. Please provide product data from possible values of corresponding field. If field has possible values.,Varje mall kommer att ha '% s' kalkylblad. Ange produktdata från möjliga värden för motsvarande fält. Om fält har möjliga värden.
"Only 'xls, xlsx' file having size less than %sMB will be acceptable.","Endast 'xls, xlsx' fil som har en storlek mindre än% sMB kommer att godtas."
If you want to import using exported data then copy the general & image sheet of exported file into general & image sheet of the downloaded template file.,Om du vill importera med hjälp av exporterade data sedan kopiera den allmänna och bild ark exporterade filen i allmänhet och bild ark av hämtade mallfilen.
"Use (|) to seperate value in multivalue field like category_ids, related_products.","Använd (|) för att skilja värde i flervärdesfält som category_ids, related_products."
Export Instructions,export~~POS=TRUNC Instruktioner
Select export type in export section.,Välj export typ exportavdelning.
"If the export type is Category, then system will export only assigned categories to you.","Om typen export är kategori, då systemet kommer att exportera endast tilldelats kategorier för dig."
"In case of products, select product type and attributes set.","När det gäller produkter, välj produkttyp och attribut inställd."
Exported data will be in xls/xlsx format.,Exporterade data kommer att vara i xls / xlsx format.
Export Type,export Type
Select Export Type,Välj Export Type
Category Export,kategori export
Product Export,produkt~~POS=TRUNC export
Product Status,produktstatus
All,Allt
Disabled,Inaktiverad
Enabled,Aktiverad
In Stock,I lager
Out of Stock,Tillfälligt slut
Export Data,Exportera data
This process will take few minutes.,Denna process kommer att ta några minuter.
Please do not go back or refresh page while exporting your data.,Please do not gå tillbaka eller uppdatera sidan medan exportera dina data.
Your are not eligible to use this feature as your account is either not approved or inactive.,Din är inte berättigade att använda den här funktionen som ditt konto är antingen inte godkänd eller inaktiv.
"Currently, this feature is disabled by store.",För närvarande är denna funktion inaktiveras av butiken.
You cannot use this feature as required library is missing. Please contact to support.,Du kan inte använda den här funktionen som krävs bibliotek saknas. Vänligen kontakta för att stödja.
Total Sale,total försäljning
Total Earning,total Tjänar
Transaction Details,Transaktions Detaljer
My Earnings,Mina vinster
Earnings History,Resultat History
Order Wise Earnings,Beställ Wise Resultat
Transactions History,transaktioner History
Total Paid,Totala belopp som betalats
Balance,Balans
Quantity to Add,Kvantitet att lägga
Low Stock Notification,Låg Stock Anmälan
Configuration,Konfiguration
Receive Low Stock Notifications,Får Low Stock Notifications
Save Seller Level Configuration,Spara Säljare nivå konfiguration
facebook,Facebook
twitter,Twitter
google,Google
About Seller,om säljaren
Description not available.,Beskrivningen är inte tillgänglig.
Write your thought,Skriv din tanke
Summary of your review,Sammafattning av din utvärdering
Your Thought,Din tanke
Your Name,Ditt namn
Rate this seller,Betyg denna säljare
Submit Review,Bedöm
Notify Customer by Email,Meddela kunden via e-post
Visible on Storefront,Synlig på Storefront
Submit Comment,skicka kommentar
Customer,Kund
Notified,Meddelas
Not Notified,inte anmälts
Please provide comment,Ange kommentar
Product,Produkt
Subtotal,Delsumma
Order Detail,Orderdetaljer
Click to download invoice.,DOWNLOAD faktura.
Download Invoice,Hämta faktura
Click to download shipping slip.,DOWNLOAD shipping halka.
Download Shipping Slip,Hämta Shipping Slip
Are you sure you want to send order email to customer?,Är du säker på att du vill skicka order e-post till kund?
Click to send email to customer,Klicka här för att skicka e-post till kund
Send Email,Skicka epost
Click to create shipment,Klicka för att skapa transporten
Ship,Fartyg
Print,Skriva ut
Basic Informations,grundläggande Information
Order Status,Orderstatus
Billing Address,Fakturaadress
Shipping Address,leveransadress
Ordered,Beordrade
Shipped,levereras
Canceled,Avbokad
Refunded,återbetalas
Gift Message,Gift Meddelande
Excl. Tax,Exkl. Beskatta
Total,Total
Incl. Tax,Inkl. Beskatta
Total incl. tax,Totalt inkl. beskatta
Invoiced,faktureras
Order Items,order~~POS=TRUNC Items
Shipments,transporter
Ship to Name,Ship to Namn
Date Shipped,Datum Levereras
Total Qty,Totalt Antal
click to view detail,klicka för att visa i detalj
Tax,Beskatta
Items To Be Shipped,Objekt sänds
Qty to Ship,Antal till Ship
Append Comments,bifoga kommentarer
Email Copy of Shipment,E Kopia av sändning
Submit Shipment,Skicka Leverans
New Shipment,ny leverans
Back,Tillbaka
Shipment Tracking,Spårning av försändelse
Carrier,Bärare
Tracking No.,Spårningsnummer.
Action,Verkan
Add Tracking Number,Lägg till spårningsnummer
Invalid value(s) for Qty to Ship,Ogiltigt värde (n) för Antal till Ship
Shipment Detail,transporten Detail
Are you sure you want to send Shipment email to customer?,Är du säker på att du vill skicka Sändning e-post till kund?
Send Tracking Information,Skicka spårningsinformation
Tracking Number,Spårningsnummer
Add,Lägg till
Tracking title is required.,Spårning titel krävs.
Tracking number is required.,Spårningsnummer krävs.
Shipped Items,levereras Items
Qty Shipped,Antal Levereras
No Item Shipped Yet,Ingen Punkt Levereras Yet
Reviews,recensioner
Posted on:,Postat den:
by ,av
Sorry! No Reviews Found.,Förlåt! Inga recensioner hittades.
Write your review,Skriv din recension
Sellers List,säljare Lista
Search Seller,Sök Säljare
Sorry! No Seller(s) Found.,Förlåt! Ingen Säljare (er) hittades.
General Contact,General Kontakta
Customer Support,Kundsupport
Sales Representative,Sales Representative
Custom Email 1,Anpassad E 1
Custom Email 2,Anpassad e-post 2
"Unable to write low stock files. Permission Error on ""var"" Directory.","Det går inte att skriva låga lager filer. Tillstånd Fel på ""var"" Directory."
Unable to write file for Seller ,Det går inte att skriva filen för Säljare
Product ID,Serienummer
Current Quantity,nuvarande Kvantitet
Base Image,Base Bild
Small Image,liten Bild
Thumbnail,Miniatyr
Disallowed file type.,Otillåtna filtyp.
Type of the product you have selected for this import template file.,Typ av produkt du har valt för denna import mallfilen.
Attribute set you have selected for this product type in import template file.,Attributuppsättning du har valt för denna typ av produkt i importmallfilen.
single pipe(|) seperated multiple categories,enda rör (|) dam flera kategorier
single pipe(|) seperated product sku,enda rör (|) separeras produkten sku
single pipe(|) seperated attributes,enda rör (|) separerade attribut
pair of values seperated by single pipe(|),par av värden separerade med enda rör (|)
System will group your bundle item on the basis of this title. If two items has same title then they will be grouped in same bundle.,Systemet grupp din bunt punkt på grundval av denna avdelning. Om två objekt har samma titel då de kommer att grupperas i samma bunt.
Daily,Dagligen
Weekly,Varje vecka
Monthly,En gång i månaden
Yearly,Årlig
Waiting for Approval,Väntar på godkännande
Approved,Godkänd
Disapproved,godkänd
Add new products,Lägg till nya produkter
Update existing products,Uppdatera befintliga produkter
Add/update products,Lägg till / uppdatera produkter
Delete products,Ta bort produkter
Bank Wire,Banköverföring
Payment By Cheque,Betalning med check
Paypal,Paypal
Please provide the paypal email id.,Ange den paypal e-id.
Paypal Email ID,PayPal e-ID
Please provide additional information.,Vänligen lämna ytterligare information.
Additional Information,ytterligare information
Please provide the name.,Ange namn.
Pay to the order of (name),Betala till ordningen (namn)
Please provide the address.,Ange adressen.
Address,Adress
Address where the cheque should be sent to.,Adress där kontrollen ska skickas till.
Please provide account owner name,Ange kontoägarnamn
Account Owner,Konto ägare
Please provide bankwire details,Ange Banköverföring detaljer
Details,detaljer
"Such as bank branch, IBAN number, BIC, etc.","Såsom bankkontor, IBAN-nummer, BIC, etc."
Please provide bankwire address.,Ange Banköverföring adress.
Bank Address,Bankadress
Requsted on: ,Requsted på:
 by,av
Amount: ,Belopp:
Payment Method: ,Betalningsmetod:
PayPal,PayPal
PayPal ID: ,PayPal ID:
Additional Information: ,Ytterligare information:
Bankwire,Banköverföring
Owner Name: ,Ägarnamn:
Details: ,detaljer:
Bank Address: ,Bankadress:
Cheque,Kontrollera
Address: ,Adress:
No balance amount is left for this seller.,Ingen balans belopp kvar för denna säljare.
No order found for this seller. Transaction cannot be initiated.,Ingen order hittades för denna säljare. Transaktionen kan inte påbörjas.
Paypal payout request failed.,Paypal utbetalningsbegäran misslyckades.
Please enable paypal payout to make this transaction.,Aktivera paypal utbetalning för att göra denna transaktion.
Payout request does not exist.,Utbetalning begäran existerar inte.
By System,Med System
Manually,Manuellt
Successfully,Framgångsrikt
Credit,Kreditera
Debit,Debitera
Unknown,Okänd
Invalid request,Ogiltig Förfrågan
Export type is missing,Export typ saknas
No product found as per your selected parameters.,Ingen produkt hittades enligt dina valda parametrar.
Unable to process request,Det går inte att behandla begäran
No category assigned to you.,Ingen kategori tilldelas dig.
invalid request,Ogiltig Förfrågan
Please select product parameters.,Välj produktparametrar.
No products found to export.,Inga produkter hittades exportera.
Vacation is successfully canceled.,Semester framgångsrikt avbryts.
New Vacation successfully created.,New Vacation har skapats.
Your products will be hidden automatically when the vacation starts.,Dina produkter kommer att döljas automatiskt när semester börjar.
Start Date or End Date cannot be less than today.,Startdatum eller slutdatum kan inte vara mindre än i dag.
Start Date or End Date cannot be same.,Startdatum eller Slutdatum kan inte vara densamma.
Date range should not be in between of any previous active vacation.,Datumintervall bör inte vara i mellan någon tidigare aktiv semester.
Technical error occurred while validating new vacation.,Tekniskt fel uppstod när validera nya semester.
The requested vacation's detail not found.,Den begärda semester s detalj hittades inte.
Marketplace - CRON,Marknads - CRON
Please enable the low stock notifications functionality first,Aktivera den låga aktie meddelanden funktionalitet först
Please enable the marketplace module first,Aktivera marknadsmodulen först
