Select Attribute Set for New Product,Escolha um conjunto de atributos para o novo produto
Attribute Set,atributo Set
Product Type,Tipo de Produto
Choose Bulk Action,Escolha Acção em Grupo
Delete,Excluir
Status Update,Atualização de status
Close,Perto
Save,Salve 
Save & Continue,Salvar e continuar
Duplicate,Duplicado
Cancel,Cancelar
%d characters remaining.,% d caracteres restante.
Please fill required fields with valid information.,"Por favor, preencha os campos com informações válidas."
Special price should be less than actual price,preço especial deve ser menor do que o preço real
Past date not allowed,data passada não permitidos
Quick simple product creation,criação de produtos simples rápida
Create,Crio
Prices,preços
Meta Information,Meta informação
General Information,Informação geral
Allows your product's visibility on search or catalog page.,Permite a visibilidade do seu produto de pesquisa ou catálogo página.
Maximum %d characters allowed.,Máximo% d caracteres permitido.
Date of product from which this product will be marked as new.,Data de produto a partir do qual este produto será marcado como novo.
Date of product until which this product will be marked as new.,Data de produto até que este produto será marcado como novo.
Category Mapping,categoria Mapping
Associated Products,Produtos Associados
Create Simple Product,Criar Produto Simples
Quick Create,Criação rápida
Id,Identidade
Sku,Sku
Product Name,Nome do Produto
Stock Status,status conservado em estoque
Select Attribute,Selecionar Atributo
Attribute,Atributo
Price,Preço
Default Qty,padrão Qtde
Samples,amostras
Title,Título
File,Arquivo
Sort Order,Ordem de classificação
Add New Row,Adicionar nova linha
Links,ligações
Links can be purchased separately,Os links podem ser adquiridos separadamente
Max. Downloads,Max. Transferências
Shareable,Compartilhável
Sample,Amostra
Unlimited,Ilimitado
Url,Url
Inventory,Inventário
Quantity,Quantidade
Manage Stock,Controle Stock
"On enabling, stock will be managed automatically. For manual stock, select disable","Possibilitar, estoque será gerida automaticamente. Para estoque Manual, selecione Desativar"
Qty Uses Decimal,Qtde Usa Decimal
Stock Availability,stock Disponibilidade
Shipment,envio
Ship Bundle Items,Itens navio Bundle
Separately,Separadamente
Together,Juntos
Bundle Items Options,Itens Bundle Opções
Add New Option,Adicionar nova opção
Default Title,Título padrão
Delete Option,excluir Opção
Input Type,Tipo de entrada
Is Required,É necessário
Position,Posição
Add Selection,Adicionar Seleção
Price Type,Tipo preço
User Defined Qty,Definido pelo usuário Qtde
Default,Padrão
Qty to Add,Qtde adicionar
Add Selected Product(s) to Option,Adicionar produto selecionado (s) para Option
Images,imagens
Image,Imagem
Label,Rótulo
Remove,Remover
File is not supported,Arquivo não é suportado
Upload New Image,Carregar nova Imagem
".jpeg, .jpg, .png, ,gif",".jpeg, .jpg, .png, gif"
No Image uploaded for this product,Não Envio de imagem para este produto
Browse,Squeaky toy
Related Products,produtos relacionados
This attribute set does not have attributes which we can use for configurable product,Este conjunto atributo não tem atributos que podemos usar para o produto configurável
Please select one or more attributes.,"Por favor, selecione um ou mais atributos."
Sold By,Vendido por
Total %d review(s),avaliação (s) Total% d
View Reviews,Ver Comentários
Write Review,Escrever análise
File Size Exceeding the Limit.,Tamanho do arquivo exceder o limite.
Max Upload Size: 200 KB,Max Carregar Tamanho: 200 KB
Max Upload Size: 500 KB,Max Carregar Tamanho: 500 KB
This key already assigned to another seller. Please fill another.,Esta chave já atribuído a outro vendedor. Preencha outro.
My Seller Profile,Meu Vendedor Perfil
View Collection,Ver Colecção
View Profile,Ver perfil
General,Geral
Shop Title,loja Título
Contact Number,Número de contato
(Image Size: 150 X 150),(Tamanho da imagem: 150 x 150)
Shop Logo,Logo loja
(Image Size: 1180 X 250),(Tamanho da imagem: 1180 x 250)
Shop Banner,loja bandeira
Shop Address 1,Shop Endereço 1
Shop Address 2,Shop Endereço 2
City,Cidade
Pincode,pincode
State,Estado
Country,País
Description,Descrição
Please provide link of your facebook page,"Por favor, forneça ligação de sua página no Facebook"
Facebook Link (optional),Facebook Link (opcional)
For example:,Por exemplo:
or,ou
Please provide link of your google plus profile,"Por favor, forneça link do seu perfil Google Plus"
Google Plus Link (optional),Além disso Fazer a ligação Google (opcional)
Please provide link of your twitter profile,"Por favor, forneça link do seu perfil do twitter"
Twitter Link (optional),Twitter Link (opcional)
Meta Keywords,meta Keywords
Meta Description,Meta Descrição
Example: my-selling-store,Exemplo: my-selling-store
Page Url Key,URL da página Key
Policy,Política
Return Policy,Política de devolução
Shipping Policy,política de transporte
Payout,Pagamento
Admin will use the Payout information to make the payment. Only one payment information can be saved at a time.,Admin usará as informações de Pagamento para fazer o pagamento. Apenas uma informação de pagamento podem ser salvos em um momento.
Select Payment Method,Selecione o método de pagamento
Seller,Vendedor
Register As Seller,Registre-se como Vendedor
My Reviews,meus comentários
Customer Review,Customer Review
Disapproval Reason,Motivo da reprovação
Start Date,Data de início
End Date,Data final
Your comment to this vacation,O seu comentário a esta férias
Invalid format. Use: MM/dd/YYYY,Formato Inválido. Utilização: MM / dd / AAAA
End date should be greater than start date,data final deve ser maior que data de início
End date should be future date,data final deve ser data futura
My Vacations History,Meu histórico de Férias
Set New Vacation,Definir New férias
Vacation Interval,Intervalo de férias
Is Active,Está ativo
Vacation Halt Status,Estado Halt férias
Reason for canceling vacation,Motivo do cancelamento de férias
click to view product details,clique para ver detalhes do produto
Sorry! No Product(s) Found.,Desculpa! Não Produto (s) encontrado.
Please select a category for your request.,"Por favor, selecione uma categoria para seu pedido."
Please provide reason for your request.,"Por favor, forneça razão para o seu pedido."
Request a New Category,Solicitar uma nova categoria
Choose a Category,Escolha uma categoria
Select Category,Selecione a Categoria
Maximum 500 characters allowed.,Máximo de 500 caracteres permitido.
Submit Category Request Form,Enviar Formulário de Solicitação de Categoria
No categories are available for request.,Nenhuma categoria estão disponíveis para solicitação.
Payout Request,Pedido de pagamento
New Payout Request,Novo Pedido de Pagamento
Request Reason,pedido Razão
Submit Payout Request Form,Enviar Formulário de Pedido de Pagamento
Payout Details,Detalhes de pagamento
Requested On,solicitado On
Your Comment For Request,Seu comentário sobre Pedido
Only 200 characters allowed,Apenas 200 caracteres permitidos
"Only (xls, xlsx) formats are allowed","Apenas (XLS, XLSX) formatos são permitidos"
Toggle navigation,Alternar de navegação
My Account,Minha conta
Logout,Sair
Account Warning!,Conta Aviso!
Back To Site,Voltar ao site
Category Request Details,Categoria Detalhes da solicitação
Category Name,Nome da Categoria
Your request is in pending. Please wait for store response.,"Sua solicitação está pendente. Por favor, aguarde a resposta loja."
This feature is not active into your account.,Este recurso não está ativo em sua conta.
To request this feature,Para solicitar esse recurso
Click,Clique
Here,Aqui
Request To Activate Import/Export Feature,Solicitação para ativar Import / Export Característica
Comment ,Comente
Required Field. Maximum 200 characters allowed.,Campo obrigatório. Máximo de 200 caracteres permitido.
Click to send request,Clique aqui para enviar pedido
Your file has some errors. Please import file after resolving errors.,Seu arquivo tem alguns erros. Por favor importar arquivo após a resolução de erros.
Click to download your file with errors,Clique para baixar o arquivo com erros
Download File with Errors,Download do arquivo com erros
Go Back,Volte
Please do not go back or refresh page while uploading your products.,"Por favor, não voltar ou atualizar página enquanto o upload de seus produtos."
It may causes errors in your catalog.,Pode causa erros em seu catálogo.
Download Template,Template Baixar
Select Product Type,Escolha um tipo de produto
Product Attribute Set,Atributo do produto Definir
Select Attribute Set,Escolha um conjunto de atributos
Download Template File,Baixar arquivo de modelo
Please make sure that columns in your file must be matched with template file created for you on the basis of selected attribute.,Certifique-se de que as colunas no seu arquivo deve ser combinado com o arquivo de modelo criado para você com base no atributo selecionado.
Import Products,importar produtos
Import Action,Import Ação
Select Action,Selecionar ação
"Action will only be performed on the basis of SKU of products. Without sku, product will not be consider for any action.","Ação só será realizada com base em SKU de produtos. Sem sku, produto não será considerado para qualquer ação."
Upload File,Subir arquivo
"Only (xls, xlsx) file will be accepted","Apenas (xls, xlsx) arquivo será aceito"
File must not exceed %s MB,Arquivo não deve exceder% s MB
Browse File,Procurar arquivo
Validate File,validar Arquivo
File must no exceed %s MB,Arquivo não deve exceder% s MB
Import/Export Instructions,Instruções de importação / exportação
Import,Importar
Export,Exportar
Import Instructions,Instruções de importação
"Download Template as per your product type. At a time, only 1 type of products can be import.","Baixar modelo de acordo com seu tipo de produto. Em um momento, apenas 1 tipo de produtos pode ser de importação."
"If you import more than 1 type of products from one file, then system will be fail or affect your catalog.","Se você importar mais de 1 tipo de produtos a partir de um arquivo, então o sistema será falhar ou afectar o seu catálogo."
Each template will have '%s' worksheet. Your import file must have this worksheet as it is. Please do not change anything in its content.,"Cada modelo terá '% s' planilha. Seu arquivo de importação deve ter essa planilha como ela é. Por favor, não mudar nada no seu conteúdo."
Each template will have '%s' worksheet. Please provide product data from possible values of corresponding field. If field has possible values.,"Cada modelo terá '% s' planilha. Por favor, forneça dados de produtos de possíveis valores do campo correspondente. Se campo tem valores possíveis."
"Only 'xls, xlsx' file having size less than %sMB will be acceptable.","Apenas 'xls, xlsx' arquivo com tamanho menor que% SMB será aceitável."
If you want to import using exported data then copy the general & image sheet of exported file into general & image sheet of the downloaded template file.,"Se você deseja importar usando dados exportados, em seguida, copiar a folha geral e imagem do arquivo exportado em folha geral e imagem do arquivo de modelo baixado."
"Use (|) to seperate value in multivalue field like category_ids, related_products.","Use (|) para separar o valor no campo de vários valores como category_ids, related_products."
Export Instructions,Instruções de exportação
Select export type in export section.,Escolha um tipo de exportação na seção de exportação.
"If the export type is Category, then system will export only assigned categories to you.","Se o tipo de exportação é de categoria, então o sistema irá exportar categorias só atribuídas a você."
"In case of products, select product type and attributes set.","No caso de produtos, selecione o tipo de produto e atributos definidos."
Exported data will be in xls/xlsx format.,Os dados exportados estará no formato / xlsx xls.
Export Type,Tipo exportação
Select Export Type,Selecione Exportar Tipo
Category Export,categoria Exportação
Product Export,Exportação de produtos
Product Status,Status do produto
All,Todos
Disabled,Desativado
Enabled,ativado
In Stock,Em estoque
Out of Stock,Fora de estoque
Export Data,Exportar dados
This process will take few minutes.,Este processo vai demorar alguns minutos.
Please do not go back or refresh page while exporting your data.,"Por favor, não voltar ou atualizar a página ao exportar seus dados."
Your are not eligible to use this feature as your account is either not approved or inactive.,Seu não são elegíveis para utilizar esse recurso como sua conta está ou não aprovado ou inativo.
"Currently, this feature is disabled by store.","Atualmente, esse recurso está desativado por loja."
You cannot use this feature as required library is missing. Please contact to support.,Você não pode usar esse recurso como biblioteca necessário está faltando. Entre em contato para apoiar.
Total Sale,Venda total
Total Earning,Ganhando total
Transaction Details,Detalhes da transação
My Earnings,meus ganhos
Earnings History,História ganhos
Order Wise Earnings,Ordem sábia Earnings
Transactions History,História transações
Total Paid,total pago
Balance,Equilibrar
Quantity to Add,Quantidade a Adicionar
Low Stock Notification,Baixa da Notificação
Configuration,Configuração
Receive Low Stock Notifications,Receba baixa Stock Notificações
Save Seller Level Configuration,Guardar configuração Nível Vendedor
facebook,Facebook
twitter,Twitter
google,Google
About Seller,Sobre Vendedor
Description not available.,Descrição não disponível.
Write your thought,Escreva o seu pensamento
Summary of your review,Resumo da sua crítica
Your Thought,Seu pensamento
Your Name,Seu nome
Rate this seller,Classifique este vendedor
Submit Review,Enviar revisão
Notify Customer by Email,Notificar o Cliente por E-mail
Visible on Storefront,Visível no Storefront
Submit Comment,enviar comentário
Customer,Cliente
Notified,notificado
Not Notified,não notificados
Please provide comment,"Por favor, forneça comentário"
Product,produtos
Subtotal,Subtotal
Order Detail,Detalhe ordem
Click to download invoice.,Clique para baixar factura.
Download Invoice,Baixe o Invoice
Click to download shipping slip.,Clique para baixar o deslizamento transporte.
Download Shipping Slip,Deslizamento Baixar envio
Are you sure you want to send order email to customer?,Tem certeza de que deseja enviar e-mail para o cliente?
Click to send email to customer,Clique aqui para enviar e-mail para o cliente
Send Email,Enviar email
Click to create shipment,Clique para criar embarque
Ship,Navio
Print,Impressão
Basic Informations,Informações básicas
Order Status,Status do pedido
Billing Address,endereço de cobrança
Shipping Address,endereço de entrega
Ordered,pedido
Shipped,Enviado
Canceled,Cancelado
Refunded,Devolveu
Gift Message,Mensagem de presente
Excl. Tax,Excl. imposto
Total,Total
Incl. Tax,Incl. imposto
Total incl. tax,incl total. imposto
Invoiced,Facturado
Order Items,Itens de ordem
Shipments,Os embarques
Ship to Name,Enviar para Nome
Date Shipped,data de envio
Total Qty,Quantidade total
click to view detail,clique para ver detalhe
Tax,imposto
Items To Be Shipped,Itens a serem enviados
Qty to Ship,Qtde de Envio
Append Comments,anexar Comentários
Email Copy of Shipment,Copiar e-mail de expedição
Submit Shipment,submeter Expedição
New Shipment,nova remessa
Back,De volta
Shipment Tracking,acompanhamento de embarque
Carrier,portador
Tracking No.,Seguimento não
Action,Açao
Add Tracking Number,Adicionar número de seguimento
Invalid value(s) for Qty to Ship,Valor inválido (s) para Qtde de Envio
Shipment Detail,Detalhe embarque
Are you sure you want to send Shipment email to customer?,Tem certeza de que deseja enviar e-mail envio ao Cliente?
Send Tracking Information,Enviar informações de rastreamento
Tracking Number,Numero de rastreio
Add,Adicionar
Tracking title is required.,Rastreamento título é necessária.
Tracking number is required.,O número de seguimento é necessário.
Shipped Items,Itens enviados
Qty Shipped,Qtde Enviado
No Item Shipped Yet,"No Item Enviado entanto,"
Reviews,Rever
Posted on:,Postado em:
by ,por
Sorry! No Reviews Found.,Desculpa! Nenhum comentário encontrado.
Write your review,escreva sua revisão
Sellers List,Lista vendedores
Search Seller,pesquisa Vendedor
Sorry! No Seller(s) Found.,Desculpa! Nenhuma vendedor (s) Encontrado.
General Contact,Contato geral
Customer Support,Suporte ao cliente
Sales Representative,Representante de vendas
Custom Email 1,Personalizado Email 1
Custom Email 2,Personalizado Email 2
"Unable to write low stock files. Permission Error on ""var"" Directory.","Não é possível gravar arquivos de estoque baixos. Erro de permissão no diretório ""var""."
Unable to write file for Seller ,Não foi possível gravar arquivo de Vendedor
Product ID,ID do produto
Current Quantity,Quantidade atual
Base Image,imagem de base
Small Image,imagem pequena
Thumbnail,Miniatura
Disallowed file type.,Tipo de arquivo não permitido.
Type of the product you have selected for this import template file.,Tipo de produto que você selecionou para esse arquivo de modelo de importação.
Attribute set you have selected for this product type in import template file.,Conjunto de atributos que você selecionou para este tipo de produto no arquivo de modelo de importação.
single pipe(|) seperated multiple categories,tubo único (|) separados várias categorias
single pipe(|) seperated product sku,tubo único (|) separados SKU do produto
single pipe(|) seperated attributes,tubo único (|) separados atributos
pair of values seperated by single pipe(|),par de valores separados por único tubo (|)
System will group your bundle item on the basis of this title. If two items has same title then they will be grouped in same bundle.,"Sistema de grupo o item pacote com base Este título vai. Se dois itens tem mesmo título, em seguida, eles serão agrupados em mesmo pacote."
Daily,Diariamente
Weekly,Semanal
Monthly,Por mês
Yearly,Anual
Waiting for Approval,Esperando aprovação
Approved,aprovado
Disapproved,Reprovado
Add new products,Adicionar novos produtos
Update existing products,Atualizar os produtos existentes
Add/update products,Adicionar produtos / atualização
Delete products,excluir produtos
Bank Wire,Transferência bancária
Payment By Cheque,Pagamento por cheque
Paypal,Paypal
Please provide the paypal email id.,"Por favor, forneça o ID de e-mail paypal."
Paypal Email ID,Paypal e-mail ID
Please provide additional information.,"Por favor, forneça informações adicionais."
Additional Information,informação adicional
Please provide the name.,"Por favor, forneça o nome."
Pay to the order of (name),Pagar à ordem de (nome)
Please provide the address.,"Por favor, forneça o endereço."
Address,Endereço
Address where the cheque should be sent to.,Endereço onde o cheque deve ser enviado.
Please provide account owner name,"Por favor, forneça o nome do proprietário da conta"
Account Owner,Dono da conta
Please provide bankwire details,"Por favor, forneça transferência bancária detalhes"
Details,detalhes
"Such as bank branch, IBAN number, BIC, etc.","Tal como agência bancária, número de IBAN, BIC, etc."
Please provide bankwire address.,"Por favor, forneça endereço de transferência bancária."
Bank Address,Endereço do banco
Requsted on: ,Requsted em:
 by,por
Amount: ,Montante:
Payment Method: ,Método de pagamento:
PayPal,PayPal
PayPal ID: ,PayPal ID:
Additional Information: ,Informação adicional:
Bankwire,Transferência bancária
Owner Name: ,Nome do proprietário:
Details: ,detalhes:
Bank Address: ,Endereço do banco:
Cheque,Verifica
Address: ,Endereço:
No balance amount is left for this seller.,No valor do saldo é deixado para este vendedor.
No order found for this seller. Transaction cannot be initiated.,Sem pedidos encontrada para este vendedor. Transação não pode ser iniciada.
Paypal payout request failed.,requisição de pagamento Paypal falhou.
Please enable paypal payout to make this transaction.,Ative o pagamento paypal para fazer essa transação.
Payout request does not exist.,requisição de pagamento não existe.
By System,pelo Sistema
Manually,manualmente
Successfully,com sucesso
Credit,Crédito
Debit,Débito
Unknown,Desconhecido
Invalid request,Pedido inválido
Export type is missing,Tipo exportação está faltando
No product found as per your selected parameters.,Nenhum produto encontrado como por seus parâmetros selecionados.
Unable to process request,Conseguiu processar o pedido
No category assigned to you.,Nenhuma categoria atribuída a você.
invalid request,pedido inválido
Please select product parameters.,"Por favor, selecione os parâmetros de produto."
No products found to export.,Nenhum produto foi encontrado para exportar.
Vacation is successfully canceled.,Férias é cancelada com sucesso.
New Vacation successfully created.,New Vacation criado com sucesso.
Your products will be hidden automatically when the vacation starts.,Seus produtos serão automaticamente ocultadas quando as férias começa.
Start Date or End Date cannot be less than today.,Data de início ou Data Final não pode ser menor do que hoje.
Start Date or End Date cannot be same.,Data de início ou Data Final não pode ser o mesmo.
Date range should not be in between of any previous active vacation.,intervalo de data não deve ser entre de qualquer ativo de férias anterior.
Technical error occurred while validating new vacation.,Ocorreu um erro técnico ao validar novas férias.
The requested vacation's detail not found.,detalhe da férias solicitado não foi encontrado.
Marketplace - CRON,Marketplace - CRON
