Field can have only upto two decimal values.,Pole może mieć tylko do połowy dwie wartości dziesiętnych.
Email cannot be greater than {#} characters.,E-mail nie może być większa niż {#} znaków.
Zip should not have special characters.,Zip nie powinny mieć znaki specjalne.
Percentage should be in number.,Procent powinien być numerem.
Percentage should be between 0 and 100.,Procent powinna wynosić między 0 a 100.
Size cannot be greater than {#} characters.,Rozmiar nie może być większa niż {#} znaków.
Color could not be greater than {#} characters.,Kolor nie może być większa niż {#} znaków.
Color is not valid.,Kolor nie jest ważny.
Special characters are not allowed.,Znaki specjalne nie są dozwolone.
Script tags are not allowed.,tagi Script nie są dozwolone.
Style tags are not allowed.,tagi style nie są dozwolone.
Iframe tags are not allowed.,Tagi iframe nie są dozwolone.
Uploaded file is not an image.,Przesłany plik nie jest obrazem.
Uploaded file size must be less than {#}.,Przesłano rozmiar pliku musi być mniejsza niż {#}.
Field should not contain HTML tags.,Pole nie może zawierać znaczników HTML.
You can enter only positive numbers.,Można podać tylko liczby dodatnie.
Are you sure?,Jesteś pewny?
Comment,Komentarz
Are you sure to update feature status of this seller?,Czy na pewno chcesz zaktualizować stan cechą tego sprzedawcy?
Do you have any comment?,Czy masz jakiś komentarz?
"For accurate reporting, be sure to refresh lifetime statistics whenever you change the time zone.","Dla dokładnego raportowania, należy odświeżyć statystyki dożywotnie każdej zmianie strefy czasowej."
To refresh last day's,Aby odświeżyć na ostatni dzień
statistics,Statystyka
click,Kliknij
here,tutaj
Filter,Filtr
Period,Kropka
Day,Dzień
Month,Miesiąc
Year,Rok
From,Z
Select Date,Wybierz datę
To,Do
Choose Category,Wybierz kategorię
All Categories,Wszystkie kategorie
Choose a Seller,Wybierz sprzedawcę
All Sellers,wszyscy sprzedawcy
NA,NA
PayPal Payout Settings,Ustawienia wypłat PayPal
Active,Aktywny
Enable or Disable Paypal Payment Method.,Włącz lub wyłącz płatności PayPal.
Client ID,Identyfikator klienta
Client Secret,Tajemniczy klient
Paypal Mode,Tryb Paypal
Sandbox,piaskownica
Live,Relacja na żywo
Paypal Email Subject,Paypal email Temat
Paypal Currency ,Paypal waluty
Select the default currency set in Paypal Account.,Wybierz domyślny zestaw walut w Paypal konto.
Are You Sure you want to reset the settings?,Czy na pewno chcesz zresetować ustawienia?
Edit Email Template,Edycja szablonu e-mail
About Template,o szablonie
Template Subject,szablon Temat
Email Content,email Content
Template Content,szablon Content
Please do not edit or remove any template variable.,Proszę nie edytować lub usunąć dowolną zmienną szablonu.
Example,Przykład
Seller Account Settings,Ustawienia Sprzedawca konto
Default Commission,domyślny Komisja
Please enter a number between 0 and 100 only and in a proper format.,"Wpisz liczbę między 0 a 100, a tylko w odpowiednim formacie."
Use Global,Użyj globalnego
New Product Limit,Nowy limit wyrobów
Limit the sellers to add new products without account approval.,"Ograniczyć sprzedawców, aby dodać nowe produkty bez zgody konta."
If left blank than product limit will be assumed 0.,Jeśli pusta niż limit produkt będzie założyć 0.
Categories Allowed,Kategorie dozwolone
If no category is selected that will mean that all the categories are allowed.,"Jeśli nie wybrano żadnej kategorii, która będzie oznaczać, że wszystkie kategorie są dozwolone."
Product Approval Required,Zatwierdzenie produktu wymaganą
Enable,Włączyć
Disable,Wyłączyć
Enable Seller Review,Włącz Sprzedawca recenzję
Required Seller Review Approval,Wymagane Sprzedawca Przegląd Zatwierdzenie
Email to Seller on Order Place,E-mail do Sprzedającego na zamówienie Place
Please enter a valid number in this field.,Proszę podać poprawny numer w tej dziedzinie.
Payout Transaction Request,Zapytanie wypłata transakcja
Required Field,Pole wymagane
Invalid Value,Niewłaściwa wartość
"Invalid Value, please enter a number greater than zero","Nieprawidłowa wartość, wpisz liczbę większą od zera"
Minimum 30 character required,wymagane minimum 30 znaków
General Settings,Ustawienia główne
Enable Marketplace,Włącz Marketplace
Toggle to enable or disable extension,"Przełączać, aby włączyć lub wyłączyć rozszerzenie"
Default Commission (%),Domyślny Komisji (%)
Set default commission in percentage for each product.,Ustaw domyślne prowizji w procentach dla każdego produktu.
Choose the categories allowed for the sellers. If no category is selected that will mean that all the categories are allowed.,"Wybierz kategorię dozwolony dla sprzedawców. Jeśli nie wybrano żadnej kategorii, która będzie oznaczać, że wszystkie kategorie są dozwolone."
Register as Seller Field,Zarejestrować się jako Sprzedawca Polu
Enable to add 'Register as Seller' field while registering.,"Włącz, aby dodać 'Register jako sprzedającego polu podczas rejestracji."
Enable Bulk Import/Export,Włącz luzem Import / Export
"If disable, no seller will be able to use bulk import/export feature.","Jeśli wyłączyć, nie sprzedawca będzie mógł używać funkcji zbiorczego importu / eksportu."
If enable an email will be sent to seller on order for his product.,Jeśli umożliwić e-mail zostanie wysłany do sprzedawcy na zamówienie dla swojego produktu.
Enable Vacation Mode,Włącz tryb wakacje
"If disable, no seller will be able to use vacation feature.","Jeśli wyłączyć, sprzedawca nie będzie mógł korzystać z funkcji wakacje."
Show Seller Info on Product Page,Pokaż Sprzedawca Informacje o produkcie Page
Enable/Disable to show/hide seller info on product page.,Włącz / Wyłącz aby pokazać / ukryć informacje o sprzedającym na stronie produktu.
Enable or Disable Approval of product for the sellers.,Włącz lub wyłącz Zatwierdzenie produktu dla sprzedawców.
Default limit for sellers of adding new products before account approval. Blank will be considered as 0.,domyślny limit dla sprzedawców dodanie nowych produktów przed zatwierdzeniem konta. Blank będą traktowane jako 0.
Enable or Disable Seller review feature. This feature enables the customers to add review for sellers.,"Włączanie lub wyłączanie funkcji Przegląd Sprzedawca. Funkcja ta umożliwia klientom, aby dodać opinię o sprzedających."
Seller Review Approval Required,Przegląd Sprzedawca Zatwierdzenie Wymagane
Enable or Disable Approval for seller review. Once the review is approved then only it will be visible to the customers.,Włącz lub wyłącz Approval do przeglądu sprzedającego. Gdy przegląd został zatwierdzony dopiero potem będzie widoczna dla klientów.
Enable Seller List,Włącz Sprzedawca Lista
Show or Hide Sellers List from customers.,Pokaż lub Ukryj Sprzedających listy z klientami.
Enable Search Box,Włącz Search Box
Enable or Disbale search box to search seller on seller listing page.,"Czy wyłączyć lub włączyć pole wyszukiwania, aby szukać na stronie sprzedawcy sprzedający aukcji."
Low Stock Configuration,Niska Konfiguracja Zdjęcie
Enable Low Stock Notification,Enable Low Notification Image
Enable or Disable Low Stock Notification feature.,Włącz lub wyłącz funkcję Low Notification Seryjna.
Low Inventory Limit,Dolna granica Inventory
Enter the limit below that the products are considered low stock.,"Wpisz poniżej limitu, że produkty są uważane za niskie akcji."
When to Notify,Kiedy Zawiadom
Choose when to notify the seller regarding the critical inventories.,Wybierz gdy do powiadomienia sprzedawcy dotyczące krytycznych zapasów.
Cron Job,cron Job
On Order Place,Na zamówienie Place
Send Notifications From,Wyślij powiadomienia od
Choose the email from which you want to send the notifications.,"Wybierz e-mail, z którego chcesz wysłać powiadomienia."
Seller Name,Nazwa sprzedawcy
Select,Wybierz
Transaction ID,Identyfikator transakcji
Transaction Type,typ transakcji
Amount,Ilość
Send Email to Seller,Wyślij e-mail do Sprzedającego
"Invalid Value, please enter a number greater then zero","Nieprawidłowa wartość, wpisz liczbę większą od zera"
Add New Transaction,Dodaj nową transakcję
Posted On: ,Wysłany dnia:
Customer Rating: ,Ocena klienta:
Review: ,Przejrzeć:
Reason for Disapproval: ,Powód odrzucenia:
Seller Review Detail,Sprzedawca Przegląd Szczegóły
Provide Your Reason,Dostarczyć powód
We can\'t find products matching the selection.,Możemy \ 't znaleźć produktów spełniających kryteria.
View Details,Pokaż szczegóły
In stock,w magazynie
Out of stock,Obecnie brak na stanie
Learn More,Ucz się więcej
My Sales Dashboard,My Dashboard Sprzedaży
Total Revenue,Całkowity dochód
Total Orders,Razem zamówień
Total Products Sold,Wszystkich produktów sprzedawanych
Last 7 Days,Ostatnie 7 dni
Sales Comparisons,Porównanie sprzedaży
Orders,Święcenia
Revenue,Dochód
Products Sold,Sprzedawane produkty
Discounts,zniżki
Balance Amount Variations,Odmiany Kwota bilans
Today,Dzisiaj
Yesterday,Wczoraj
This Week,W tym tygodniu
Last Week,Zeszły tydzień
This Month,Ten miesiąc
Last Month,W zeszłym miesiącu
This Year,W tym roku
Last Year,Ostatni rok
Last 10 Orders,Ostatnie 10 Zamówienia
View All Orders,Zobacz wszystkie rozkazy
Order Number,Numer zamówienia
Order Date,Data zamówienia
Customer Name,Nazwa klienta
Customer Email,Email klienta
Qty,Ilosc
Status,Status
Order Total,Suma zamówienia
click to view order,kliknij aby zobaczyć zamówienie
No Orders Placed Yet,Brak zleceń składanych Jeszcze
Seller Products,Sprzedawca Produkty
Filter Products,Produkty filtrów
Category,Kategoria
Sort By,Sortuj według
Name,Imię
SKU,SKU
Price(low to high),Cena (rosnąco)
Price(high to low),Cena (malejąco)
Products Feedback,Produkty Zgłoszenie
Filter Your Search,Filtruj wyszukiwanie
Search,Szukaj
Reset,Nastawić
No Data,Brak danych
Posted on,Wysłany dnia
by,przez
Rating,Ocena
Summary,streszczenie
Review,Przejrzeć
My Products Catalog,Moja Katalog Produktów
New Product,Nowy produkt
Choose,Wybierać
Please select atleast one item from list.,Proszę wybrać conajmniej jedną pozycję z listy.
Select Attribute Set for New Product,Wybierz zestaw atrybutów dla Nowego Produktu
Attribute Set,zestaw atrybutów
Product Type,Rodzaj produktu
Choose Bulk Action,Wybierz Działanie masowe
Delete,Kasować
Status Update,Aktualizacja statusu
Close,Blisko
Save,Zapisać
Save & Continue,Zapisz Kontynuuj
Duplicate,Duplikować
Cancel,Anuluj
%d characters remaining.,% D pozostałe znaki.
Please fill required fields with valid information.,Wypełnij wymagane pola z poprawnymi informacjami.
Special price should be less than actual price,Specjalna cena powinna być niższa niż rzeczywista cena
Past date not allowed,Past data niedozwolone
Quick simple product creation,Szybkie proste tworzenie produktów
Create,Stwórz
Prices,ceny
Meta Information,meta informacje
General Information,Informacje ogólne
Allows your product's visibility on search or catalog page.,Umożliwia widoczność produktu na stronie wyszukiwania lub katalogu.
Maximum %d characters allowed.,Maksymalna liczba znaków:% d dozwolone.
Date of product from which this product will be marked as new.,"Data produktu, z którego produkt ten zostanie oznaczony jako nowy."
Date of product until which this product will be marked as new.,"Data produktu, do której produkt ten zostanie oznaczony jako nowy."
Category Mapping,Kategoria Mapowanie
Associated Products,powiązane produkty
Create Simple Product,Stworzyć prosty produkt
Quick Create,szybkie Tworzenie
Id,ID
Sku,Sku
Product Name,Nazwa produktu
Stock Status,Stan magazynowy
Select Attribute,Wybierz Atrybut
Attribute,Atrybut
Price,Cena £
Default Qty,domyślny szt
Samples,próbki
Title,Tytuł
File,Plik
Sort Order,porządek sortowania
Add New Row,Dodaj nowy wiersz
Links,Spinki do mankietów
Links can be purchased separately,Linki można kupić osobno
Max. Downloads,Max. pliki do pobrania
Shareable,Udostępnione
Sample,Próba
Unlimited,Nieograniczony
Url,url
Inventory,Inwentarz
Quantity,Ilość
Manage Stock,Zarządzaj Magazyn
"On enabling, stock will be managed automatically. For manual stock, select disable","Na umożliwieniu, zbiory będą zarządzane automatycznie. Do ręcznego magazynie, wybierz Wyłącz"
Qty Uses Decimal,Ilość Używa Decimal
Stock Availability,Dostępność towaru
Shipment,Wysyłka
Ship Bundle Items,Produkty statek Bundle
Separately,Osobno
Together,Razem
Bundle Items Options,Bundle Pracuj Opcje
Add New Option,Dodaj nową opcję
Default Title,domyślny tytuł
Delete Option,Usuń opcję
Input Type,Typ wejścia
Is Required,Jest wymagane
Position,Pozycja
Add Selection,Dodaj Selection
Price Type,Cena Rodzaj
User Defined Qty,User Defined szt
Default,Domyślna
Qty to Add,Ilość Dodaj do
Add Selected Product(s) to Option,Dodać wybrany produkt (y) z wariantem
Images,Obrazy
Image,Obraz
Label,Etykieta
Remove,Usunąć
File is not supported,Plik nie jest obsługiwany
Upload New Image,Prześlij nowy obraz
".jpeg, .jpg, .png, ,gif",".jpeg, .jpg, .png, gif"
No Image uploaded for this product,Nie przesłanych dla tego produktu Obraz
Browse,Paść się
Related Products,Produkty powiązane
This attribute set does not have attributes which we can use for configurable product,"Zestaw ten atrybut nie posiada cechy, które możemy wykorzystać do konfigurowalnego produktu"
Please select one or more attributes.,Proszę wybrać jeden lub więcej atrybutów.
Sold By,Sprzedawane przez
Total %d review(s),Przegląd (s) łącznie% d
View Reviews,Zobacz recenzje
Write Review,Napisać recenzję
File Size Exceeding the Limit.,Rozmiar pliku przekroczenia limitu.
Max Upload Size: 200 KB,Max Upload Rozmiar: 200 KB
Max Upload Size: 500 KB,Max Upload Rozmiar: 500 KB
This key already assigned to another seller. Please fill another.,Ten klucz już przypisany do innego sprzedawcy. Prosimy o wypełnienie drugiego.
My Seller Profile,Sprzedawca mój profil
View Collection,Zobacz Collection
View Profile,Zobacz profil
General,Generał
Shop Title,Tytuł sklep
Contact Number,Numer kontaktowy
(Image Size: 150 X 150),(Wielkość obrazu: 150 x 150)
Shop Logo,Sklep Logo
(Image Size: 1180 X 250),(Wielkość obrazu: 1180 x 250)
Shop Banner,Sklep Banner
Shop Address 1,Sklep Adres 1
Shop Address 2,Sklep Adres 2
City,Miasto
Pincode,kod PIN
State,Stan
Country,Kraj
Description,Opis
Please provide link of your facebook page,Proszę podać link do swojej strony facebook
Facebook Link (optional),Facebook Link (opcjonalnie)
For example:,Na przykład:
or,lub
Please provide link of your google plus profile,Proszę podać link do Twojego profilu Google Plus
Google Plus Link (optional),Google Plus Link (opcjonalnie)
Please provide link of your twitter profile,Proszę podać link do swojego profilu na Twitterze
Twitter Link (optional),Twitter Link (opcjonalnie)
Meta Keywords,Meta Keywords
Meta Description,meta Description
Example: my-selling-store,Przykład: moja sprzedającą-sklep
Page Url Key,Strona WWW Key
Policy,Polityka
Return Policy,powrotna polisa
Shipping Policy,Wysyłki polisa
Payout,wypłata
Admin will use the Payout information to make the payment. Only one payment information can be saved at a time.,Administrator będzie wykorzystywać informacje Wypłat dokonać płatności. Tylko jedna informacja płatność mogą być zapisywane na raz.
Select Payment Method,Wybierz Metodę Płatności
Seller,Sprzedawca
Register As Seller,Zarejestrować się jako Sprzedającym
My Reviews,Moje opinie
Customer Review,recenzję
Disapproval Reason,Przyczyna odrzucenia
Start Date,Data rozpoczęcia
End Date,Data zakonczenia
Your comment to this vacation,Twój komentarz do tego wakacjach
Invalid format. Use: MM/dd/YYYY,Niepoprawny format. Zastosowanie: MM / dzień / rok
End date should be greater than start date,data końcowa powinna być większa niż data rozpoczęcia
End date should be future date,data końcowa powinna być datą przyszłą
My Vacations History,Moje Wakacje Historia
Set New Vacation,Ustaw nowe Vacation
Vacation Interval,Interwał wakacje
Is Active,Jest aktywny
Vacation Halt Status,Halt wakacje status
Reason for canceling vacation,Powodem odwołania wakacje
click to view product details,Kliknij aby zobaczyć szczegóły produktu
Sorry! No Product(s) Found.,Przepraszam! No Produkt (y) Found.
Please select a category for your request.,Proszę wybrać kategorię dla swojego wniosku.
Please provide reason for your request.,Proszę podać przyczynę żądania.
Request a New Category,Poproś o nową kategorię
Choose a Category,Wybierz kategorię
Select Category,Wybierz kategorię
Maximum 500 characters allowed.,Maksymalnie 500 znaków dozwolone.
Submit Category Request Form,Prześlij formularz żądania Kategoria
No categories are available for request.,Brak kategorii są dostępne na życzenie.
Payout Request,wypłata Zapytanie
New Payout Request,Nowy Wypłata Zapytanie
Request Reason,Powód żądania
Submit Payout Request Form,Prześlij formularz żądania Wypłata
Payout Details,Szczegóły wypłat
Requested On,wymagane na
Your Comment For Request,Twój komentarz Na Zamówienie
Only 200 characters allowed,Tylko 200 znaków dozwolone
"Only (xls, xlsx) formats are allowed","Tylko (XLS, XLSX) formaty są dozwolone"
Toggle navigation,Włącz nawigację
My Account,Moje konto
Logout,Wyloguj
Account Warning!,Konto Ostrzeżenie!
Back To Site,Powrót na stronę
Category Request Details,Kategoria Żądanie Szczegóły
Category Name,Nazwa Kategorii
Your request is in pending. Please wait for store response.,Twoja prośba jest w toku. Poczekaj na odpowiedź sklepu.
This feature is not active into your account.,Ta funkcja nie jest aktywna na koncie.
To request this feature,Aby zamówić tę funkcję
Click,Kliknij
Here,Tutaj
Request To Activate Import/Export Feature,Zapytanie Aby aktywować Import / Export Feature
Comment ,Komentarz
Required Field. Maximum 200 characters allowed.,Pole wymagane. Maksymalnie 200 znaków dozwolone.
Click to send request,"Kliknij, aby wysłać żądanie"
Your file has some errors. Please import file after resolving errors.,Plik ma kilka błędów. Proszę importować plik po usunięciu błędów.
Click to download your file with errors,"Kliknij, aby pobrać plik z błędami"
Download File with Errors,Pobieranie pliku z błędami
Go Back,Wróć
Please do not go back or refresh page while uploading your products.,Proszę nie wrócić lub odświeżyć stronę podczas przesyłania swoich produktów.
It may causes errors in your catalog.,może to powoduje błędy w swoim katalogu.
Download Template,Pobierz szablon
Select Product Type,Wybierz typ produktu
Product Attribute Set,Atrybut produkt Ustaw
Select Attribute Set,Wybierz zestaw atrybutów
Download Template File,Pobierz szablon pliku
Please make sure that columns in your file must be matched with template file created for you on the basis of selected attribute.,"Upewnij się, że kolumny w pliku muszą być dopasowane do pliku szablonu stworzonego dla Ciebie na podstawie wybranego atrybutu."
Import Products,import produktów
Import Action,import Action
Select Action,Wybierz akcję
"Action will only be performed on the basis of SKU of products. Without sku, product will not be consider for any action.","Akcja zostanie wykonana tylko na podstawie SKU produktów. Bez sku, produkt nie będzie rozważyć na jakiekolwiek działanie."
Upload File,Przesyłanie pliku
"Only (xls, xlsx) file will be accepted","Tylko (xls, xlsx) plik zostanie zaakceptowany"
File must not exceed %s MB,Plik nie może przekraczać% s MB
Browse File,Przeglądać plik
Validate File,Plik walidacji
File must no exceed %s MB,Plik musi nie przekraczać% s MB
Import/Export Instructions,Instrukcja import / eksport
Import,Import
Export,Eksport
Import Instructions,Instrukcja import
"Download Template as per your product type. At a time, only 1 type of products can be import.","Pobierz szablon jak na swój rodzaj produktu. Na raz, tylko jeden rodzaj produktów może być import."
"If you import more than 1 type of products from one file, then system will be fail or affect your catalog.","Jeśli importujesz więcej niż 1 rodzaj produktów z jednego pliku, wtedy system będzie zawieść lub wpłynąć na katalog."
Each template will have '%s' worksheet. Your import file must have this worksheet as it is. Please do not change anything in its content.,"Każdy szablon będzie miał „% s” arkusz. Plik importu musi mieć ten arkusz, jak jest. Proszę niczego nie zmieni w jej treści."
Each template will have '%s' worksheet. Please provide product data from possible values of corresponding field. If field has possible values.,Każdy szablon będzie miał „% s” arkusz. Proszę podać dane o produkcie z możliwych wartości odpowiednim polu. Jeśli pole ma możliwych wartości.
"Only 'xls, xlsx' file having size less than %sMB will be acceptable.","Tylko „xls, xlsx” plik o wielkości mniejszej niż% SMB będzie dopuszczalne."
If you want to import using exported data then copy the general & image sheet of exported file into general & image sheet of the downloaded template file.,Jeśli chcesz importować przy użyciu wyeksportowanych danych skopiuj ogólny obraz i arkusz eksportowanego pliku do ogólnego obrazu i arkusz pobranego pliku szablonu.
"Use (|) to seperate value in multivalue field like category_ids, related_products.","Użyj (|), aby oddzielić wartości w polu wielowartościowym jak category_ids, related_products."
Export Instructions,Instrukcje eksport
Select export type in export section.,Wybierz typ eksportu w dziale eksportu.
"If the export type is Category, then system will export only assigned categories to you.","Jeśli typ eksportu jest kategoria, wtedy system będzie eksportować tylko przypisane kategorię do ciebie."
"In case of products, select product type and attributes set.","W przypadku produktów, wybierz rodzaj produktu i atrybuty ustawione."
Exported data will be in xls/xlsx format.,Eksportowane dane będą w formacie XLS / XLSX.
Export Type,Export Type
Select Export Type,Wybierz typ eksportu
Category Export,Kategoria Export
Product Export,Eksport wyrobów
Product Status,Stan produktu
All,Wszystko
Disabled,Wyłączone
Enabled,włączone
In Stock,w magazynie
Out of Stock,Obecnie brak na stanie
Export Data,eksport danych
This process will take few minutes.,Proces ten zajmie kilka minut.
Please do not go back or refresh page while exporting your data.,Proszę nie wrócić lub odświeżyć stronę podczas eksportowania danych.
Your are not eligible to use this feature as your account is either not approved or inactive.,Twoje nie są uprawnieni do korzystania z tej funkcji jako konto nie zostało zatwierdzone lub nieaktywne.
"Currently, this feature is disabled by store.",Obecnie ta funkcja jest wyłączona sklepie.
You cannot use this feature as required library is missing. Please contact to support.,"Nie można używać tej funkcji, wymagane biblioteki brakuje. Prosimy o kontakt w celu wspierania."
Total Sale,całkowitej sprzedaży
Total Earning,Razem Zarabianie
Transaction Details,szczegóły transakcji
My Earnings,Moje zarobki
Earnings History,Historia zarobki
Order Wise Earnings,Zamówienie Wise Zysk
Transactions History,Historia transakcji
Total Paid,Łącznie zapłacono
Balance,Saldo
Quantity to Add,Ilość Dodaj do
Low Stock Notification,Niski Powiadomienie Zdjęcie
Configuration,Konfiguracja
Receive Low Stock Notifications,Otrzymuj Low Stock Powiadomienia
Save Seller Level Configuration,Zapisz poziomie konfiguracji Sprzedawca
facebook,Facebook
twitter,świergot
google,Google
About Seller,o Sprzedawcy
Description not available.,Opis jest niedostępny.
Write your thought,Napisz swoją myśl
Summary of your review,Podsumowanie twojej recenzji
Your Thought,Twoja myśl
Your Name,Twoje imię
Rate this seller,Ocena tego sprzedawcy
Submit Review,Dodaj recenzję
Notify Customer by Email,Powiadomi Klienta przez e-mail
Visible on Storefront,Widoczny na Storefront
Submit Comment,Prześlij komentarz
Customer,Klient
Notified,powiadomiony
Not Notified,nienotyfikowane
Please provide comment,Proszę podać komentarz
Product,Produkt
Subtotal,Razem
Order Detail,Szczegóły zamówienia
Click to download invoice.,Kliknij aby pobrać fakturę.
Download Invoice,Pobierz fakturę
Click to download shipping slip.,Kliknij aby pobrać wysyłki poślizg.
Download Shipping Slip,Slip Pobierz wysyłka
Are you sure you want to send order email to customer?,Czy na pewno chcesz wysłać wiadomość e-mail na zamówienie klienta?
Click to send email to customer,"Kliknij, aby wysłać e-mail do klienta"
Send Email,Wysłać email
Click to create shipment,"Kliknij, aby utworzyć przesyłkę"
Ship,Statek
Print,Wydrukować
Basic Informations,podstawowe informacje
Order Status,Status zamówienia
Billing Address,Adres rozliczeniowy
Shipping Address,adres wysyłki
Ordered,zamawiać
Shipped,Wysłane
Canceled,Anulowany
Refunded,zwrotowi
Gift Message,wiadomość prezent
Excl. Tax,Zaw. Podatek
Total,Całkowity
Incl. Tax,Zaw. Podatek
Total incl. tax,Całkowity podatek. podatek
Invoiced,fakturowana
Order Items,Zamawiać rzeczy
Shipments,przesyłki
Ship to Name,Statek Nazwa
Date Shipped,Data Wysyłający
Total Qty,Ilość Całkowita
click to view detail,kliknij aby zobaczyć szczegół
Tax,Podatek
Items To Be Shipped,Rzeczy wysyłającym
Qty to Ship,Ilosc w Ship
Append Comments,Dołącz Komentarze
Email Copy of Shipment,Email Kopia przesyłki
Submit Shipment,Prześlij przesyłkę
New Shipment,Nowy przesyłki
Back,Z powrotem
Shipment Tracking,Śledzenie przesyłki
Carrier,Nośnik
Tracking No.,Nie Tracking
Action,Akcja
Add Tracking Number,Dodaj Tracking Number
Invalid value(s) for Qty to Ship,Nieprawidłowa wartość (-y) Ilosc w Ship
Shipment Detail,przesyłka Szczegóły
Are you sure you want to send Shipment email to customer?,Czy na pewno chcesz wysłać wiadomość e-mail wysyłki do klienta?
Send Tracking Information,Wyślij śledzenia informacji
Tracking Number,Numer przesyłki
Add,Dodaj
Tracking title is required.,Śledzenie tytuł jest wymagane.
Tracking number is required.,Tropi liczbę jest wymagane.
Shipped Items,dostarczone przedmioty
Qty Shipped,Ilość Wysyłający
No Item Shipped Yet,Nic nie Wysyłamy Jeszcze
Reviews,Recenzje
Posted on:,Wysłany dnia:
by ,przez
Sorry! No Reviews Found.,Przepraszam! Nie znaleziono recenzji.
Write your review,Napisz recenzję
Sellers List,Lista sprzedawców
Search Seller,Szukaj Sprzedawca
Sorry! No Seller(s) Found.,Przepraszam! Sprzedawca nie (s) stwierdzono.
General Contact,Ogólne Kontakt
Customer Support,Obsługa klienta
Sales Representative,Przedstawiciel Handlowy
Custom Email 1,Niestandardowe email 1
Custom Email 2,Niestandardowe email 2
"Unable to write low stock files. Permission Error on ""var"" Directory.",Nie można zapisać plików niskich zapasów. Pozwolenie Błąd na „var” Directory.
Unable to write file for Seller ,Nie można zapisać pliku dla Sprzedającego
Product ID,ID produktu
Current Quantity,Aktualna ilość
Base Image,baza Obrazek
Small Image,Mały Obraz
Thumbnail,Miniaturka
Disallowed file type.,Niedozwolony typ pliku.
Type of the product you have selected for this import template file.,"Typ produktu, który został wybrany do tego pliku szablonu importu."
Attribute set you have selected for this product type in import template file.,Zestaw atrybutów wybrałeś dla tego typu produktów w pliku szablonu importu.
single pipe(|) seperated multiple categories,Pojedynczy przewód (|) oddzielone wiele kategorii
single pipe(|) seperated product sku,Pojedynczy przewód (|) oddzielony produkt sku
single pipe(|) seperated attributes,Pojedynczy przewód (|) oddzielone atrybuty
pair of values seperated by single pipe(|),para wartości oddzielonych przez jedną rurę (|)
System will group your bundle item on the basis of this title. If two items has same title then they will be grouped in same bundle.,"System będzie grupa swój przedmiot paczkę na podstawie tego tytułu. Jeśli dwie pozycje ma ten sam tytuł, a następnie zostaną one pogrupowane w tym samym pakiecie."
Daily,Codziennie
Weekly,Co tydzień
Monthly,Miesięczny
Yearly,Rocznie
Waiting for Approval,Oczekuje na zatwierdzenie
Approved,Zatwierdzony
